commute_record_id,company_name,nse_code,sector,employee_id,county_residence,commute_mode,one_way_km,working_days_pa,annual_commute_km,ef_kgco2e_per_km,emission_kgco2e,emission_tco2e,scope,category,data_source,survey_year,anomaly_flag,fy_year
CMT-000058,Hicks Smith and Marsden,QVW,Banking & Finance,EMP-QVW-0058,Kisumu,matatu_14seater,19.5,212,8268.0,0.089,735.852,0.735852,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-002869,Chamberlain Payne and Webster,XDT,Telecommunications,EMP-XDT-0049,Nairobi,matatu_14seater,12.5,193,4825.0,0.089,429.425,0.429425,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-003866,Crawford-Rogers,WON,Retail & FMCG,EMP-WON-0026,Nyeri,matatu_14seater,16.2,192,6220.8,0.089,553.651,0.553651,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-002921,Cartwright-Payne,LRT,Manufacturing,EMP-LRT-0041,Kisumu,walk_or_cycle,2.1,186,781.2,0.0,0.0,0.0,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-003932,Miller Scott and Moran,RAO,Real Estate,EMP-RAO-0032,Kisii,private_car,15.6,184,5740.8,0.17,975.936,0.975936,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-001254,Hardy-Ford,ZGX,Healthcare,EMP-ZGX-0054,Kisii,walk_or_cycle,2.2,204,897.6,0.0,0.0,0.0,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-003348,Kennedy Dale and Wilson,WGW,Healthcare,EMP-WGW-0048,Thika,boda_boda,16.3,185,6031.0,0.113,681.503,0.681503,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-002518,Williams Allen and Farrell,ISH,Retail & FMCG,EMP-ISH-0058,Kisumu,private_car,27.1,191,10352.2,0.17,1759.874,1.759874,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-002348,Cameron-Hussain,WHY,Real Estate,EMP-WHY-0008,Mombasa,private_car,27.0,181,9774.0,0.17,1661.58,1.66158,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-001776,Harding Davis and Booth,BJQ,Agriculture,EMP-BJQ-0036,Mombasa,matatu_14seater,21.1,235,9917.0,0.089,882.613,0.882613,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-002139,Miles-Jackson,PDW,Construction,EMP-PDW-0039,Mombasa,private_car,14.0,237,6636.0,0.17,1128.12,1.12812,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-001922,Stokes-Thomas,OYZ,Real Estate,EMP-OYZ-0002,Nairobi,boda_boda,16.6,205,6806.0,0.113,769.078,0.769078,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-002631,Pearce Gilbert and Kennedy,YBK,Healthcare,EMP-YBK-0051,Kisumu,private_car,29.9,193,11541.4,0.17,1962.038,1.962038,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-003688,Mellor-Jones,BCV,Real Estate,EMP-BCV-0028,Nakuru,private_car,15.7,195,6123.0,0.17,1040.91,1.04091,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-000561,Crawford Shah and Brown,TDK,Energy & Petroleum,EMP-TDK-0021,Meru,private_car,34.5,181,12489.0,0.17,2123.13,2.12313,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-000708,Andrews Robinson and Dennis,JFK,Energy & Petroleum,EMP-JFK-0048,Kisumu,matatu_14seater,15.3,214,6548.4,0.089,582.808,0.582808,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-001663,Long-Lewis,IXG,Insurance,EMP-IXG-0043,Meru,walk_or_cycle,2.0,184,736.0,0.0,0.0,0.0,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-000425,Goodwin Ltd,HQX,Manufacturing,EMP-HQX-0005,Thika,matatu_14seater,26.3,236,12413.6,0.089,1104.81,1.10481,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-001094,Martin Group,CFE,Healthcare,EMP-CFE-0014,Mombasa,matatu_14seater,19.1,231,8824.2,0.089,785.354,0.785354,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-001377,Fletcher-Harper,QUZ,Real Estate,EMP-QUZ-0057,Nakuru,matatu_14seater,11.7,227,5311.8,0.089,472.75,0.47275,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-000648,Brown LLC,TSE,Real Estate,EMP-TSE-0048,Meru,matatu_14seater,21.9,216,9460.8,0.089,842.011,0.842011,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-000073,Fuller LLC,SXB,Agriculture,EMP-SXB-0013,Nairobi,private_car,25.1,212,10642.4,0.17,1809.208,1.809208,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-003376,Brown PLC,KQW,Real Estate,EMP-KQW-0016,Meru,private_car,18.1,218,7891.6,0.17,1341.572,1.341572,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-002488,Williams Allen and Farrell,ISH,Retail & FMCG,EMP-ISH-0028,Nairobi,taxi_cab,17.2,205,7052.0,0.17,1198.84,1.19884,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-001744,Harding Davis and Booth,BJQ,Agriculture,EMP-BJQ-0004,Nyeri,matatu_14seater,12.3,195,4797.0,0.089,426.933,0.426933,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-001006,Walker Group,FFD,Healthcare,EMP-FFD-0046,Nyeri,matatu_14seater,18.0,208,7488.0,0.089,666.432,0.666432,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-000621,Brown LLC,TSE,Real Estate,EMP-TSE-0021,Nyeri,private_car,19.9,222,8835.6,0.17,1502.052,1.502052,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-003490,Richards PLC,CCU,Insurance,EMP-CCU-0010,Meru,private_car,26.6,204,10852.8,0.17,1844.976,1.844976,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-000288,Murphy-Barrett,QVK,Insurance,EMP-QVK-0048,Machakos,walk_or_cycle,2.4,223,1070.4,0.0,0.0,0.0,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-000554,Crawford Shah and Brown,TDK,Energy & Petroleum,EMP-TDK-0014,Machakos,private_car,26.8,232,12435.2,0.17,2113.984,2.113984,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-001870,Dyer-Young,SDJ,Construction,EMP-SDJ-0010,Thika,walk_or_cycle,2.9,196,1136.8,0.0,0.0,0.0,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-002356,Cameron-Hussain,WHY,Real Estate,EMP-WHY-0016,Nyeri,walk_or_cycle,3.9,201,1567.8,0.0,0.0,0.0,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-003187,Wilkinson Group,QLE,Banking & Finance,EMP-QLE-0007,Machakos,matatu_14seater,12.5,204,5100.0,0.089,453.9,0.4539,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-001555,Williams Sutton and Hewitt,KZL,Healthcare,EMP-KZL-0055,Kisii,private_car,33.1,213,14100.6,0.17,2397.102,2.397102,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-003564,Reynolds Webb and Webb,MPR,Healthcare,EMP-MPR-0024,Machakos,boda_boda,12.8,190,4864.0,0.113,549.632,0.549632,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-003818,Williams Cook and Thomas,KKT,Healthcare,EMP-KKT-0038,Nairobi,private_car,32.0,186,11904.0,0.17,2023.68,2.02368,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-002563,Simpson Fletcher and Johnson,SRF,Agriculture,EMP-SRF-0043,Eldoret,company_bus,55.4,190,21052.0,0.029,610.508,0.610508,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-000999,Walker Group,FFD,Healthcare,EMP-FFD-0039,Nakuru,matatu_14seater,20.0,203,8120.0,0.089,722.68,0.72268,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-002119,Miles-Jackson,PDW,Construction,EMP-PDW-0019,Mombasa,taxi_cab,11.5,207,4761.0,0.17,809.37,0.80937,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-002047,Simpson-Robinson,VFA,Telecommunications,EMP-VFA-0007,Meru,matatu_14seater,23.1,213,9840.6,0.089,875.813,0.875813,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-002857,Chamberlain Payne and Webster,XDT,Telecommunications,EMP-XDT-0037,Nyeri,private_car,33.2,204,13545.6,0.17,2302.752,2.302752,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-001398,Hart Hill and Smith,QVG,Telecommunications,EMP-QVG-0018,Nyeri,company_bus,53.3,183,19507.8,0.029,565.726,0.565726,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-001578,Hunter LLC,LTR,Construction,EMP-LTR-0018,Thika,matatu_14seater,17.6,211,7427.2,0.089,661.021,0.661021,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-001621,Long-Lewis,IXG,Insurance,EMP-IXG-0001,Thika,matatu_14seater,20.9,223,9321.4,0.089,829.605,0.829605,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-003672,Mellor-Jones,BCV,Real Estate,EMP-BCV-0012,Nairobi,matatu_14seater,24.2,186,9002.4,0.089,801.214,0.801214,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-003165,Evans-Ford,YBV,Agriculture,EMP-YBV-0045,Mombasa,matatu_14seater,11.6,192,4454.4,0.089,396.442,0.396442,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-003998,Smith Ltd,CXU,Insurance,EMP-CXU-0038,Mombasa,matatu_14seater,15.7,223,7002.2,0.089,623.196,0.623196,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-002336,Miller-Wilkinson,VTD,Manufacturing,EMP-VTD-0056,Eldoret,matatu_14seater,21.5,193,8299.0,0.089,738.611,0.738611,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-002751,Howard PLC,UQK,Real Estate,EMP-UQK-0051,Kisii,company_bus,27.7,233,12908.2,0.029,374.338,0.374338,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-000441,Goodwin Ltd,HQX,Manufacturing,EMP-HQX-0021,Meru,matatu_14seater,26.3,203,10677.8,0.089,950.324,0.950324,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-000509,Jackson-Watkins,IUI,Healthcare,EMP-IUI-0029,Nairobi,matatu_14seater,15.5,187,5797.0,0.089,515.933,0.515933,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-001101,Martin Group,CFE,Healthcare,EMP-CFE-0021,Kisii,boda_boda,7.8,208,3244.8,0.113,366.662,0.366662,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-000590,Crawford Shah and Brown,TDK,Energy & Petroleum,EMP-TDK-0050,Thika,taxi_cab,10.0,186,3720.0,0.17,632.4,0.6324,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-001980,Stokes-Thomas,OYZ,Real Estate,EMP-OYZ-0060,Mombasa,boda_boda,18.8,209,7858.4,0.113,887.999,0.887999,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-000650,Brown LLC,TSE,Real Estate,EMP-TSE-0050,Thika,boda_boda,7.3,206,3007.6,0.113,339.859,0.339859,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-001547,Williams Sutton and Hewitt,KZL,Healthcare,EMP-KZL-0047,Meru,private_car,27.5,237,13035.0,0.17,2215.95,2.21595,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-003658,Goddard-Taylor,OVJ,Retail & FMCG,EMP-OVJ-0058,Meru,boda_boda,13.9,185,5143.0,0.113,581.159,0.581159,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-003940,Miller Scott and Moran,RAO,Real Estate,EMP-RAO-0040,Kisumu,boda_boda,15.9,239,7600.2,0.113,858.823,0.858823,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-002338,Miller-Wilkinson,VTD,Manufacturing,EMP-VTD-0058,Thika,matatu_14seater,21.6,180,7776.0,0.089,692.064,0.692064,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-003875,Crawford-Rogers,WON,Retail & FMCG,EMP-WON-0035,Machakos,private_car,30.5,236,14396.0,0.17,2447.32,2.44732,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-001850,Burgess Turner and Thomas,CZV,Telecommunications,EMP-CZV-0050,Thika,walk_or_cycle,3.2,192,1228.8,0.0,0.0,0.0,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-002549,Simpson Fletcher and Johnson,SRF,Agriculture,EMP-SRF-0029,Nairobi,private_car,17.1,201,6874.2,0.17,1168.614,1.168614,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-001456,Mann Burton and Waters,AMW,Insurance,EMP-AMW-0016,Nairobi,private_car,28.9,204,11791.2,0.17,2004.504,2.004504,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-002098,Simpson-Robinson,VFA,Telecommunications,EMP-VFA-0058,Mombasa,boda_boda,14.0,202,5656.0,0.113,639.128,0.639128,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-000661,Andrews Robinson and Dennis,JFK,Energy & Petroleum,EMP-JFK-0001,Mombasa,matatu_14seater,25.1,198,9939.6,0.089,884.624,0.884624,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-000631,Brown LLC,TSE,Real Estate,EMP-TSE-0031,Machakos,private_car,33.1,233,15424.6,0.17,2622.182,2.622182,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-000673,Andrews Robinson and Dennis,JFK,Energy & Petroleum,EMP-JFK-0013,Kisii,matatu_14seater,10.9,239,5210.2,0.089,463.708,0.463708,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-001250,Hardy-Ford,ZGX,Healthcare,EMP-ZGX-0050,Kisumu,private_car,16.0,221,7072.0,0.17,1202.24,1.20224,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-003517,Richards PLC,CCU,Insurance,EMP-CCU-0037,Nakuru,matatu_14seater,13.8,186,5133.6,0.089,456.89,0.45689,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-000483,Jackson-Watkins,IUI,Healthcare,EMP-IUI-0003,Nakuru,private_car,25.1,209,10491.8,0.17,1783.606,1.783606,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-001585,Hunter LLC,LTR,Construction,EMP-LTR-0025,Thika,boda_boda,9.0,185,3330.0,0.113,376.29,0.37629,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-003402,Brown PLC,KQW,Real Estate,EMP-KQW-0042,Thika,private_car,22.4,234,10483.2,0.17,1782.144,1.782144,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-003427,Hunt LLC,XQI,Agriculture,EMP-XQI-0007,Kisumu,matatu_14seater,19.7,223,8786.2,0.089,781.972,0.781972,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-001958,Stokes-Thomas,OYZ,Real Estate,EMP-OYZ-0038,Eldoret,boda_boda,13.2,191,5042.4,0.113,569.791,0.569791,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-001463,Mann Burton and Waters,AMW,Insurance,EMP-AMW-0023,Machakos,matatu_14seater,14.9,233,6943.4,0.089,617.963,0.617963,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-003144,Evans-Ford,YBV,Agriculture,EMP-YBV-0024,Nairobi,company_bus,52.8,229,24182.4,0.029,701.29,0.70129,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-002030,Poole Ltd,KYZ,Telecommunications,EMP-KYZ-0050,Nyeri,matatu_14seater,14.7,200,5880.0,0.089,523.32,0.52332,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-002586,Pearce Gilbert and Kennedy,YBK,Healthcare,EMP-YBK-0006,Kisii,private_car,25.8,206,10629.6,0.17,1807.032,1.807032,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-002989,Welch Smith and Clarke,NNU,Banking & Finance,EMP-NNU-0049,Thika,boda_boda,13.0,222,5772.0,0.113,652.236,0.652236,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-000857,Bartlett-White,MXD,Retail & FMCG,EMP-MXD-0017,Machakos,boda_boda,14.0,180,5040.0,0.113,569.52,0.56952,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-001226,Hardy-Ford,ZGX,Healthcare,EMP-ZGX-0026,Nakuru,matatu_14seater,27.6,195,10764.0,0.089,957.996,0.957996,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-001191,Middleton Johnson and Kelly,SMP,Insurance,EMP-SMP-0051,Thika,private_car,15.1,239,7217.8,0.17,1227.026,1.227026,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-002908,Cartwright-Payne,LRT,Manufacturing,EMP-LRT-0028,Machakos,private_car,30.0,219,13140.0,0.17,2233.8,2.2338,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-003300,Gibbons Inc,FCZ,Agriculture,EMP-FCZ-0060,Kisumu,matatu_14seater,18.1,217,7855.4,0.089,699.131,0.699131,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-000531,Jackson-Watkins,IUI,Healthcare,EMP-IUI-0051,Nakuru,company_bus,55.6,205,22796.0,0.029,661.084,0.661084,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-002673,Griffiths Group,VTU,Retail & FMCG,EMP-VTU-0033,Nakuru,boda_boda,8.2,187,3066.8,0.113,346.548,0.346548,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-000050,Hicks Smith and Marsden,QVW,Banking & Finance,EMP-QVW-0050,Kisii,company_bus,29.0,181,10498.0,0.029,304.442,0.304442,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-002922,Cartwright-Payne,LRT,Manufacturing,EMP-LRT-0042,Meru,private_car,20.0,195,7800.0,0.17,1326.0,1.326,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-001812,Burgess Turner and Thomas,CZV,Telecommunications,EMP-CZV-0012,Kisumu,taxi_cab,17.8,187,6657.2,0.17,1131.724,1.131724,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-000859,Bartlett-White,MXD,Retail & FMCG,EMP-MXD-0019,Nyeri,company_bus,42.6,188,16017.6,0.029,464.51,0.46451,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-003547,Reynolds Webb and Webb,MPR,Healthcare,EMP-MPR-0007,Machakos,walk_or_cycle,3.9,228,1778.4,0.0,0.0,0.0,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-001073,Chapman Webster and McCarthy,RTS,Manufacturing,EMP-RTS-0053,Thika,company_bus,21.3,217,9244.2,0.029,268.082,0.268082,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-000720,Andrews Robinson and Dennis,JFK,Energy & Petroleum,EMP-JFK-0060,Kisumu,matatu_14seater,26.9,206,11082.8,0.089,986.369,0.986369,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-000152,O'Donnell Davies and Kelly,ODE,Telecommunications,EMP-ODE-0032,Meru,private_car,34.9,212,14797.6,0.17,2515.592,2.515592,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-002180,Thompson-Simmons,UJF,Energy & Petroleum,EMP-UJF-0020,Machakos,matatu_14seater,21.8,212,9243.2,0.089,822.645,0.822645,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-003283,Gibbons Inc,FCZ,Agriculture,EMP-FCZ-0043,Nyeri,matatu_14seater,14.1,226,6373.2,0.089,567.215,0.567215,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-001661,Long-Lewis,IXG,Insurance,EMP-IXG-0041,Kisii,matatu_14seater,22.9,200,9160.0,0.089,815.24,0.81524,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-001657,Long-Lewis,IXG,Insurance,EMP-IXG-0037,Kisumu,boda_boda,12.0,235,5640.0,0.113,637.32,0.63732,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-002781,Khan Walker and John,VBZ,Manufacturing,EMP-VBZ-0021,Nakuru,walk_or_cycle,3.4,199,1353.2,0.0,0.0,0.0,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-003808,Williams Cook and Thomas,KKT,Healthcare,EMP-KKT-0028,Mombasa,taxi_cab,9.7,199,3860.6,0.17,656.302,0.656302,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-002834,Chamberlain Payne and Webster,XDT,Telecommunications,EMP-XDT-0014,Meru,private_car,29.7,187,11107.8,0.17,1888.326,1.888326,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-002186,Thompson-Simmons,UJF,Energy & Petroleum,EMP-UJF-0026,Machakos,private_car,17.2,215,7396.0,0.17,1257.32,1.25732,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-002971,Welch Smith and Clarke,NNU,Banking & Finance,EMP-NNU-0031,Nakuru,matatu_14seater,24.2,230,11132.0,0.089,990.748,0.990748,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-003169,Evans-Ford,YBV,Agriculture,EMP-YBV-0049,Meru,private_car,33.6,219,14716.8,0.17,2501.856,2.501856,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-002959,Welch Smith and Clarke,NNU,Banking & Finance,EMP-NNU-0019,Meru,boda_boda,15.2,198,6019.2,0.113,680.17,0.68017,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-003618,Goddard-Taylor,OVJ,Retail & FMCG,EMP-OVJ-0018,Eldoret,private_car,13.5,192,5184.0,0.17,881.28,0.88128,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-002744,Howard PLC,UQK,Real Estate,EMP-UQK-0044,Kisii,private_car,20.0,207,8280.0,0.17,1407.6,1.4076,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-002154,Miles-Jackson,PDW,Construction,EMP-PDW-0054,Mombasa,matatu_14seater,27.1,236,12791.2,0.089,1138.417,1.138417,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-001785,Harding Davis and Booth,BJQ,Agriculture,EMP-BJQ-0045,Nairobi,private_car,19.5,232,9048.0,0.17,1538.16,1.53816,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-001827,Burgess Turner and Thomas,CZV,Telecommunications,EMP-CZV-0027,Nyeri,boda_boda,14.9,220,6556.0,0.113,740.828,0.740828,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-002848,Chamberlain Payne and Webster,XDT,Telecommunications,EMP-XDT-0028,Thika,matatu_14seater,26.5,213,11289.0,0.089,1004.721,1.004721,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-001386,Hart Hill and Smith,QVG,Telecommunications,EMP-QVG-0006,Kisumu,matatu_14seater,15.4,211,6498.8,0.089,578.393,0.578393,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-002528,Simpson Fletcher and Johnson,SRF,Agriculture,EMP-SRF-0008,Kisumu,boda_boda,16.7,239,7982.6,0.113,902.034,0.902034,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-001400,Hart Hill and Smith,QVG,Telecommunications,EMP-QVG-0020,Nairobi,private_car,34.0,198,13464.0,0.17,2288.88,2.28888,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-001196,Middleton Johnson and Kelly,SMP,Insurance,EMP-SMP-0056,Machakos,boda_boda,16.2,212,6868.8,0.113,776.174,0.776174,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-003784,Williams Cook and Thomas,KKT,Healthcare,EMP-KKT-0004,Kisii,private_car,22.4,203,9094.4,0.17,1546.048,1.546048,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-001476,Mann Burton and Waters,AMW,Insurance,EMP-AMW-0036,Meru,boda_boda,12.8,217,5555.2,0.113,627.738,0.627738,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-002046,Simpson-Robinson,VFA,Telecommunications,EMP-VFA-0006,Nairobi,matatu_14seater,17.9,202,7231.6,0.089,643.612,0.643612,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-003514,Richards PLC,CCU,Insurance,EMP-CCU-0034,Kisumu,matatu_14seater,19.6,220,8624.0,0.089,767.536,0.767536,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-002339,Miller-Wilkinson,VTD,Manufacturing,EMP-VTD-0059,Nairobi,boda_boda,7.2,207,2980.8,0.113,336.83,0.33683,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-000298,Murphy-Barrett,QVK,Insurance,EMP-QVK-0058,Nyeri,boda_boda,17.8,180,6408.0,0.113,724.104,0.724104,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-002091,Simpson-Robinson,VFA,Telecommunications,EMP-VFA-0051,Kisii,matatu_14seater,11.4,182,4149.6,0.089,369.314,0.369314,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-001265,Thompson Walsh and Mason,JDT,Real Estate,EMP-JDT-0005,Eldoret,boda_boda,7.2,209,3009.6,0.113,340.085,0.340085,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-002096,Simpson-Robinson,VFA,Telecommunications,EMP-VFA-0056,Kisumu,matatu_14seater,18.8,187,7031.2,0.089,625.777,0.625777,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-000959,Connolly-Young,YRC,Insurance,EMP-YRC-0059,Thika,boda_boda,10.0,238,4760.0,0.113,537.88,0.53788,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-001607,Hunter LLC,LTR,Construction,EMP-LTR-0047,Kisumu,boda_boda,16.6,219,7270.8,0.113,821.6,0.8216,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
