record_id,company_name,nse_code,sector,county,vehicle_id,vehicle_class,fuel_type,transaction_date,month,quarter,fuel_station_brand,fuel_station_area,fuel_litres,fuel_price_ksh_per_l,fuel_cost_ksh,gps_km_driven,defra_ef_kgco2e_per_l,kenya_road_adj,emission_kgco2e,emission_tco2e,scope,data_source,extraction_confidence,anomaly_flag,anomaly_type,fy_year
FC-002729,Sharpe Smith and Palmer,MXV,Construction,Mombasa,MXV-TRK-007,diesel_truck,diesel,2024-11-16,11,4,Gulf Energy,Thika Road,112.95,198.06,22371.11,338.7,2.64,1.18,298.188,0.298188,Scope 1,Fuel card statement,0.984,0,clean,2024
FC-000291,Clarke-Smith,USN,Agriculture,Machakos,USN-CAR-014,petrol_saloon,petrol,2024-10-28,10,4,Galana Oil,Thika Road,36.51,216.42,7901.42,379.8,2.311,1.18,84.375,0.084375,Scope 1,Fuel card statement,0.9605,0,clean,2024
FC-001819,Cartwright-Jones,MWB,Agriculture,Meru,MWB-MTR-015,petrol_bike,petrol,2024-03-18,3,1,Total Kenya,CBD,5.98,208.52,1246.95,125.9,2.296,1.18,13.73,0.01373,Scope 1,Fuel card statement,0.9459,0,clean,2024
FC-002702,Sharpe Smith and Palmer,MXV,Construction,Mombasa,MXV-CAR-004,petrol_saloon,petrol,2024-12-27,12,4,Total Kenya,CBD,3.28,206.59,677.6,34.6,2.311,1.18,7.58,0.00758,Scope 1,Fuel card statement,0.9281,0,clean,2024
FC-000605,Lynch-Patel,VUF,Insurance,Nairobi,VUF-CAR-001,petrol_saloon,petrol,2024-04-02,4,2,Gulf Energy,Industrial Area,30.32,209.7,6358.13,320.3,2.311,1.18,70.07,0.07007,Scope 1,Fuel card statement,0.9825,0,clean,2024
FC-002054,Cunningham and Sons,EHZ,Retail & FMCG,Kisii,EHZ-CAR-011,petrol_saloon,petrol,2024-11-24,11,4,Gulf Energy,Upper Hill,28.76,206.63,5942.62,291.1,2.311,1.18,66.464,0.066464,Scope 1,Fuel card statement,0.97,0,clean,2024
FC-000917,Bishop Hamilton and Watkins,ZNZ,Healthcare,Nairobi,ZNZ-TRK-011,diesel_truck,diesel,2024-10-18,10,4,Total Kenya,Karen,72.33,194.1,14039.16,218.8,2.64,1.18,190.951,0.190951,Scope 1,Fuel card statement,0.9552,0,clean,2024
FC-001261,Glover Ltd,ZND,Banking & Finance,Nyeri,ZND-CAR-025,petrol_saloon,petrol,2024-06-02,6,2,Galana Oil,Runda,3.36,207.19,696.16,35.6,2.311,1.18,7.765,0.007765,Scope 1,Fuel card statement,0.9739,0,clean,2024
FC-001661,Alexander Jenkins and Roberts,UUE,Manufacturing,Mombasa,UUE-MTR-023,petrol_bike,petrol,2024-04-17,4,2,Gulf Energy,Upper Hill,1.84,217.38,399.98,38.0,2.296,1.18,4.225,0.004225,Scope 1,Fuel card statement,0.9734,0,clean,2024
FC-002111,Richardson LLC,BIB,Construction,Nyeri,BIB-BUS-004,diesel_bus,diesel,2024-03-05,3,1,Galana Oil,Runda,17.61,201.38,3546.29,80.9,2.64,1.18,46.49,0.04649,Scope 1,Fuel card statement,0.9222,0,clean,2024
FC-001777,Palmer Carter and Sutton,END,Manufacturing,Kisumu,END-4WD-010,petrol_4wd,petrol,2024-02-01,2,1,Vivo Energy (Shell),Runda,26.24,207.77,5451.87,163.7,2.64,1.18,69.274,0.069274,Scope 1,Fuel card statement,0.9735,0,clean,2024
FC-000822,Akhtar Inc,MTW,Construction,Kisumu,MTW-SUV-023,petrol_suv,petrol,2024-07-15,7,3,Vivo Energy (Shell),Gigiri,12.64,213.2,2694.9,86.6,2.311,1.18,29.211,0.029211,Scope 1,Fuel card statement,0.9507,0,clean,2024
FC-002482,Smith-Brown,WJE,Banking & Finance,Meru,WJE-CAR-006,petrol_saloon,petrol,2024-03-21,3,1,Gulf Energy,Westlands,24.32,212.45,5166.86,249.1,2.311,1.18,56.204,0.056204,Scope 1,Fuel card statement,0.9212,0,clean,2024
FC-001001,Berry-Bell,HEA,Banking & Finance,Eldoret,HEA-CAR-015,petrol_saloon,petrol,2024-03-09,3,1,Gulf Energy,Karen,33.53,206.17,6912.73,354.6,2.311,1.18,77.488,0.077488,Scope 1,Fuel card statement,0.941,0,clean,2024
FC-002576,Jones Group,HRY,Construction,Kisumu,HRY-MTR-003,petrol_bike,petrol,2024-03-25,3,1,Oryx Energies,Upper Hill,3.92,207.75,814.37,84.2,2.296,1.18,9.0,0.009,Scope 1,Fuel card statement,0.9751,0,clean,2024
FC-000019,Brown Jones and Hughes,AHF,Banking & Finance,Mombasa,AHF-MTR-009,petrol_bike,petrol,2024-08-29,8,3,Gulf Energy,Industrial Area,15.32,205.01,3140.69,331.2,2.296,1.18,35.175,0.035175,Scope 1,Fuel card statement,0.9263,0,clean,2024
FC-001805,Cartwright-Jones,MWB,Agriculture,Meru,MWB-MTR-003,petrol_bike,petrol,2024-04-04,4,2,Vivo Energy (Shell),Gigiri,6.97,208.0,1449.77,149.7,2.296,1.18,16.003,0.016003,Scope 1,Fuel card statement,0.9398,0,clean,2024
FC-001231,Evans PLC,WYC,Manufacturing,Nyeri,WYC-TRK-005,diesel_truck,diesel,2024-02-19,2,1,Gulf Energy,Kilimani,43.92,198.05,8698.54,136.5,2.64,1.18,115.949,0.115949,Scope 1,Fuel card statement,0.9323,0,clean,2024
FC-001916,Nicholson and Sons,EMF,Manufacturing,Machakos,EMF-TRK-008,diesel_truck,diesel,2024-03-07,3,1,Oryx Energies,Gigiri,46.02,194.54,8952.86,135.3,2.64,1.18,121.493,0.121493,Scope 1,Fuel card statement,0.9424,0,clean,2024
FC-001270,Glover Ltd,ZND,Banking & Finance,Nyeri,ZND-SUV-017,petrol_suv,petrol,2024-10-09,10,4,Galana Oil,Gigiri,39.5,216.2,8539.71,270.7,2.311,1.18,91.284,0.091284,Scope 1,Fuel card statement,0.9409,0,clean,2024
FC-001563,Harvey Ltd,BGR,Insurance,Nakuru,BGR-MTR-018,petrol_bike,petrol,2024-02-01,2,1,Vivo Energy (Shell),Kilimani,7.11,208.41,1481.81,150.5,2.296,1.18,16.325,0.016325,Scope 1,Fuel card statement,0.9886,0,clean,2024
FC-001452,Moore-Barnes,IPF,Banking & Finance,Nakuru,IPF-CAR-001,petrol_saloon,petrol,2024-12-17,12,4,Gulf Energy,Industrial Area,23.24,208.26,4840.05,237.0,2.311,1.18,53.708,0.053708,Scope 1,Fuel card statement,0.9804,0,clean,2024
FC-002517,Smith-Brown,WJE,Banking & Finance,Meru,WJE-CAR-003,petrol_saloon,petrol,2024-02-03,2,1,Total Kenya,Runda,17.39,206.58,3592.35,184.8,2.311,1.18,40.188,0.040188,Scope 1,Fuel card statement,0.9524,0,clean,2024
FC-002670,White-Kerr,PSF,Agriculture,Eldoret,PSF-MTR-016,petrol_bike,petrol,2024-07-03,7,3,Gulf Energy,Thika Road,15.85,205.39,3255.48,327.5,2.296,1.18,36.392,0.036392,Scope 1,Fuel card statement,0.9285,0,clean,2024
FC-001506,Lawrence-Bibi,BQF,Energy & Petroleum,Nairobi,BQF-CAR-014,petrol_saloon,petrol,2024-07-03,7,3,Galana Oil,Runda,16.15,213.76,3452.29,168.7,2.311,1.18,37.323,0.037323,Scope 1,Fuel card statement,0.9607,0,clean,2024
FC-002788,Greenwood Thompson and Richards,VBI,Real Estate,Kisumu,VBI-CAR-028,petrol_saloon,petrol,2024-12-27,12,4,Rubis Energy,Upperhill,11.91,209.81,2498.81,122.3,2.311,1.18,27.524,0.027524,Scope 1,Fuel card statement,0.9496,0,clean,2024
FC-000361,Harrison-Taylor,EBR,Healthcare,Eldoret,EBR-TRK-011,diesel_truck,diesel,2024-05-24,5,2,Galana Oil,Westlands,100.45,196.12,19700.14,306.4,2.64,1.18,265.188,0.265188,Scope 1,Fuel card statement,0.9337,0,clean,2024
FC-001833,Cartwright-Jones,MWB,Agriculture,Meru,MWB-SUV-011,petrol_suv,petrol,2024-05-13,5,2,Oryx Energies,Gigiri,58.55,207.18,12130.55,386.9,2.311,1.18,135.309,0.135309,Scope 1,Fuel card statement,0.9712,0,clean,2024
FC-001360,Cook Ltd,TRS,Construction,Machakos,TRS-4WD-022,petrol_4wd,petrol,2024-05-01,5,2,Vivo Energy (Shell),Westlands,48.58,208.89,10147.73,298.3,2.64,1.18,128.251,0.128251,Scope 1,Fuel card statement,0.9373,0,clean,2024
FC-001271,Glover Ltd,ZND,Banking & Finance,Nyeri,ZND-VAN-016,diesel_van,diesel,2024-11-17,11,4,Total Kenya,Upperhill,16.72,202.02,3377.75,131.9,2.64,1.18,44.141,0.044141,Scope 1,Fuel card statement,0.9827,0,clean,2024
FC-001592,Barrett Kent and Lee,DYO,Construction,Nyeri,DYO-TRK-009,diesel_truck,diesel,2024-08-25,8,3,Gulf Energy,Runda,121.39,196.96,23908.78,371.3,2.64,1.18,320.47,0.32047,Scope 1,Fuel card statement,0.9505,0,clean,2024
FC-000345,Bibi-Goddard,OVQ,Banking & Finance,Thika,OVQ-SUV-011,petrol_suv,petrol,2024-09-12,9,3,Galana Oil,Gigiri,24.18,214.38,5183.76,166.6,2.311,1.18,55.88,0.05588,Scope 1,Fuel card statement,0.9851,0,clean,2024
FC-000987,Robinson Horton and Smith,RNG,Banking & Finance,Thika,RNG-CAR-013,petrol_saloon,petrol,2024-04-13,4,2,Galana Oil,Westlands,3.7,217.05,803.08,37.5,2.311,1.18,8.551,0.008551,Scope 1,Fuel card statement,0.9657,0,clean,2024
FC-002833,Thomas Long and Mills,ELS,Agriculture,Meru,ELS-TRK-007,diesel_truck,diesel,2024-04-08,4,2,Galana Oil,Industrial Area,48.86,199.48,9746.57,152.3,2.64,1.18,128.99,0.12899,Scope 1,Fuel card statement,0.9737,0,clean,2024
FC-001741,Stevens and Sons,BSU,Banking & Finance,Mombasa,BSU-MTR-005,petrol_bike,petrol,2024-04-10,4,2,Gulf Energy,CBD,11.19,212.08,2373.16,232.4,2.296,1.18,25.692,0.025692,Scope 1,Fuel card statement,0.9538,0,clean,2024
FC-002350,Ali and Sons,KRH,Agriculture,Thika,KRH-SUV-006,petrol_suv,petrol,2024-04-20,4,2,Galana Oil,Thika Road,8.49,213.97,1816.64,56.2,2.311,1.18,19.62,0.01962,Scope 1,Fuel card statement,0.9732,0,clean,2024
FC-001926,Nicholson and Sons,EMF,Manufacturing,Machakos,EMF-CAR-007,petrol_saloon,petrol,2024-06-12,6,2,Oryx Energies,Industrial Area,7.59,207.97,1578.47,77.1,2.311,1.18,17.54,0.01754,Scope 1,Fuel card statement,0.9222,0,clean,2024
FC-001678,Welch Long and Lawson,JKW,Real Estate,Nairobi,JKW-CAR-021,petrol_saloon,petrol,2024-04-17,4,2,Gulf Energy,Industrial Area,4.25,216.19,918.82,43.6,2.311,1.18,9.822,0.009822,Scope 1,Fuel card statement,0.9884,0,clean,2024
FC-001603,Barrett Kent and Lee,DYO,Construction,Nyeri,DYO-TRK-006,diesel_truck,diesel,2024-03-27,3,1,Vivo Energy (Shell),Karen,34.35,197.49,6783.7,101.0,2.64,1.18,90.684,0.090684,Scope 1,Fuel card statement,0.9355,0,clean,2024
FC-000086,Martin Allen and Brown,CKA,Construction,Nakuru,CKA-4WD-004,petrol_4wd,petrol,2024-09-23,9,3,Gulf Energy,Upperhill,28.78,213.81,6153.38,169.3,2.64,1.18,75.979,0.075979,Scope 1,Fuel card statement,0.9866,0,clean,2024
FC-002217,Williams Gibson and Ford,DXG,Real Estate,Kisii,DXG-VAN-014,diesel_van,diesel,2024-09-23,9,3,Total Kenya,Karen,20.82,202.5,4215.98,168.2,2.64,1.18,54.965,0.054965,Scope 1,Fuel card statement,0.9698,0,clean,2024
FC-000669,Jones Fletcher and Sutton,KBX,Insurance,Kisii,KBX-CAR-003,petrol_saloon,petrol,2024-10-01,10,4,Gulf Energy,Upper Hill,13.04,216.72,2826.09,133.1,2.311,1.18,30.135,0.030135,Scope 1,Fuel card statement,0.9264,0,clean,2024
FC-001015,Berry-Bell,HEA,Banking & Finance,Eldoret,HEA-VAN-002,diesel_van,diesel,2024-04-20,4,2,Total Kenya,Kilimani,12.69,194.8,2472.05,100.5,2.64,1.18,33.502,0.033502,Scope 1,Fuel card statement,0.9542,0,clean,2024
FC-000129,Chambers Inc,NAF,Manufacturing,Meru,NAF-CAR-010,petrol_saloon,petrol,2024-10-07,10,4,Total Kenya,Industrial Area,33.02,211.04,6968.38,344.6,2.311,1.18,76.309,0.076309,Scope 1,Fuel card statement,0.9572,0,clean,2024
FC-001912,Nicholson and Sons,EMF,Manufacturing,Machakos,EMF-TRK-004,diesel_truck,diesel,2024-03-06,3,1,Gulf Energy,Gigiri,34.26,197.97,6782.4,102.6,2.64,1.18,90.446,0.090446,Scope 1,Fuel card statement,0.9235,0,clean,2024
FC-002999,Boyle Inc,FGC,Insurance,Meru,FGC-TRK-010,diesel_truck,diesel,2024-08-10,8,3,Oryx Energies,CBD,22.55,195.12,4400.07,67.3,2.64,1.18,59.532,0.059532,Scope 1,Fuel card statement,0.9624,0,clean,2024
FC-000892,Ahmed and Sons,UKB,Telecommunications,Machakos,UKB-SUV-006,petrol_suv,petrol,2024-07-19,7,3,Galana Oil,Runda,16.22,208.71,3385.21,112.0,2.311,1.18,37.484,0.037484,Scope 1,Fuel card statement,0.9832,0,clean,2024
FC-001848,Pearce Group,BZV,Banking & Finance,Mombasa,BZV-SUV-025,petrol_suv,petrol,2024-10-19,10,4,Rubis Energy,CBD,35.7,213.39,7618.09,246.3,2.311,1.18,82.503,0.082503,Scope 1,Fuel card statement,0.978,0,clean,2024
FC-000308,Clarke-Smith,USN,Agriculture,Machakos,USN-CAR-014,petrol_saloon,petrol,2024-08-29,8,3,Vivo Energy (Shell),Industrial Area,27.83,216.15,6015.54,291.1,2.311,1.18,64.315,0.064315,Scope 1,Fuel card statement,0.9232,0,clean,2024
FC-000384,Harrison-Taylor,EBR,Healthcare,Eldoret,EBR-MTR-001,petrol_bike,petrol,2024-09-30,9,3,Gulf Energy,Gigiri,8.56,205.36,1757.91,176.7,2.296,1.18,19.654,0.019654,Scope 1,Fuel card statement,0.9725,0,clean,2024
FC-001862,Pearce Group,BZV,Banking & Finance,Mombasa,BZV-CAR-023,petrol_saloon,petrol,2024-06-07,6,2,Galana Oil,Karen,22.84,217.16,4959.97,232.5,2.311,1.18,52.783,0.052783,Scope 1,Fuel card statement,0.9757,0,clean,2024
FC-001150,Coates Chadwick and Williams,XPM,Construction,Mombasa,XPM-TRK-020,diesel_truck,diesel,2024-07-11,7,3,Gulf Energy,CBD,16.92,194.13,3284.61,50.1,2.64,1.18,44.669,0.044669,Scope 1,Fuel card statement,0.9571,0,clean,2024
FC-000427,Rose-Newton,WWJ,Banking & Finance,Nyeri,WWJ-CAR-012,petrol_saloon,petrol,2024-12-02,12,4,Galana Oil,Upperhill,15.52,205.3,3186.26,163.1,2.311,1.18,35.867,0.035867,Scope 1,Fuel card statement,0.9447,0,clean,2024
FC-000495,Collins-Dawson,EJR,Insurance,Mombasa,EJR-CAR-003,petrol_saloon,petrol,2024-11-23,11,4,Vivo Energy (Shell),Kilimani,26.05,213.02,5549.13,271.9,2.311,1.18,60.202,0.060202,Scope 1,Fuel card statement,0.9266,0,clean,2024
FC-003002,Boyle Inc,FGC,Insurance,Meru,FGC-CAR-008,petrol_saloon,petrol,2024-03-25,3,1,Vivo Energy (Shell),Thika Road,34.35,217.1,7457.35,363.5,2.311,1.18,79.383,0.079383,Scope 1,Fuel card statement,0.9315,0,clean,2024
FC-002529,Clark-Webster,PZR,Agriculture,Nairobi,PZR-SUV-007,petrol_suv,petrol,2024-10-14,10,4,Vivo Energy (Shell),Gigiri,27.43,209.43,5744.79,184.0,2.311,1.18,63.391,0.063391,Scope 1,Fuel card statement,0.9559,0,clean,2024
FC-002210,Williams Gibson and Ford,DXG,Real Estate,Kisii,DXG-4WD-010,petrol_4wd,petrol,2024-06-13,6,2,Galana Oil,Thika Road,27.99,206.99,5793.75,168.2,2.64,1.18,73.894,0.073894,Scope 1,Fuel card statement,0.9573,0,clean,2024
FC-001274,Glover Ltd,ZND,Banking & Finance,Nyeri,ZND-SUV-006,petrol_suv,petrol,2024-04-22,4,2,Galana Oil,Runda,40.46,207.04,8376.74,281.6,2.311,1.18,93.503,0.093503,Scope 1,Fuel card statement,0.9868,0,clean,2024
FC-002103,Richardson LLC,BIB,Construction,Nyeri,BIB-TRK-008,diesel_truck,diesel,2024-04-27,4,2,Vivo Energy (Shell),Thika Road,89.26,196.88,17573.35,266.2,2.64,1.18,235.646,0.235646,Scope 1,Fuel card statement,0.965,0,clean,2024
FC-000276,Clarke-Smith,USN,Agriculture,Machakos,USN-SUV-022,petrol_suv,petrol,2024-03-06,3,1,Vivo Energy (Shell),Kilimani,23.47,209.24,4910.95,163.5,2.311,1.18,54.239,0.054239,Scope 1,Fuel card statement,0.9385,0,clean,2024
FC-000490,Collins-Dawson,EJR,Insurance,Mombasa,EJR-SUV-004,petrol_suv,petrol,2024-05-01,5,2,Gulf Energy,Karen,28.0,206.04,5769.05,193.8,2.311,1.18,64.708,0.064708,Scope 1,Fuel card statement,0.99,0,clean,2024
FC-002565,Clark-Webster,PZR,Agriculture,Nairobi,PZR-SUV-002,petrol_suv,petrol,2024-06-10,6,2,Gulf Energy,Gigiri,44.29,212.23,9399.65,301.3,2.311,1.18,102.354,0.102354,Scope 1,Fuel card statement,0.9783,0,clean,2024
FC-000691,Butler Carter and Norton,FMX,Insurance,Nyeri,FMX-BUS-005,diesel_bus,diesel,2024-08-05,8,3,Total Kenya,Westlands,42.18,195.77,8257.45,197.0,2.64,1.18,111.355,0.111355,Scope 1,Fuel card statement,0.9671,0,clean,2024
FC-001335,Holmes Group,ENP,Construction,Nakuru,ENP-CAR-008,petrol_saloon,petrol,2024-07-06,7,3,Galana Oil,CBD,37.93,216.03,8194.02,381.0,2.311,1.18,87.656,0.087656,Scope 1,Fuel card statement,0.9293,0,clean,2024
FC-002422,Coates-Andrews,AQO,Banking & Finance,Mombasa,AQO-VAN-007,diesel_van,diesel,2024-08-13,8,3,Total Kenya,Gigiri,36.31,197.4,7167.58,295.4,2.64,1.18,95.858,0.095858,Scope 1,Fuel card statement,0.9327,0,clean,2024
FC-001212,Schofield Harris and Poole,WVH,Insurance,Nairobi,WVH-CAR-005,petrol_saloon,petrol,2024-10-01,10,4,Gulf Energy,Karen,4.97,214.8,1067.56,50.4,2.311,1.18,11.486,0.011486,Scope 1,Fuel card statement,0.9299,0,clean,2024
FC-002459,Farrell Smith and Foster,NND,Banking & Finance,Thika,NND-CAR-009,petrol_saloon,petrol,2024-04-23,4,2,Gulf Energy,Karen,24.07,207.72,4999.91,248.0,2.311,1.18,55.626,0.055626,Scope 1,Fuel card statement,0.9675,0,clean,2024
FC-002092,Richardson LLC,BIB,Construction,Nyeri,BIB-SUV-002,petrol_suv,petrol,2024-08-24,8,3,Total Kenya,Kilimani,46.71,208.26,9727.68,315.6,2.311,1.18,107.947,0.107947,Scope 1,Fuel card statement,0.9728,0,clean,2024
FC-001059,Richards Sykes and Peters,TNC,Construction,Eldoret,TNC-4WD-023,petrol_4wd,petrol,2024-01-07,1,1,Rubis Energy,Upper Hill,5.18,210.17,1088.69,32.2,2.64,1.18,13.675,0.013675,Scope 1,Fuel card statement,0.9257,0,clean,2024
FC-000119,Chambers Inc,NAF,Manufacturing,Meru,NAF-TRK-002,diesel_truck,diesel,2024-10-08,10,4,Galana Oil,Upperhill,85.66,196.36,16820.31,267.1,2.64,1.18,226.142,0.226142,Scope 1,Fuel card statement,0.9568,0,clean,2024
FC-002026,Cunningham and Sons,EHZ,Retail & FMCG,Kisii,EHZ-CAR-006,petrol_saloon,petrol,2024-09-10,9,3,Vivo Energy (Shell),Industrial Area,20.81,208.72,4343.38,213.5,2.311,1.18,48.092,0.048092,Scope 1,Fuel card statement,0.9302,0,clean,2024
FC-002846,Thompson Ltd,CYR,Energy & Petroleum,Kisumu,CYR-CAR-001,petrol_saloon,petrol,2024-05-16,5,2,Rubis Energy,Upper Hill,7.66,208.37,1596.11,77.2,2.311,1.18,17.702,0.017702,Scope 1,Fuel card statement,0.9551,0,clean,2024
FC-000282,Clarke-Smith,USN,Agriculture,Machakos,USN-SUV-018,petrol_suv,petrol,2024-04-29,4,2,Vivo Energy (Shell),Westlands,32.26,209.54,6759.75,212.7,2.311,1.18,74.553,0.074553,Scope 1,Fuel card statement,0.9478,0,clean,2024
FC-002738,Sharpe Smith and Palmer,MXV,Construction,Mombasa,MXV-CAR-004,petrol_saloon,petrol,2024-06-12,6,2,Galana Oil,Upper Hill,35.33,215.79,7623.77,371.1,2.311,1.18,81.648,0.081648,Scope 1,Fuel card statement,0.9552,0,clean,2024
FC-002348,Ali and Sons,KRH,Agriculture,Thika,KRH-TRK-009,diesel_truck,diesel,2024-08-21,8,3,Total Kenya,Upper Hill,77.93,203.54,15862.05,242.2,2.64,1.18,205.735,0.205735,Scope 1,Fuel card statement,0.9631,0,clean,2024
FC-002017,Walker LLC,KYZ,Agriculture,Meru,KYZ-TRK-003,diesel_truck,diesel,2024-08-29,8,3,Total Kenya,Gigiri,83.07,198.5,16489.56,252.0,2.64,1.18,219.305,0.219305,Scope 1,Fuel card statement,0.959,0,clean,2024
FC-001673,Welch Long and Lawson,JKW,Real Estate,Nairobi,JKW-TRK-001,diesel_truck,diesel,2024-04-02,4,2,Galana Oil,Upperhill,76.35,200.23,15287.8,233.8,2.64,1.18,201.564,0.201564,Scope 1,Fuel card statement,0.9238,0,clean,2024
FC-001905,Nicholson and Sons,EMF,Manufacturing,Machakos,EMF-4WD-002,petrol_4wd,petrol,2024-05-12,5,2,Galana Oil,CBD,36.01,215.75,7769.32,224.1,2.64,1.18,95.066,0.095066,Scope 1,Fuel card statement,0.952,0,clean,2024
FC-002169,Andrews-Brown,WBB,Banking & Finance,Nakuru,WBB-TRK-007,diesel_truck,diesel,2024-02-13,2,1,Galana Oil,Industrial Area,73.79,196.54,14502.46,221.2,2.64,1.18,194.806,0.194806,Scope 1,Fuel card statement,0.9562,0,clean,2024
FC-002024,Walker LLC,KYZ,Agriculture,Meru,KYZ-MTR-004,petrol_bike,petrol,2024-09-10,9,3,Oryx Energies,Industrial Area,11.92,212.94,2538.29,255.8,2.296,1.18,27.368,0.027368,Scope 1,Fuel card statement,0.9266,0,clean,2024
FC-000305,Clarke-Smith,USN,Agriculture,Machakos,USN-4WD-020,petrol_4wd,petrol,2024-02-20,2,1,Total Kenya,Westlands,30.25,217.06,6565.99,179.8,2.64,1.18,79.86,0.07986,Scope 1,Fuel card statement,0.9257,0,clean,2024
FC-001873,Pearce Group,BZV,Banking & Finance,Mombasa,BZV-4WD-003,petrol_4wd,petrol,2024-10-09,10,4,Rubis Energy,Karen,31.83,206.12,6560.69,190.6,2.64,1.18,84.031,0.084031,Scope 1,Fuel card statement,0.9755,0,clean,2024
FC-002887,Smith Cooke and Crawford,AJO,Construction,Machakos,AJO-BUS-017,diesel_bus,diesel,2024-03-05,3,1,Gulf Energy,Gigiri,76.14,201.14,15314.9,359.7,2.64,1.18,201.01,0.20101,Scope 1,Fuel card statement,0.9279,0,clean,2024
FC-002776,Greenwood Thompson and Richards,VBI,Real Estate,Kisumu,VBI-4WD-006,petrol_4wd,petrol,2024-07-04,7,3,Total Kenya,Thika Road,17.24,211.7,3649.73,105.0,2.64,1.18,45.514,0.045514,Scope 1,Fuel card statement,0.9857,0,clean,2024
FC-002779,Greenwood Thompson and Richards,VBI,Real Estate,Kisumu,VBI-TRK-010,diesel_truck,diesel,2024-03-20,3,1,Rubis Energy,Industrial Area,66.76,205.29,13705.0,204.4,2.64,1.18,176.246,0.176246,Scope 1,Fuel card statement,0.9403,0,clean,2024
FC-000576,Scott-Walker,HYR,Real Estate,Nakuru,HYR-SUV-009,petrol_suv,petrol,2024-10-25,10,4,Oryx Energies,Upperhill,52.93,209.87,11108.45,367.9,2.311,1.18,122.321,0.122321,Scope 1,Fuel card statement,0.986,0,clean,2024
FC-002977,Boyle Inc,FGC,Insurance,Meru,FGC-SUV-001,petrol_suv,petrol,2024-10-15,10,4,Vivo Energy (Shell),CBD,57.48,206.97,11896.78,390.1,2.311,1.18,132.836,0.132836,Scope 1,Fuel card statement,0.9878,0,clean,2024
FC-002586,Jones Group,HRY,Construction,Kisumu,HRY-4WD-006,petrol_4wd,petrol,2024-08-27,8,3,Rubis Energy,Karen,23.22,213.85,4965.62,141.5,2.64,1.18,61.301,0.061301,Scope 1,Fuel card statement,0.9659,0,clean,2024
FC-002638,Bradley-Smith,DCO,Agriculture,Eldoret,DCO-TRK-007,diesel_truck,diesel,2024-05-11,5,2,Gulf Energy,Upper Hill,40.88,205.27,8391.37,124.6,2.64,1.18,107.923,0.107923,Scope 1,Fuel card statement,0.9271,0,clean,2024
FC-001884,Pearce Group,BZV,Banking & Finance,Mombasa,BZV-TRK-019,diesel_truck,diesel,2024-03-16,3,1,Oryx Energies,Kilimani,72.79,204.82,14908.72,224.9,2.64,1.18,192.166,0.192166,Scope 1,Fuel card statement,0.959,0,clean,2024
FC-002316,Hicks Harvey and Lowe,YFS,Insurance,Nakuru,YFS-SUV-021,petrol_suv,petrol,2024-06-02,6,2,Vivo Energy (Shell),Kilimani,33.21,215.45,7155.25,231.6,2.311,1.18,76.748,0.076748,Scope 1,Fuel card statement,0.9259,0,clean,2024
FC-000844,Akhtar Inc,MTW,Construction,Kisumu,MTW-CAR-007,petrol_saloon,petrol,2024-07-03,7,3,Oryx Energies,Westlands,3.55,213.15,756.69,37.5,2.311,1.18,8.204,0.008204,Scope 1,Fuel card statement,0.9641,0,clean,2024
FC-002253,Norris-Morris,QKP,Energy & Petroleum,Meru,QKP-SUV-005,petrol_suv,petrol,2024-05-04,5,2,Galana Oil,Karen,12.46,209.47,2609.97,84.2,2.311,1.18,28.795,0.028795,Scope 1,Fuel card statement,0.9577,0,clean,2024
FC-000270,Carr-Matthews,CCW,Banking & Finance,Kisii,CCW-SUV-010,petrol_suv,petrol,2024-06-01,6,2,Oryx Energies,Upper Hill,19.23,208.7,4013.38,130.2,2.311,1.18,44.441,0.044441,Scope 1,Fuel card statement,0.9595,0,clean,2024
FC-000630,Lynch-Patel,VUF,Insurance,Nairobi,VUF-SUV-011,petrol_suv,petrol,2024-10-28,10,4,Galana Oil,Thika Road,24.03,214.68,5158.85,167.5,2.311,1.18,55.533,0.055533,Scope 1,Fuel card statement,0.9503,0,clean,2024
FC-001034,Berry-Bell,HEA,Banking & Finance,Eldoret,HEA-CAR-015,petrol_saloon,petrol,2024-04-15,4,2,Oryx Energies,Upperhill,35.62,205.77,7329.55,369.1,2.311,1.18,82.318,0.082318,Scope 1,Fuel card statement,0.9605,0,clean,2024
FC-000287,Clarke-Smith,USN,Agriculture,Machakos,USN-CAR-005,petrol_saloon,petrol,2024-05-22,5,2,Gulf Energy,Gigiri,26.57,208.78,5547.28,273.7,2.311,1.18,61.403,0.061403,Scope 1,Fuel card statement,0.9442,0,clean,2024
FC-002224,Williams Gibson and Ford,DXG,Real Estate,Kisii,DXG-SUV-016,petrol_suv,petrol,2024-03-19,3,1,Total Kenya,Thika Road,40.11,214.23,8592.87,270.7,2.311,1.18,92.694,0.092694,Scope 1,Fuel card statement,0.9708,0,clean,2024
FC-000301,Clarke-Smith,USN,Agriculture,Machakos,USN-BUS-015,diesel_bus,diesel,2024-02-13,2,1,Vivo Energy (Shell),CBD,72.94,200.1,14594.95,353.5,2.64,1.18,192.562,0.192562,Scope 1,Fuel card statement,0.9525,0,clean,2024
