gps_record_id,fuel_record_id,company_name,nse_code,vehicle_id,vehicle_class,transaction_date,gps_km_logged,fuel_declared_l,expected_fuel_l,delta_fuel_l,cross_validation,match_confidence,anomaly_flag,anomaly_type
GPS-000428,FC-000428,Rose-Newton,WWJ,WWJ-MTR-003,petrol_bike,2024-06-23,278.3,13.44,13.14,0.3,pass,0.9458,0,clean
GPS-002892,FC-002892,Smith Cooke and Crawford,AJO,AJO-SUV-005,petrol_suv,2024-04-19,310.7,44.97,45.83,-0.86,pass,0.9324,0,clean
GPS-000106,FC-000106,Chambers Inc,NAF,NAF-SUV-012,petrol_suv,2024-12-11,144.4,20.96,21.3,-0.34,pass,0.9716,0,clean
GPS-001407,FC-001407,Stanley Inc,LND,LND-TRK-026,diesel_truck,2024-05-01,141.1,45.01,46.62,-1.61,pass,0.9618,0,clean
GPS-000143,FC-000143,Hussain Wilson and Brown,FPV,FPV-4WD-016,petrol_4wd,2024-05-23,47.6,7.82,7.86,-0.04,pass,0.9895,0,clean
GPS-000122,FC-000122,Chambers Inc,NAF,NAF-CAR-010,petrol_saloon,2024-11-03,61.1,5.86,5.91,-0.05,pass,0.9748,0,clean
GPS-002384,FC-002384,Ali and Sons,KRH,KRH-CAR-007,petrol_saloon,2024-01-16,129.7,12.53,12.55,-0.02,pass,0.9321,0,clean
GPS-002975,FC-002975,Boyle Inc,FGC,FGC-CAR-008,petrol_saloon,2024-09-26,168.4,16.86,16.29,0.57,pass,0.9744,0,clean
GPS-001190,FC-001190,Schofield Harris and Poole,WVH,WVH-TRK-008,diesel_truck,2024-06-24,395.1,125.73,130.54,-4.81,pass,0.932,0,clean
GPS-001930,FC-001930,Nicholson and Sons,EMF,EMF-4WD-002,petrol_4wd,2024-06-30,151.9,25.94,25.09,0.85,pass,0.9785,0,clean
GPS-002664,FC-002664,White-Kerr,PSF,PSF-SUV-019,petrol_suv,2024-06-15,171.4,25.08,25.28,-0.2,pass,0.975,0,clean
GPS-002481,FC-002481,Smith-Brown,WJE,WJE-TRK-002,diesel_truck,2024-07-14,163.0,52.87,53.86,-0.99,pass,0.9486,0,clean
GPS-000116,FC-000116,Chambers Inc,NAF,NAF-4WD-008,petrol_4wd,2024-06-08,331.6,56.87,54.78,2.09,pass,0.9556,0,clean
GPS-002033,FC-002033,Cunningham and Sons,EHZ,EHZ-4WD-008,petrol_4wd,2024-06-06,87.0,14.71,14.37,0.34,pass,0.9504,0,clean
GPS-001289,FC-001289,Glover Ltd,ZND,ZND-VAN-003,diesel_van,2024-09-14,59.1,7.21,7.32,-0.11,pass,0.9471,0,clean
GPS-002156,FC-002156,Dodd-Carroll,XNB,XNB-CAR-011,petrol_saloon,2024-02-01,210.5,20.0,20.37,-0.37,pass,0.9452,0,clean
GPS-002812,FC-002812,Thomas Long and Mills,ELS,ELS-SUV-015,petrol_suv,2024-11-19,42.3,6.19,6.24,-0.05,pass,0.9483,0,clean
GPS-002964,FC-002964,Powell-Hill,BJY,BJY-CAR-019,petrol_saloon,2024-04-19,145.3,13.83,14.06,-0.23,pass,0.9673,0,clean
GPS-001624,FC-001624,Alexander Jenkins and Roberts,UUE,UUE-CAR-002,petrol_saloon,2024-06-25,367.4,36.71,35.55,1.16,pass,0.9396,0,clean
GPS-002625,FC-002625,Bradley-Smith,DCO,DCO-CAR-009,petrol_saloon,2024-06-10,249.0,24.89,24.09,0.8,pass,0.9478,0,clean
GPS-000673,FC-000673,Jones Fletcher and Sutton,KBX,KBX-TRK-015,diesel_truck,2024-11-09,121.3,40.27,40.08,0.19,pass,0.9308,0,clean
GPS-001456,FC-001456,Moore-Barnes,IPF,IPF-CAR-009,petrol_saloon,2024-08-06,279.0,27.74,27.0,0.74,pass,0.9492,0,clean
GPS-001658,FC-001658,Alexander Jenkins and Roberts,UUE,UUE-CAR-007,petrol_saloon,2024-06-12,203.8,19.83,19.72,0.11,pass,0.9461,0,clean
GPS-000592,FC-000592,Lynch-Patel,VUF,VUF-4WD-008,petrol_4wd,2024-05-23,57.6,9.28,9.52,-0.24,pass,0.9367,0,clean
GPS-001426,FC-001426,Stanley Inc,LND,LND-4WD-018,petrol_4wd,2024-01-30,81.6,13.23,13.48,-0.25,pass,0.9423,0,clean
GPS-000889,FC-000889,Ahmed and Sons,UKB,UKB-CAR-001,petrol_saloon,2024-01-25,81.5,8.19,7.89,0.3,pass,0.9512,0,clean
GPS-001808,FC-001808,Cartwright-Jones,MWB,MWB-4WD-010,petrol_4wd,2024-09-07,360.5,59.53,59.55,-0.02,pass,0.9491,0,clean
GPS-001537,FC-001537,Harvey Ltd,BGR,BGR-CAR-011,petrol_saloon,2024-03-02,119.6,11.7,11.57,0.13,pass,0.961,0,clean
GPS-001881,FC-001881,Pearce Group,BZV,BZV-CAR-023,petrol_saloon,2024-10-30,324.6,32.61,31.41,1.2,pass,0.9423,0,clean
GPS-000214,FC-000214,Patel LLC,SIE,SIE-MTR-007,petrol_bike,2024-10-28,78.3,3.63,3.7,-0.07,pass,0.9739,0,clean
GPS-002038,FC-002038,Cunningham and Sons,EHZ,EHZ-MTR-002,petrol_bike,2024-12-25,196.3,9.4,9.27,0.13,pass,0.981,0,clean
GPS-002800,FC-002800,Thomas Long and Mills,ELS,ELS-SUV-004,petrol_suv,2024-10-11,134.7,20.08,19.87,0.21,pass,0.9749,0,clean
GPS-000801,FC-000801,Hall PLC,LPJ,LPJ-CAR-018,petrol_saloon,2024-04-01,267.0,26.11,25.83,0.28,pass,0.9675,0,clean
GPS-002493,FC-002493,Smith-Brown,WJE,WJE-TRK-023,diesel_truck,2024-07-31,269.4,90.49,89.01,1.48,pass,0.9337,0,clean
GPS-002311,FC-002311,Hicks Harvey and Lowe,YFS,YFS-4WD-024,petrol_4wd,2024-08-29,188.2,30.42,31.09,-0.67,pass,0.9385,0,clean
GPS-002296,FC-002296,Hicks Harvey and Lowe,YFS,YFS-SUV-010,petrol_suv,2024-09-28,200.1,30.49,29.51,0.98,pass,0.9435,0,clean
GPS-002677,FC-002677,White-Kerr,PSF,PSF-MTR-016,petrol_bike,2024-07-05,44.5,2.18,2.1,0.08,pass,0.9706,0,clean
GPS-002726,FC-002726,Sharpe Smith and Palmer,MXV,MXV-4WD-012,petrol_4wd,2024-11-23,269.3,45.73,44.49,1.24,pass,0.9666,0,clean
GPS-000274,FC-000274,Clarke-Smith,USN,USN-SUV-013,petrol_suv,2024-06-18,285.7,40.79,42.14,-1.35,pass,0.9689,0,clean
GPS-000072,FC-000072,Martin Allen and Brown,CKA,CKA-CAR-003,petrol_saloon,2024-05-18,209.3,19.91,20.25,-0.34,pass,0.9632,0,clean
GPS-001818,FC-001818,Cartwright-Jones,MWB,MWB-4WD-010,petrol_4wd,2024-10-10,185.6,31.75,30.66,1.09,pass,0.9727,0,clean
GPS-001088,FC-001088,Dobson Ltd,PDT,PDT-4WD-013,petrol_4wd,2024-02-21,254.1,40.84,41.98,-1.14,pass,0.9343,0,clean
GPS-000395,FC-000395,Harrison-Taylor,EBR,EBR-CAR-002,petrol_saloon,2024-11-17,152.0,15.26,14.71,0.55,pass,0.9708,0,clean
GPS-000584,FC-000584,Scott-Walker,HYR,HYR-MTR-002,petrol_bike,2024-12-28,218.5,10.32,10.31,0.01,pass,0.9415,0,clean
GPS-002343,FC-002343,Ali and Sons,KRH,KRH-MTR-002,petrol_bike,2024-07-08,96.1,4.55,4.54,0.01,pass,0.957,0,clean
GPS-002011,FC-002011,Walker LLC,KYZ,KYZ-TRK-008,diesel_truck,2024-10-14,270.6,91.66,89.41,2.25,pass,0.9789,0,clean
GPS-000501,FC-000501,Ross Haynes and Bennett,QNG,QNG-CAR-010,petrol_saloon,2024-02-14,324.4,30.49,31.39,-0.9,pass,0.9636,0,clean
GPS-002045,FC-002045,Cunningham and Sons,EHZ,EHZ-BUS-010,diesel_bus,2024-11-18,152.4,32.95,32.37,0.58,pass,0.9303,0,clean
GPS-002924,FC-002924,Smith Cooke and Crawford,AJO,AJO-CAR-009,petrol_saloon,2024-08-22,62.2,6.13,6.02,0.11,pass,0.9869,0,clean
GPS-002995,FC-002995,Boyle Inc,FGC,FGC-CAR-007,petrol_saloon,2024-07-25,313.6,30.47,30.34,0.13,pass,0.9323,0,clean
GPS-002755,FC-002755,Greenwood Thompson and Richards,VBI,VBI-CAR-025,petrol_saloon,2024-12-23,40.1,3.98,3.88,0.1,pass,0.9372,0,clean
GPS-001495,FC-001495,Lawrence-Bibi,BQF,BQF-CAR-020,petrol_saloon,2024-04-15,159.8,15.45,15.46,-0.01,pass,0.9831,0,clean
GPS-001260,FC-001260,Evans PLC,WYC,WYC-CAR-003,petrol_saloon,2024-11-25,356.7,33.7,34.51,-0.81,pass,0.9478,0,clean
GPS-002761,FC-002761,Greenwood Thompson and Richards,VBI,VBI-MTR-026,petrol_bike,2024-06-10,282.5,13.65,13.33,0.32,pass,0.989,0,clean
GPS-001770,FC-001770,Palmer Carter and Sutton,END,END-SUV-007,petrol_suv,2024-11-02,361.3,54.7,53.29,1.41,pass,0.9825,0,clean
GPS-000206,FC-000206,Patel LLC,SIE,SIE-CAR-008,petrol_saloon,2024-01-30,90.8,8.82,8.79,0.03,pass,0.9772,0,clean
GPS-000734,FC-000734,Hughes-Baker,GGO,GGO-SUV-006,petrol_suv,2024-03-16,251.5,36.2,37.1,-0.9,pass,0.933,0,clean
GPS-001544,FC-001544,Harvey Ltd,BGR,BGR-CAR-009,petrol_saloon,2024-05-01,237.3,23.39,22.96,0.43,pass,0.9606,0,clean
GPS-000527,FC-000527,Ross Haynes and Bennett,QNG,QNG-SUV-014,petrol_suv,2024-10-06,163.0,23.84,24.04,-0.2,pass,0.9349,0,clean
GPS-001399,FC-001399,Stanley Inc,LND,LND-SUV-008,petrol_suv,2024-06-12,162.4,23.79,23.95,-0.16,pass,0.9628,0,clean
GPS-000899,FC-000899,Ahmed and Sons,UKB,UKB-TRK-008,diesel_truck,2024-03-07,227.4,76.58,75.13,1.45,pass,0.9877,0,clean
GPS-000378,FC-000378,Harrison-Taylor,EBR,EBR-SUV-004,petrol_suv,2024-02-27,165.2,23.84,24.37,-0.53,pass,0.9387,0,clean
GPS-002952,FC-002952,Powell-Hill,BJY,BJY-SUV-022,petrol_suv,2024-02-25,323.7,45.98,47.75,-1.77,pass,0.9859,0,clean
GPS-002697,FC-002697,White-Kerr,PSF,PSF-TRK-026,diesel_truck,2024-12-04,295.7,95.31,97.7,-2.39,pass,0.9548,0,clean
GPS-001468,FC-001468,Moore-Barnes,IPF,IPF-CAR-014,petrol_saloon,2024-12-09,127.6,12.69,12.35,0.34,pass,0.9546,0,clean
GPS-000387,FC-000387,Harrison-Taylor,EBR,EBR-CAR-002,petrol_saloon,2024-03-19,40.0,3.99,3.87,0.12,pass,0.9401,0,clean
GPS-000199,FC-000199,Patel LLC,SIE,SIE-MTR-001,petrol_bike,2024-09-06,314.8,14.91,14.86,0.05,pass,0.9449,0,clean
GPS-001051,FC-001051,Richards Sykes and Peters,TNC,TNC-MTR-019,petrol_bike,2024-03-09,82.0,3.74,3.87,-0.13,pass,0.9482,0,clean
GPS-000591,FC-000591,Lynch-Patel,VUF,VUF-SUV-016,petrol_suv,2024-11-29,122.1,17.84,18.01,-0.17,pass,0.9646,0,clean
GPS-000520,FC-000520,Ross Haynes and Bennett,QNG,QNG-TRK-011,diesel_truck,2024-05-14,304.5,97.63,100.61,-2.98,pass,0.9685,0,clean
GPS-002244,FC-002244,Williams Gibson and Ford,DXG,DXG-VAN-022,diesel_van,2024-01-04,146.3,17.58,18.13,-0.55,pass,0.9552,0,clean
GPS-000430,FC-000430,Rose-Newton,WWJ,WWJ-SUV-006,petrol_suv,2024-08-10,204.9,30.54,30.22,0.32,pass,0.97,0,clean
GPS-001084,FC-001084,Dobson Ltd,PDT,PDT-TRK-010,diesel_truck,2024-10-29,293.5,94.29,96.97,-2.68,pass,0.9584,0,clean
GPS-000208,FC-000208,Patel LLC,SIE,SIE-CAR-009,petrol_saloon,2024-01-12,108.6,10.58,10.51,0.07,pass,0.9527,0,clean
GPS-000492,FC-000492,Collins-Dawson,EJR,EJR-4WD-001,petrol_4wd,2024-12-02,74.9,12.23,12.37,-0.14,pass,0.9773,0,clean
GPS-001357,FC-001357,Cook Ltd,TRS,TRS-CAR-002,petrol_saloon,2024-12-13,351.5,32.79,34.01,-1.22,pass,0.9349,0,clean
GPS-002927,FC-002927,Powell-Hill,BJY,BJY-CAR-009,petrol_saloon,2024-12-22,29.4,2.92,2.84,0.08,pass,0.9642,0,clean
GPS-000793,FC-000793,Hall PLC,LPJ,LPJ-CAR-016,petrol_saloon,2024-11-20,147.9,14.35,14.31,0.04,pass,0.9324,0,clean
GPS-002506,FC-002506,Smith-Brown,WJE,WJE-CAR-019,petrol_saloon,2024-09-23,412.3,39.31,39.89,-0.58,pass,0.9546,0,clean
GPS-001187,FC-001187,Schofield Harris and Poole,WVH,WVH-SUV-006,petrol_suv,2024-09-21,310.5,45.96,45.8,0.16,pass,0.9622,0,clean
GPS-001186,FC-001186,Schofield Harris and Poole,WVH,WVH-SUV-017,petrol_suv,2024-09-11,314.8,45.73,46.43,-0.7,pass,0.972,0,clean
GPS-001789,FC-001789,Palmer Carter and Sutton,END,END-CAR-001,petrol_saloon,2024-01-14,182.2,17.29,17.63,-0.34,pass,0.9817,0,clean
GPS-002848,FC-002848,Thompson Ltd,CYR,CYR-TRK-007,diesel_truck,2024-12-29,94.9,31.92,31.35,0.57,pass,0.9458,0,clean
GPS-002245,FC-002245,Williams Gibson and Ford,DXG,DXG-TRK-017,diesel_truck,2024-01-19,88.5,29.55,29.24,0.31,pass,0.9753,0,clean
GPS-000084,FC-000084,Martin Allen and Brown,CKA,CKA-MTR-013,petrol_bike,2024-10-05,86.0,4.1,4.06,0.04,pass,0.9502,0,clean
GPS-002382,FC-002382,Ali and Sons,KRH,KRH-BUS-004,diesel_bus,2024-12-03,41.3,8.7,8.77,-0.07,pass,0.9387,0,clean
GPS-002239,FC-002239,Williams Gibson and Ford,DXG,DXG-SUV-008,petrol_suv,2024-10-01,380.3,56.15,56.09,0.06,pass,0.9433,0,clean
GPS-000021,FC-000021,Brown Jones and Hughes,AHF,AHF-MTR-006,petrol_bike,2024-09-20,292.2,13.53,13.79,-0.26,pass,0.9544,0,clean
GPS-002546,FC-002546,Clark-Webster,PZR,PZR-CAR-004,petrol_saloon,2024-06-20,75.7,7.43,7.32,0.11,pass,0.9701,0,clean
GPS-002950,FC-002950,Powell-Hill,BJY,BJY-TRK-025,diesel_truck,2024-08-28,262.6,84.23,86.76,-2.53,pass,0.985,0,clean
GPS-002746,FC-002746,Greenwood Thompson and Richards,VBI,VBI-BUS-019,diesel_bus,2024-04-27,238.1,50.38,50.57,-0.19,pass,0.9333,0,clean
GPS-002708,FC-002708,Sharpe Smith and Palmer,MXV,MXV-MTR-011,petrol_bike,2024-01-23,349.6,16.51,16.5,0.01,pass,0.9671,0,clean
GPS-001968,FC-001968,Adams Shepherd and Wilson,EAK,EAK-CAR-024,petrol_saloon,2024-08-24,38.7,3.67,3.74,-0.07,pass,0.9729,0,clean
GPS-000974,FC-000974,Robinson Horton and Smith,RNG,RNG-TRK-019,diesel_truck,2024-11-30,104.8,35.03,34.63,0.4,pass,0.9749,0,clean
GPS-002804,FC-002804,Thomas Long and Mills,ELS,ELS-SUV-002,petrol_suv,2024-09-17,81.3,11.69,11.99,-0.3,pass,0.9484,0,clean
GPS-000884,FC-000884,Ahmed and Sons,UKB,UKB-MTR-007,petrol_bike,2024-08-25,164.2,7.71,7.75,-0.04,pass,0.9478,0,clean
GPS-001099,FC-001099,Dobson Ltd,PDT,PDT-CAR-016,petrol_saloon,2024-09-09,114.4,10.88,11.07,-0.19,pass,0.9303,0,clean
GPS-000157,FC-000157,Hussain Wilson and Brown,FPV,FPV-TRK-010,diesel_truck,2024-01-01,234.3,79.95,77.41,2.54,pass,0.99,0,clean
GPS-002289,FC-002289,Norris-Morris,QKP,QKP-SUV-002,petrol_suv,2024-07-04,112.9,16.73,16.65,0.08,pass,0.9801,0,clean
GPS-000887,FC-000887,Ahmed and Sons,UKB,UKB-4WD-002,petrol_4wd,2024-11-05,150.6,25.23,24.88,0.35,pass,0.9743,0,clean
GPS-003014,FC-003014,Boyle Inc,FGC,FGC-CAR-005,petrol_saloon,2024-07-14,80.2,7.5,7.76,-0.26,pass,0.9499,0,clean
GPS-001619,FC-001619,Barrett Kent and Lee,DYO,DYO-CAR-008,petrol_saloon,2024-05-25,199.1,19.42,19.26,0.16,pass,0.9507,0,clean
GPS-002491,FC-002491,Smith-Brown,WJE,WJE-CAR-010,petrol_saloon,2024-12-22,312.2,29.57,30.21,-0.64,pass,0.9439,0,clean
GPS-002911,FC-002911,Smith Cooke and Crawford,AJO,AJO-SUV-012,petrol_suv,2024-12-05,238.5,34.33,35.18,-0.85,pass,0.9848,0,clean
GPS-002548,FC-002548,Clark-Webster,PZR,PZR-TRK-005,diesel_truck,2024-11-21,39.8,12.81,13.15,-0.34,pass,0.9467,0,clean
GPS-002025,FC-002025,Walker LLC,KYZ,KYZ-CAR-002,petrol_saloon,2024-04-03,307.3,29.04,29.73,-0.69,pass,0.9332,0,clean
GPS-001498,FC-001498,Lawrence-Bibi,BQF,BQF-CAR-015,petrol_saloon,2024-09-09,185.5,18.13,17.95,0.18,pass,0.9498,0,clean
GPS-002663,FC-002663,White-Kerr,PSF,PSF-BUS-015,diesel_bus,2024-01-29,364.1,79.27,77.33,1.94,pass,0.9859,0,clean
GPS-000459,FC-000459,Collins-Dawson,EJR,EJR-SUV-004,petrol_suv,2024-07-02,369.7,56.59,54.53,2.06,pass,0.9353,0,clean
GPS-001923,FC-001923,Nicholson and Sons,EMF,EMF-4WD-006,petrol_4wd,2024-06-15,162.8,27.1,26.89,0.21,pass,0.9508,0,clean
GPS-000079,FC-000079,Martin Allen and Brown,CKA,CKA-MTR-015,petrol_bike,2024-02-17,239.9,11.39,11.32,0.07,pass,0.9416,0,clean
GPS-002929,FC-002929,Powell-Hill,BJY,BJY-SUV-022,petrol_suv,2024-09-15,306.4,43.69,45.19,-1.5,pass,0.9725,0,clean
GPS-001057,FC-001057,Richards Sykes and Peters,TNC,TNC-4WD-020,petrol_4wd,2024-02-28,134.2,21.81,22.17,-0.36,pass,0.9663,0,clean
GPS-000907,FC-000907,Bishop Hamilton and Watkins,ZNZ,ZNZ-4WD-003,petrol_4wd,2024-04-23,57.1,9.25,9.43,-0.18,pass,0.9446,0,clean
GPS-001591,FC-001591,Barrett Kent and Lee,DYO,DYO-TRK-010,diesel_truck,2024-03-09,162.3,52.13,53.62,-1.49,pass,0.9302,0,clean
GPS-002227,FC-002227,Williams Gibson and Ford,DXG,DXG-SUV-016,petrol_suv,2024-05-03,260.5,39.96,38.42,1.54,pass,0.9371,0,clean
GPS-002711,FC-002711,Sharpe Smith and Palmer,MXV,MXV-CAR-003,petrol_saloon,2024-07-07,34.7,3.37,3.36,0.01,pass,0.9697,0,clean
GPS-000381,FC-000381,Harrison-Taylor,EBR,EBR-TRK-007,diesel_truck,2024-10-14,303.2,103.06,100.18,2.88,pass,0.9881,0,clean
GPS-000948,FC-000948,Robinson Horton and Smith,RNG,RNG-TRK-019,diesel_truck,2024-10-16,347.8,113.35,114.91,-1.56,pass,0.9731,0,clean
GPS-001740,FC-001740,Stevens and Sons,BSU,BSU-MTR-005,petrol_bike,2024-01-02,209.9,10.14,9.91,0.23,pass,0.9779,0,clean
GPS-002191,FC-002191,Andrews-Brown,WBB,WBB-CAR-003,petrol_saloon,2024-05-10,115.6,11.15,11.19,-0.04,pass,0.9852,0,clean
GPS-000716,FC-000716,Butler Carter and Norton,FMX,FMX-TRK-012,diesel_truck,2024-10-23,274.9,91.01,90.83,0.18,pass,0.9407,0,clean
GPS-002291,FC-002291,Norris-Morris,QKP,QKP-CAR-004,petrol_saloon,2024-03-27,338.3,33.27,32.73,0.54,pass,0.9604,0,clean
GPS-000687,FC-000687,Butler Carter and Norton,FMX,FMX-SUV-008,petrol_suv,2024-11-25,62.2,8.92,9.17,-0.25,pass,0.9353,0,clean
GPS-002579,FC-002579,Jones Group,HRY,HRY-SUV-002,petrol_suv,2024-08-06,213.1,31.95,31.43,0.52,pass,0.9456,0,clean
GPS-001294,FC-001294,Glover Ltd,ZND,ZND-CAR-025,petrol_saloon,2024-05-02,233.1,22.03,22.55,-0.52,pass,0.9869,0,clean
GPS-000306,FC-000306,Clarke-Smith,USN,USN-SUV-009,petrol_suv,2024-07-31,355.9,52.4,52.5,-0.1,pass,0.9352,0,clean
GPS-000210,FC-000210,Patel LLC,SIE,SIE-CAR-018,petrol_saloon,2024-08-25,198.4,18.71,19.2,-0.49,pass,0.9721,0,clean
GPS-001511,FC-001511,Lawrence-Bibi,BQF,BQF-TRK-010,diesel_truck,2024-01-29,69.0,22.87,22.8,0.07,pass,0.9713,0,clean
GPS-002234,FC-002234,Williams Gibson and Ford,DXG,DXG-CAR-012,petrol_saloon,2024-02-08,94.0,9.09,9.1,-0.01,pass,0.9856,0,clean
GPS-002991,FC-002991,Boyle Inc,FGC,FGC-CAR-008,petrol_saloon,2024-05-23,386.6,37.7,37.41,0.29,pass,0.9419,0,clean
GPS-001565,FC-001565,Harvey Ltd,BGR,BGR-MTR-018,petrol_bike,2024-03-21,348.0,16.02,16.43,-0.41,pass,0.9362,0,clean
GPS-000886,FC-000886,Ahmed and Sons,UKB,UKB-CAR-004,petrol_saloon,2024-12-27,142.1,14.26,13.75,0.51,pass,0.9865,0,clean
GPS-001660,FC-001660,Alexander Jenkins and Roberts,UUE,UUE-SUV-016,petrol_suv,2024-05-18,308.2,46.9,45.46,1.44,pass,0.9399,0,clean
GPS-000918,FC-000918,Bishop Hamilton and Watkins,ZNZ,ZNZ-TRK-010,diesel_truck,2024-01-29,294.8,98.32,97.4,0.92,pass,0.951,0,clean
GPS-002604,FC-002604,Jones Group,HRY,HRY-SUV-008,petrol_suv,2024-05-11,131.5,20.18,19.4,0.78,pass,0.9805,0,clean
GPS-002504,FC-002504,Smith-Brown,WJE,WJE-TRK-014,diesel_truck,2024-12-06,92.4,29.99,30.53,-0.54,pass,0.9886,0,clean
GPS-000192,FC-000192,Patel LLC,SIE,SIE-4WD-003,petrol_4wd,2024-07-13,239.0,38.85,39.48,-0.63,pass,0.9886,0,clean
GPS-002223,FC-002223,Williams Gibson and Ford,DXG,DXG-4WD-010,petrol_4wd,2024-08-02,77.4,13.18,12.79,0.39,pass,0.9358,0,clean
GPS-002052,FC-002052,Cunningham and Sons,EHZ,EHZ-TRK-014,diesel_truck,2024-08-15,311.5,107.05,102.92,4.13,pass,0.9793,0,clean
GPS-001266,FC-001266,Glover Ltd,ZND,ZND-CAR-022,petrol_saloon,2024-06-12,53.2,5.0,5.15,-0.15,pass,0.9503,0,clean
GPS-000484,FC-000484,Collins-Dawson,EJR,EJR-4WD-001,petrol_4wd,2024-09-01,319.9,54.4,52.85,1.55,pass,0.9462,0,clean
GPS-000916,FC-000916,Bishop Hamilton and Watkins,ZNZ,ZNZ-4WD-018,petrol_4wd,2024-07-23,376.2,61.34,62.15,-0.81,pass,0.9858,0,clean
GPS-002961,FC-002961,Powell-Hill,BJY,BJY-SUV-003,petrol_suv,2024-10-13,340.8,48.47,50.27,-1.8,pass,0.9316,0,clean
GPS-000278,FC-000278,Clarke-Smith,USN,USN-CAR-003,petrol_saloon,2024-09-12,69.6,6.59,6.73,-0.14,pass,0.9746,0,clean
GPS-000989,FC-000989,Robinson Horton and Smith,RNG,RNG-MTR-005,petrol_bike,2024-09-02,45.8,2.24,2.16,0.08,pass,0.9649,0,clean
GPS-002956,FC-002956,Powell-Hill,BJY,BJY-SUV-003,petrol_suv,2024-11-27,193.9,28.97,28.6,0.37,pass,0.9552,0,clean
GPS-001925,FC-001925,Nicholson and Sons,EMF,EMF-SUV-005,petrol_suv,2024-09-23,79.7,11.91,11.76,0.15,pass,0.9497,0,clean
GPS-002219,FC-002219,Williams Gibson and Ford,DXG,DXG-BUS-015,diesel_bus,2024-05-13,388.9,81.75,82.6,-0.85,pass,0.9822,0,clean
GPS-000572,FC-000572,Scott-Walker,HYR,HYR-VAN-001,diesel_van,2024-04-05,341.2,42.12,42.27,-0.15,pass,0.9863,0,clean
GPS-000994,FC-000994,Berry-Bell,HEA,HEA-CAR-008,petrol_saloon,2024-06-12,265.3,26.12,25.67,0.45,pass,0.9382,0,clean
GPS-001427,FC-001427,Stanley Inc,LND,LND-4WD-023,petrol_4wd,2024-08-04,249.5,41.3,41.22,0.08,pass,0.9358,0,clean
GPS-001424,FC-001424,Stanley Inc,LND,LND-BUS-010,diesel_bus,2024-02-27,151.5,33.25,32.18,1.07,pass,0.9376,0,clean
GPS-000586,FC-000586,Lynch-Patel,VUF,VUF-SUV-010,petrol_suv,2024-03-13,304.8,44.22,44.96,-0.74,pass,0.9574,0,clean
GPS-001599,FC-001599,Barrett Kent and Lee,DYO,DYO-VAN-007,diesel_van,2024-05-09,223.0,27.77,27.63,0.14,pass,0.9558,0,clean
GPS-003009,FC-003009,Boyle Inc,FGC,FGC-MTR-004,petrol_bike,2024-09-26,147.4,7.01,6.96,0.05,pass,0.9446,0,clean
GPS-001350,FC-001350,Holmes Group,ENP,ENP-4WD-012,petrol_4wd,2024-01-13,207.0,34.46,34.2,0.26,pass,0.9414,0,clean
GPS-001008,FC-001008,Berry-Bell,HEA,HEA-TRK-011,diesel_truck,2024-09-06,162.5,52.64,53.69,-1.05,pass,0.9874,0,clean
GPS-000675,FC-000675,Jones Fletcher and Sutton,KBX,KBX-4WD-001,petrol_4wd,2024-08-13,375.8,62.43,62.08,0.35,pass,0.9755,0,clean
GPS-001721,FC-001721,Stevens and Sons,BSU,BSU-4WD-003,petrol_4wd,2024-11-27,168.1,27.13,27.77,-0.64,pass,0.9385,0,clean
GPS-000856,FC-000856,Ahmed and Sons,UKB,UKB-MTR-007,petrol_bike,2024-06-08,292.2,13.4,13.79,-0.39,pass,0.9519,0,clean
GPS-000448,FC-000448,Rose-Newton,WWJ,WWJ-SUV-017,petrol_suv,2024-02-21,42.7,6.22,6.3,-0.08,pass,0.9899,0,clean
GPS-002737,FC-002737,Sharpe Smith and Palmer,MXV,MXV-TRK-008,diesel_truck,2024-09-22,376.4,119.61,124.36,-4.75,pass,0.9394,0,clean
GPS-001695,FC-001695,Welch Long and Lawson,JKW,JKW-CAR-005,petrol_saloon,2024-01-20,299.4,28.47,28.97,-0.5,pass,0.9549,0,clean
GPS-002849,FC-002849,Thompson Ltd,CYR,CYR-CAR-002,petrol_saloon,2024-07-03,262.9,25.34,25.44,-0.1,pass,0.954,0,clean
GPS-002271,FC-002271,Norris-Morris,QKP,QKP-CAR-006,petrol_saloon,2024-10-26,30.7,2.97,2.97,-0.0,pass,0.9874,0,clean
GPS-002690,FC-002690,White-Kerr,PSF,PSF-CAR-011,petrol_saloon,2024-04-19,96.0,9.13,9.29,-0.16,pass,0.955,0,clean
GPS-002398,FC-002398,Coates-Andrews,AQO,AQO-TRK-002,diesel_truck,2024-12-07,67.6,21.73,22.34,-0.61,pass,0.9587,0,clean
GPS-001744,FC-001744,Stevens and Sons,BSU,BSU-MTR-001,petrol_bike,2024-11-23,300.3,14.42,14.17,0.25,pass,0.9609,0,clean
GPS-002686,FC-002686,White-Kerr,PSF,PSF-SUV-007,petrol_suv,2024-04-21,89.9,13.65,13.26,0.39,pass,0.935,0,clean
GPS-001248,FC-001248,Evans PLC,WYC,WYC-SUV-007,petrol_suv,2024-04-23,302.0,45.25,44.55,0.7,pass,0.9536,0,clean
GPS-000295,FC-000295,Clarke-Smith,USN,USN-TRK-010,diesel_truck,2024-01-02,242.1,77.91,79.99,-2.08,pass,0.9335,0,clean
