narrative_id,company_name,nse_code,sector,fy_year,scope1_tco2e,total_tco2e,intensity,uncertainty_pct,scope1_narrative,intensity_narrative,uncertainty_narrative,recommendation_narrative,full_narrative
NAR-00047,Taylor-Harrison,XMR,Construction,2024,7289.27,10922.93,0.1941,3.61,"The company's direct fleet emissions totalled 7289 tCO2e in FY2024, representing 67% of the total transport footprint. DEFRA 2024 factors and IPCC AR6 GWP values were applied throughout.","Transport emission intensity stood at 0.19 tCO2e per KSh million revenue, placing the company in the second quartile of the NSE peer group.","The 95% confidence interval on the total emission figure is ±3.6%, yielding a range of 10529–11317 tCO2e, derived from Bayesian Monte Carlo simulation using PyMC.","Route optimisation using AI-based traffic modelling could reduce fleet fuel consumption by approximately 27%, saving 442 tCO2e annually.","The company's direct fleet emissions totalled 7289 tCO2e in FY2024, representing 67% of the total transport footprint. DEFRA 2024 factors and IPCC AR6 GWP values were applied throughout. Transport emission intensity stood at 0.19 tCO2e per KSh million revenue, placing the company in the second quartile of the NSE peer group. The 95% confidence interval on the total emission figure is ±3.6%, yielding a range of 10529–11317 tCO2e, derived from Bayesian Monte Carlo simulation using PyMC. Route optimisation using AI-based traffic modelling could reduce fleet fuel consumption by approximately 27%, saving 442 tCO2e annually."
NAR-00188,Rowe PLC,BPF,Energy & Petroleum,2024,14366.72,22726.89,3.4816,4.73,"Direct combustion emissions from 111 owned and leased vehicles amounted to 14367 tCO2e, computed at Tier 2 using vehicle-class-specific DEFRA 2024 emission factors.","Transport emission intensity stood at 3.48 tCO2e per KSh million revenue, placing the company in the bottom quartile of the NSE peer group.","Uncertainty quantification via PyMC Monte Carlo (10,000 samples) yields a 95% CI of 21652–23802 tCO2e (±4.7%).",Transitioning 31% of the heavy diesel fleet to EVs could reduce Scope 1 emissions by an estimated 1057 tCO2e annually at approximately KSh 9696 per tonne avoided.,"Direct combustion emissions from 111 owned and leased vehicles amounted to 14367 tCO2e, computed at Tier 2 using vehicle-class-specific DEFRA 2024 emission factors. Transport emission intensity stood at 3.48 tCO2e per KSh million revenue, placing the company in the bottom quartile of the NSE peer group. Uncertainty quantification via PyMC Monte Carlo (10,000 samples) yields a 95% CI of 21652–23802 tCO2e (±4.7%). Transitioning 31% of the heavy diesel fleet to EVs could reduce Scope 1 emissions by an estimated 1057 tCO2e annually at approximately KSh 9696 per tonne avoided."
NAR-00192,Johnson Yates and Berry,JDR,Banking & Finance,2024,6567.92,9529.9,0.2764,6.55,"The company's direct fleet emissions totalled 6568 tCO2e in FY2024, representing 69% of the total transport footprint. DEFRA 2024 factors and IPCC AR6 GWP values were applied throughout.","Emission intensity was 0.28 tCO2e per KSh million revenue, compared to a sector average of 1.03.","The 95% confidence interval on the total emission figure is ±6.5%, yielding a range of 8906–10154 tCO2e, derived from Bayesian Monte Carlo simulation using PyMC.",Transitioning 37% of the heavy diesel fleet to EVs could reduce Scope 1 emissions by an estimated 529 tCO2e annually at approximately KSh 9864 per tonne avoided.,"The company's direct fleet emissions totalled 6568 tCO2e in FY2024, representing 69% of the total transport footprint. DEFRA 2024 factors and IPCC AR6 GWP values were applied throughout. Emission intensity was 0.28 tCO2e per KSh million revenue, compared to a sector average of 1.03. The 95% confidence interval on the total emission figure is ±6.5%, yielding a range of 8906–10154 tCO2e, derived from Bayesian Monte Carlo simulation using PyMC. Transitioning 37% of the heavy diesel fleet to EVs could reduce Scope 1 emissions by an estimated 529 tCO2e annually at approximately KSh 9864 per tonne avoided."
NAR-00086,Khan-Turner,ONI,Manufacturing,2024,8670.32,11576.15,3.9038,3.84,"Scope 1 emissions of 8670 tCO2e arise from direct combustion of petrol and diesel in the company's 154 vehicle fleet, calculated using DEFRA 2024 mobile combustion factors at Tier 2 by vehicle class, adjusted for Kenyan road conditions (+18% per NTSA data).","Emission intensity was 3.90 tCO2e per KSh million revenue, compared to a sector average of 1.03.","Uncertainty quantification via PyMC Monte Carlo (10,000 samples) yields a 95% CI of 11132–12021 tCO2e (±3.8%).",Transitioning 40% of the heavy diesel fleet to EVs could reduce Scope 1 emissions by an estimated 695 tCO2e annually at approximately KSh 14076 per tonne avoided.,"Scope 1 emissions of 8670 tCO2e arise from direct combustion of petrol and diesel in the company's 154 vehicle fleet, calculated using DEFRA 2024 mobile combustion factors at Tier 2 by vehicle class, adjusted for Kenyan road conditions (+18% per NTSA data). Emission intensity was 3.90 tCO2e per KSh million revenue, compared to a sector average of 1.03. Uncertainty quantification via PyMC Monte Carlo (10,000 samples) yields a 95% CI of 11132–12021 tCO2e (±3.8%). Transitioning 40% of the heavy diesel fleet to EVs could reduce Scope 1 emissions by an estimated 695 tCO2e annually at approximately KSh 14076 per tonne avoided."
NAR-00162,Thompson PLC,DMY,Manufacturing,2024,13843.96,22847.69,0.437,4.33,"Scope 1 emissions of 13844 tCO2e arise from direct combustion of petrol and diesel in the company's 182 vehicle fleet, calculated using DEFRA 2024 mobile combustion factors at Tier 2 by vehicle class, adjusted for Kenyan road conditions (+18% per NTSA data).","Transport emission intensity stood at 0.44 tCO2e per KSh million revenue, placing the company in the third quartile of the NSE peer group.","Uncertainty quantification via PyMC Monte Carlo (10,000 samples) yields a 95% CI of 21858–23837 tCO2e (±4.3%).",A remote-work policy covering 20% of office-based staff is projected to reduce Scope 3 Category 7 commute emissions by 685 tCO2e per year.,"Scope 1 emissions of 13844 tCO2e arise from direct combustion of petrol and diesel in the company's 182 vehicle fleet, calculated using DEFRA 2024 mobile combustion factors at Tier 2 by vehicle class, adjusted for Kenyan road conditions (+18% per NTSA data). Transport emission intensity stood at 0.44 tCO2e per KSh million revenue, placing the company in the third quartile of the NSE peer group. Uncertainty quantification via PyMC Monte Carlo (10,000 samples) yields a 95% CI of 21858–23837 tCO2e (±4.3%). A remote-work policy covering 20% of office-based staff is projected to reduce Scope 3 Category 7 commute emissions by 685 tCO2e per year."
NAR-00037,Patterson-Singh,NTZ,Insurance,2024,5988.5,10183.8,0.1456,7.33,"Direct combustion emissions from 196 owned and leased vehicles amounted to 5988 tCO2e, computed at Tier 2 using vehicle-class-specific DEFRA 2024 emission factors.","Transport emission intensity stood at 0.15 tCO2e per KSh million revenue, placing the company in the top quartile of the NSE peer group.","Uncertainty quantification via PyMC Monte Carlo (10,000 samples) yields a 95% CI of 9437–10930 tCO2e (±7.3%).",Transitioning 37% of the heavy diesel fleet to EVs could reduce Scope 1 emissions by an estimated 565 tCO2e annually at approximately KSh 14953 per tonne avoided.,"Direct combustion emissions from 196 owned and leased vehicles amounted to 5988 tCO2e, computed at Tier 2 using vehicle-class-specific DEFRA 2024 emission factors. Transport emission intensity stood at 0.15 tCO2e per KSh million revenue, placing the company in the top quartile of the NSE peer group. Uncertainty quantification via PyMC Monte Carlo (10,000 samples) yields a 95% CI of 9437–10930 tCO2e (±7.3%). Transitioning 37% of the heavy diesel fleet to EVs could reduce Scope 1 emissions by an estimated 565 tCO2e annually at approximately KSh 14953 per tonne avoided."
NAR-00191,Poole-Walker,ZDT,Manufacturing,2024,7872.21,10919.56,0.1556,3.57,"The company's direct fleet emissions totalled 7872 tCO2e in FY2024, representing 72% of the total transport footprint. DEFRA 2024 factors and IPCC AR6 GWP values were applied throughout.","Transport emission intensity stood at 0.16 tCO2e per KSh million revenue, placing the company in the second quartile of the NSE peer group.","Uncertainty quantification via PyMC Monte Carlo (10,000 samples) yields a 95% CI of 10530–11309 tCO2e (±3.6%).",A remote-work policy covering 44% of office-based staff is projected to reduce Scope 3 Category 7 commute emissions by 721 tCO2e per year.,"The company's direct fleet emissions totalled 7872 tCO2e in FY2024, representing 72% of the total transport footprint. DEFRA 2024 factors and IPCC AR6 GWP values were applied throughout. Transport emission intensity stood at 0.16 tCO2e per KSh million revenue, placing the company in the second quartile of the NSE peer group. Uncertainty quantification via PyMC Monte Carlo (10,000 samples) yields a 95% CI of 10530–11309 tCO2e (±3.6%). A remote-work policy covering 44% of office-based staff is projected to reduce Scope 3 Category 7 commute emissions by 721 tCO2e per year."
NAR-00062,Fletcher PLC,ZKF,Telecommunications,2024,14724.47,22781.02,0.3294,4.57,"The company's direct fleet emissions totalled 14724 tCO2e in FY2024, representing 65% of the total transport footprint. DEFRA 2024 factors and IPCC AR6 GWP values were applied throughout.","The company achieved an emission intensity of 0.33 tCO2e/KSh M, a reduction of 8.4% versus FY2023.","The 95% confidence interval on the total emission figure is ±4.6%, yielding a range of 21740–23822 tCO2e, derived from Bayesian Monte Carlo simulation using PyMC.","Route optimisation using AI-based traffic modelling could reduce fleet fuel consumption by approximately 48%, saving 1640 tCO2e annually.","The company's direct fleet emissions totalled 14724 tCO2e in FY2024, representing 65% of the total transport footprint. DEFRA 2024 factors and IPCC AR6 GWP values were applied throughout. The company achieved an emission intensity of 0.33 tCO2e/KSh M, a reduction of 8.4% versus FY2023. The 95% confidence interval on the total emission figure is ±4.6%, yielding a range of 21740–23822 tCO2e, derived from Bayesian Monte Carlo simulation using PyMC. Route optimisation using AI-based traffic modelling could reduce fleet fuel consumption by approximately 48%, saving 1640 tCO2e annually."
NAR-00023,Jones Ltd,BAN,Energy & Petroleum,2024,8557.2,12850.67,0.252,6.7,"Scope 1 emissions of 8557 tCO2e arise from direct combustion of petrol and diesel in the company's 45 vehicle fleet, calculated using DEFRA 2024 mobile combustion factors at Tier 2 by vehicle class, adjusted for Kenyan road conditions (+18% per NTSA data).","The company achieved an emission intensity of 0.25 tCO2e/KSh M, a reduction of 6.5% versus FY2023.","The 95% confidence interval on the total emission figure is ±6.7%, yielding a range of 11990–13712 tCO2e, derived from Bayesian Monte Carlo simulation using PyMC.",Transitioning 41% of the heavy diesel fleet to EVs could reduce Scope 1 emissions by an estimated 790 tCO2e annually at approximately KSh 6792 per tonne avoided.,"Scope 1 emissions of 8557 tCO2e arise from direct combustion of petrol and diesel in the company's 45 vehicle fleet, calculated using DEFRA 2024 mobile combustion factors at Tier 2 by vehicle class, adjusted for Kenyan road conditions (+18% per NTSA data). The company achieved an emission intensity of 0.25 tCO2e/KSh M, a reduction of 6.5% versus FY2023. The 95% confidence interval on the total emission figure is ±6.7%, yielding a range of 11990–13712 tCO2e, derived from Bayesian Monte Carlo simulation using PyMC. Transitioning 41% of the heavy diesel fleet to EVs could reduce Scope 1 emissions by an estimated 790 tCO2e annually at approximately KSh 6792 per tonne avoided."
NAR-00142,Knight and Sons,UXG,Healthcare,2024,5396.53,8344.31,0.3387,7.32,"The company's direct fleet emissions totalled 5397 tCO2e in FY2024, representing 65% of the total transport footprint. DEFRA 2024 factors and IPCC AR6 GWP values were applied throughout.","Emission intensity was 0.34 tCO2e per KSh million revenue, compared to a sector average of 1.03.","Uncertainty quantification via PyMC Monte Carlo (10,000 samples) yields a 95% CI of 7734–8955 tCO2e (±7.3%).","Route optimisation using AI-based traffic modelling could reduce fleet fuel consumption by approximately 43%, saving 538 tCO2e annually.","The company's direct fleet emissions totalled 5397 tCO2e in FY2024, representing 65% of the total transport footprint. DEFRA 2024 factors and IPCC AR6 GWP values were applied throughout. Emission intensity was 0.34 tCO2e per KSh million revenue, compared to a sector average of 1.03. Uncertainty quantification via PyMC Monte Carlo (10,000 samples) yields a 95% CI of 7734–8955 tCO2e (±7.3%). Route optimisation using AI-based traffic modelling could reduce fleet fuel consumption by approximately 43%, saving 538 tCO2e annually."
NAR-00102,Bell Roberts and Wells,YCC,Manufacturing,2024,9829.66,14992.99,0.8349,4.99,"Direct combustion emissions from 161 owned and leased vehicles amounted to 9830 tCO2e, computed at Tier 2 using vehicle-class-specific DEFRA 2024 emission factors.","The company achieved an emission intensity of 0.83 tCO2e/KSh M, a increase of 6.9% versus FY2023.","Uncertainty quantification via PyMC Monte Carlo (10,000 samples) yields a 95% CI of 14245–15741 tCO2e (±5.0%).","Route optimisation using AI-based traffic modelling could reduce fleet fuel consumption by approximately 34%, saving 765 tCO2e annually.","Direct combustion emissions from 161 owned and leased vehicles amounted to 9830 tCO2e, computed at Tier 2 using vehicle-class-specific DEFRA 2024 emission factors. The company achieved an emission intensity of 0.83 tCO2e/KSh M, a increase of 6.9% versus FY2023. Uncertainty quantification via PyMC Monte Carlo (10,000 samples) yields a 95% CI of 14245–15741 tCO2e (±5.0%). Route optimisation using AI-based traffic modelling could reduce fleet fuel consumption by approximately 34%, saving 765 tCO2e annually."
NAR-00034,Jennings Ross and Fox,RGD,Agriculture,2024,13054.84,19414.22,1.7494,5.37,"Direct combustion emissions from 184 owned and leased vehicles amounted to 13055 tCO2e, computed at Tier 2 using vehicle-class-specific DEFRA 2024 emission factors.","The company achieved an emission intensity of 1.75 tCO2e/KSh M, a increase of 8.1% versus FY2023.","The 95% confidence interval on the total emission figure is ±5.4%, yielding a range of 18372–20457 tCO2e, derived from Bayesian Monte Carlo simulation using PyMC.",A remote-work policy covering 43% of office-based staff is projected to reduce Scope 3 Category 7 commute emissions by 1252 tCO2e per year.,"Direct combustion emissions from 184 owned and leased vehicles amounted to 13055 tCO2e, computed at Tier 2 using vehicle-class-specific DEFRA 2024 emission factors. The company achieved an emission intensity of 1.75 tCO2e/KSh M, a increase of 8.1% versus FY2023. The 95% confidence interval on the total emission figure is ±5.4%, yielding a range of 18372–20457 tCO2e, derived from Bayesian Monte Carlo simulation using PyMC. A remote-work policy covering 43% of office-based staff is projected to reduce Scope 3 Category 7 commute emissions by 1252 tCO2e per year."
NAR-00012,Greenwood Turner and Edwards,LRZ,Manufacturing,2024,10608.0,16478.8,2.0131,5.31,"Scope 1 emissions of 10608 tCO2e arise from direct combustion of petrol and diesel in the company's 151 vehicle fleet, calculated using DEFRA 2024 mobile combustion factors at Tier 2 by vehicle class, adjusted for Kenyan road conditions (+18% per NTSA data).","Emission intensity was 2.01 tCO2e per KSh million revenue, compared to a sector average of 1.03.","Uncertainty quantification via PyMC Monte Carlo (10,000 samples) yields a 95% CI of 15604–17354 tCO2e (±5.3%).",A remote-work policy covering 22% of office-based staff is projected to reduce Scope 3 Category 7 commute emissions by 544 tCO2e per year.,"Scope 1 emissions of 10608 tCO2e arise from direct combustion of petrol and diesel in the company's 151 vehicle fleet, calculated using DEFRA 2024 mobile combustion factors at Tier 2 by vehicle class, adjusted for Kenyan road conditions (+18% per NTSA data). Emission intensity was 2.01 tCO2e per KSh million revenue, compared to a sector average of 1.03. Uncertainty quantification via PyMC Monte Carlo (10,000 samples) yields a 95% CI of 15604–17354 tCO2e (±5.3%). A remote-work policy covering 22% of office-based staff is projected to reduce Scope 3 Category 7 commute emissions by 544 tCO2e per year."
NAR-00195,Hammond Campbell and Burgess,JBW,Agriculture,2024,1526.26,2288.78,0.0327,6.7,"Scope 1 emissions of 1526 tCO2e arise from direct combustion of petrol and diesel in the company's 171 vehicle fleet, calculated using DEFRA 2024 mobile combustion factors at Tier 2 by vehicle class, adjusted for Kenyan road conditions (+18% per NTSA data).","Emission intensity was 0.03 tCO2e per KSh million revenue, compared to a sector average of 1.03.","Uncertainty quantification via PyMC Monte Carlo (10,000 samples) yields a 95% CI of 2135–2442 tCO2e (±6.7%).",A remote-work policy covering 45% of office-based staff is projected to reduce Scope 3 Category 7 commute emissions by 154 tCO2e per year.,"Scope 1 emissions of 1526 tCO2e arise from direct combustion of petrol and diesel in the company's 171 vehicle fleet, calculated using DEFRA 2024 mobile combustion factors at Tier 2 by vehicle class, adjusted for Kenyan road conditions (+18% per NTSA data). Emission intensity was 0.03 tCO2e per KSh million revenue, compared to a sector average of 1.03. Uncertainty quantification via PyMC Monte Carlo (10,000 samples) yields a 95% CI of 2135–2442 tCO2e (±6.7%). A remote-work policy covering 45% of office-based staff is projected to reduce Scope 3 Category 7 commute emissions by 154 tCO2e per year."
NAR-00160,Newton Cox and Adams,DDU,Banking & Finance,2024,8903.54,12374.93,0.1828,5.57,"Scope 1 emissions of 8904 tCO2e arise from direct combustion of petrol and diesel in the company's 153 vehicle fleet, calculated using DEFRA 2024 mobile combustion factors at Tier 2 by vehicle class, adjusted for Kenyan road conditions (+18% per NTSA data).","Emission intensity was 0.18 tCO2e per KSh million revenue, compared to a sector average of 1.03.","Uncertainty quantification via PyMC Monte Carlo (10,000 samples) yields a 95% CI of 11686–13064 tCO2e (±5.6%).","Route optimisation using AI-based traffic modelling could reduce fleet fuel consumption by approximately 37%, saving 687 tCO2e annually.","Scope 1 emissions of 8904 tCO2e arise from direct combustion of petrol and diesel in the company's 153 vehicle fleet, calculated using DEFRA 2024 mobile combustion factors at Tier 2 by vehicle class, adjusted for Kenyan road conditions (+18% per NTSA data). Emission intensity was 0.18 tCO2e per KSh million revenue, compared to a sector average of 1.03. Uncertainty quantification via PyMC Monte Carlo (10,000 samples) yields a 95% CI of 11686–13064 tCO2e (±5.6%). Route optimisation using AI-based traffic modelling could reduce fleet fuel consumption by approximately 37%, saving 687 tCO2e annually."
NAR-00007,Knight-Law,UOK,Telecommunications,2024,1178.59,1850.0,0.1147,5.08,"The company's direct fleet emissions totalled 1179 tCO2e in FY2024, representing 64% of the total transport footprint. DEFRA 2024 factors and IPCC AR6 GWP values were applied throughout.","The company achieved an emission intensity of 0.11 tCO2e/KSh M, a reduction of 0.4% versus FY2023.","Uncertainty quantification via PyMC Monte Carlo (10,000 samples) yields a 95% CI of 1756–1944 tCO2e (±5.1%).",Transitioning 27% of the heavy diesel fleet to EVs could reduce Scope 1 emissions by an estimated 75 tCO2e annually at approximately KSh 6656 per tonne avoided.,"The company's direct fleet emissions totalled 1179 tCO2e in FY2024, representing 64% of the total transport footprint. DEFRA 2024 factors and IPCC AR6 GWP values were applied throughout. The company achieved an emission intensity of 0.11 tCO2e/KSh M, a reduction of 0.4% versus FY2023. Uncertainty quantification via PyMC Monte Carlo (10,000 samples) yields a 95% CI of 1756–1944 tCO2e (±5.1%). Transitioning 27% of the heavy diesel fleet to EVs could reduce Scope 1 emissions by an estimated 75 tCO2e annually at approximately KSh 6656 per tonne avoided."
NAR-00028,Thompson PLC,DMY,Manufacturing,2024,13843.96,22847.69,0.437,4.33,"Scope 1 emissions of 13844 tCO2e arise from direct combustion of petrol and diesel in the company's 182 vehicle fleet, calculated using DEFRA 2024 mobile combustion factors at Tier 2 by vehicle class, adjusted for Kenyan road conditions (+18% per NTSA data).","The company achieved an emission intensity of 0.44 tCO2e/KSh M, a increase of 5.9% versus FY2023.","Uncertainty quantification via PyMC Monte Carlo (10,000 samples) yields a 95% CI of 21858–23837 tCO2e (±4.3%).",A remote-work policy covering 48% of office-based staff is projected to reduce Scope 3 Category 7 commute emissions by 1645 tCO2e per year.,"Scope 1 emissions of 13844 tCO2e arise from direct combustion of petrol and diesel in the company's 182 vehicle fleet, calculated using DEFRA 2024 mobile combustion factors at Tier 2 by vehicle class, adjusted for Kenyan road conditions (+18% per NTSA data). The company achieved an emission intensity of 0.44 tCO2e/KSh M, a increase of 5.9% versus FY2023. Uncertainty quantification via PyMC Monte Carlo (10,000 samples) yields a 95% CI of 21858–23837 tCO2e (±4.3%). A remote-work policy covering 48% of office-based staff is projected to reduce Scope 3 Category 7 commute emissions by 1645 tCO2e per year."
NAR-00121,Rowe PLC,BPF,Energy & Petroleum,2024,14366.72,22726.89,3.4816,4.73,"Direct combustion emissions from 111 owned and leased vehicles amounted to 14367 tCO2e, computed at Tier 2 using vehicle-class-specific DEFRA 2024 emission factors.","Emission intensity was 3.48 tCO2e per KSh million revenue, compared to a sector average of 1.03.","Uncertainty quantification via PyMC Monte Carlo (10,000 samples) yields a 95% CI of 21652–23802 tCO2e (±4.7%).",A remote-work policy covering 30% of office-based staff is projected to reduce Scope 3 Category 7 commute emissions by 1023 tCO2e per year.,"Direct combustion emissions from 111 owned and leased vehicles amounted to 14367 tCO2e, computed at Tier 2 using vehicle-class-specific DEFRA 2024 emission factors. Emission intensity was 3.48 tCO2e per KSh million revenue, compared to a sector average of 1.03. Uncertainty quantification via PyMC Monte Carlo (10,000 samples) yields a 95% CI of 21652–23802 tCO2e (±4.7%). A remote-work policy covering 30% of office-based staff is projected to reduce Scope 3 Category 7 commute emissions by 1023 tCO2e per year."
NAR-00005,White Hargreaves and Jordan,CAC,Insurance,2024,14797.56,23948.94,28.3342,6.71,"Scope 1 emissions of 14798 tCO2e arise from direct combustion of petrol and diesel in the company's 140 vehicle fleet, calculated using DEFRA 2024 mobile combustion factors at Tier 2 by vehicle class, adjusted for Kenyan road conditions (+18% per NTSA data).","Transport emission intensity stood at 28.33 tCO2e per KSh million revenue, placing the company in the bottom quartile of the NSE peer group.","Uncertainty quantification via PyMC Monte Carlo (10,000 samples) yields a 95% CI of 22342–25556 tCO2e (±6.7%).",A remote-work policy covering 33% of office-based staff is projected to reduce Scope 3 Category 7 commute emissions by 1185 tCO2e per year.,"Scope 1 emissions of 14798 tCO2e arise from direct combustion of petrol and diesel in the company's 140 vehicle fleet, calculated using DEFRA 2024 mobile combustion factors at Tier 2 by vehicle class, adjusted for Kenyan road conditions (+18% per NTSA data). Transport emission intensity stood at 28.33 tCO2e per KSh million revenue, placing the company in the bottom quartile of the NSE peer group. Uncertainty quantification via PyMC Monte Carlo (10,000 samples) yields a 95% CI of 22342–25556 tCO2e (±6.7%). A remote-work policy covering 33% of office-based staff is projected to reduce Scope 3 Category 7 commute emissions by 1185 tCO2e per year."
NAR-00033,Turner-Thomas,XVZ,Energy & Petroleum,2024,841.03,1079.44,0.021,6.22,"Scope 1 emissions of 841 tCO2e arise from direct combustion of petrol and diesel in the company's 181 vehicle fleet, calculated using DEFRA 2024 mobile combustion factors at Tier 2 by vehicle class, adjusted for Kenyan road conditions (+18% per NTSA data).","Emission intensity was 0.02 tCO2e per KSh million revenue, compared to a sector average of 1.03.","The 95% confidence interval on the total emission figure is ±6.2%, yielding a range of 1012–1147 tCO2e, derived from Bayesian Monte Carlo simulation using PyMC.",Transitioning 28% of the heavy diesel fleet to EVs could reduce Scope 1 emissions by an estimated 45 tCO2e annually at approximately KSh 12785 per tonne avoided.,"Scope 1 emissions of 841 tCO2e arise from direct combustion of petrol and diesel in the company's 181 vehicle fleet, calculated using DEFRA 2024 mobile combustion factors at Tier 2 by vehicle class, adjusted for Kenyan road conditions (+18% per NTSA data). Emission intensity was 0.02 tCO2e per KSh million revenue, compared to a sector average of 1.03. The 95% confidence interval on the total emission figure is ±6.2%, yielding a range of 1012–1147 tCO2e, derived from Bayesian Monte Carlo simulation using PyMC. Transitioning 28% of the heavy diesel fleet to EVs could reduce Scope 1 emissions by an estimated 45 tCO2e annually at approximately KSh 12785 per tonne avoided."
NAR-00143,O'Brien Singh and Peacock,UXN,Real Estate,2024,11992.24,20607.45,1.156,6.68,"Direct combustion emissions from 107 owned and leased vehicles amounted to 11992 tCO2e, computed at Tier 2 using vehicle-class-specific DEFRA 2024 emission factors.","The company achieved an emission intensity of 1.16 tCO2e/KSh M, a reduction of 1.2% versus FY2023.","Uncertainty quantification via PyMC Monte Carlo (10,000 samples) yields a 95% CI of 19231–21984 tCO2e (±6.7%).","Route optimisation using AI-based traffic modelling could reduce fleet fuel consumption by approximately 25%, saving 773 tCO2e annually.","Direct combustion emissions from 107 owned and leased vehicles amounted to 11992 tCO2e, computed at Tier 2 using vehicle-class-specific DEFRA 2024 emission factors. The company achieved an emission intensity of 1.16 tCO2e/KSh M, a reduction of 1.2% versus FY2023. Uncertainty quantification via PyMC Monte Carlo (10,000 samples) yields a 95% CI of 19231–21984 tCO2e (±6.7%). Route optimisation using AI-based traffic modelling could reduce fleet fuel consumption by approximately 25%, saving 773 tCO2e annually."
NAR-00146,Greenwood Turner and Edwards,LRZ,Manufacturing,2024,10608.0,16478.8,2.0131,5.31,"Direct combustion emissions from 151 owned and leased vehicles amounted to 10608 tCO2e, computed at Tier 2 using vehicle-class-specific DEFRA 2024 emission factors.","The company achieved an emission intensity of 2.01 tCO2e/KSh M, a reduction of 12.4% versus FY2023.","The 95% confidence interval on the total emission figure is ±5.3%, yielding a range of 15604–17354 tCO2e, derived from Bayesian Monte Carlo simulation using PyMC.",Transitioning 44% of the heavy diesel fleet to EVs could reduce Scope 1 emissions by an estimated 1088 tCO2e annually at approximately KSh 14760 per tonne avoided.,"Direct combustion emissions from 151 owned and leased vehicles amounted to 10608 tCO2e, computed at Tier 2 using vehicle-class-specific DEFRA 2024 emission factors. The company achieved an emission intensity of 2.01 tCO2e/KSh M, a reduction of 12.4% versus FY2023. The 95% confidence interval on the total emission figure is ±5.3%, yielding a range of 15604–17354 tCO2e, derived from Bayesian Monte Carlo simulation using PyMC. Transitioning 44% of the heavy diesel fleet to EVs could reduce Scope 1 emissions by an estimated 1088 tCO2e annually at approximately KSh 14760 per tonne avoided."
NAR-00110,Cox-Dawson,GQA,Telecommunications,2024,5575.81,7666.76,0.1198,5.74,"Scope 1 emissions of 5576 tCO2e arise from direct combustion of petrol and diesel in the company's 176 vehicle fleet, calculated using DEFRA 2024 mobile combustion factors at Tier 2 by vehicle class, adjusted for Kenyan road conditions (+18% per NTSA data).","The company achieved an emission intensity of 0.12 tCO2e/KSh M, a increase of 2.8% versus FY2023.","The 95% confidence interval on the total emission figure is ±5.7%, yielding a range of 7227–8107 tCO2e, derived from Bayesian Monte Carlo simulation using PyMC.",Transitioning 36% of the heavy diesel fleet to EVs could reduce Scope 1 emissions by an estimated 414 tCO2e annually at approximately KSh 7153 per tonne avoided.,"Scope 1 emissions of 5576 tCO2e arise from direct combustion of petrol and diesel in the company's 176 vehicle fleet, calculated using DEFRA 2024 mobile combustion factors at Tier 2 by vehicle class, adjusted for Kenyan road conditions (+18% per NTSA data). The company achieved an emission intensity of 0.12 tCO2e/KSh M, a increase of 2.8% versus FY2023. The 95% confidence interval on the total emission figure is ±5.7%, yielding a range of 7227–8107 tCO2e, derived from Bayesian Monte Carlo simulation using PyMC. Transitioning 36% of the heavy diesel fleet to EVs could reduce Scope 1 emissions by an estimated 414 tCO2e annually at approximately KSh 7153 per tonne avoided."
NAR-00145,Williamson Ltd,NIG,Construction,2024,10881.98,15196.08,0.4908,5.91,"The company's direct fleet emissions totalled 10882 tCO2e in FY2024, representing 72% of the total transport footprint. DEFRA 2024 factors and IPCC AR6 GWP values were applied throughout.","Emission intensity was 0.49 tCO2e per KSh million revenue, compared to a sector average of 1.03.","The 95% confidence interval on the total emission figure is ±5.9%, yielding a range of 14298–16094 tCO2e, derived from Bayesian Monte Carlo simulation using PyMC.",Transitioning 28% of the heavy diesel fleet to EVs could reduce Scope 1 emissions by an estimated 638 tCO2e annually at approximately KSh 13899 per tonne avoided.,"The company's direct fleet emissions totalled 10882 tCO2e in FY2024, representing 72% of the total transport footprint. DEFRA 2024 factors and IPCC AR6 GWP values were applied throughout. Emission intensity was 0.49 tCO2e per KSh million revenue, compared to a sector average of 1.03. The 95% confidence interval on the total emission figure is ±5.9%, yielding a range of 14298–16094 tCO2e, derived from Bayesian Monte Carlo simulation using PyMC. Transitioning 28% of the heavy diesel fleet to EVs could reduce Scope 1 emissions by an estimated 638 tCO2e annually at approximately KSh 13899 per tonne avoided."
