travel_record_id,company_name,nse_code,sector,travel_date,month,quarter,origin_airport,destination_airport,flight_type,cabin_class,passengers,distance_km,ef_kgco2e_per_pkm,rfi_factor,emission_kgco2e,emission_tco2e,scope,category,data_source,cost_ksh,extraction_confidence,anomaly_flag,fy_year
TRV-0005940,Baker Thomas and Bruce,VIX,Telecommunications,2024-05-19,5,2,NBO,EBB,short_haul,economy,4,1926,0.3002,1.9,2312.741,2.312741,Scope 3,Cat 6 — Business travel,SAP travel booking export,48901.57,0.9129,0,2024
TRV-0001106,Bennett LLC,LDU,Education,2024-05-15,5,2,NBO,DAR,short_haul,economy,2,1562,0.3002,1.9,937.825,0.937825,Scope 3,Cat 6 — Business travel,SAP travel booking export,39390.69,0.9487,0,2024
TRV-0000999,Ward-Thompson,IEY,Hospitality,2024-04-13,4,2,NBO,CDG,long_haul,economy,1,9544,0.3705,1.9,3536.052,3.536052,Scope 3,Cat 6 — Business travel,SAP travel booking export,90489.01,0.9053,0,2024
TRV-0006153,Payne and Sons,RQB,Education,2024-04-06,4,2,NBO,AMS,long_haul,economy,4,7478,0.3705,1.9,11082.396,11.082396,Scope 3,Cat 6 — Business travel,SAP travel booking export,276795.69,0.9484,0,2024
TRV-0002077,Evans Group,KFA,Technology,2024-11-13,11,4,NBO,JRO,short_haul,economy,4,2334,0.3002,1.9,2802.667,2.802667,Scope 3,Cat 6 — Business travel,SAP travel booking export,69117.68,0.9124,0,2024
TRV-0005429,Myers-Norton,RWL,Education,2024-01-15,1,1,NBO,ELD,short_haul,economy,1,1376,0.3002,1.9,413.075,0.413075,Scope 3,Cat 6 — Business travel,SAP travel booking export,12528.97,0.9646,0,2024
TRV-0000399,Yates PLC,WSF,Energy & Petroleum,2024-04-08,4,2,NBO,DAR,short_haul,economy,1,495,0.3002,1.9,148.599,0.148599,Scope 3,Cat 6 — Business travel,SAP travel booking export,3105.53,0.9423,0,2024
TRV-0003669,Barker Inc,DPH,Healthcare,2024-02-03,2,1,NBO,KIS,short_haul,economy,3,3044,0.3002,1.9,2741.426,2.741426,Scope 3,Cat 6 — Business travel,SAP travel booking export,73215.83,0.8985,0,2024
TRV-0006384,Duffy-Stevenson,SIK,Energy & Petroleum,2024-08-11,8,3,NBO,CPT,long_haul,economy,4,4081,0.3705,1.9,6048.042,6.048042,Scope 3,Cat 6 — Business travel,SAP travel booking export,218650.46,0.9466,0,2024
TRV-0005097,Mellor Group,DUZ,Agriculture,2024-05-16,5,2,NBO,DXB,long_haul,economy,2,3960,0.3705,1.9,2934.36,2.93436,Scope 3,Cat 6 — Business travel,SAP travel booking export,45007.37,0.9245,0,2024
TRV-0003888,Thornton Page and Hewitt,LKM,Technology,2024-12-07,12,4,NBO,JRO,short_haul,economy,3,1856,0.3002,1.9,1671.514,1.671514,Scope 3,Cat 6 — Business travel,SAP travel booking export,73871.44,0.9449,0,2024
TRV-0005567,Brown-Mitchell,PXV,Agriculture,2024-01-28,1,1,NBO,SIN,long_haul,business,1,5964,0.8151,1.9,4861.256,4.861256,Scope 3,Cat 6 — Business travel,SAP travel booking export,50704.88,0.9373,0,2024
TRV-0002363,Smith Robinson and Cox,SSA,Banking & Finance,2024-07-26,7,3,NBO,KIS,short_haul,economy,2,3296,0.3002,1.9,1978.918,1.978918,Scope 3,Cat 6 — Business travel,SAP travel booking export,50056.23,0.9482,0,2024
TRV-0003051,Ward-Smith,KXT,Manufacturing,2024-02-18,2,1,NBO,MBA,short_haul,economy,2,1609,0.3002,1.9,966.044,0.966044,Scope 3,Cat 6 — Business travel,SAP travel booking export,19564.84,0.9161,0,2024
TRV-0001532,Freeman Inc,MNU,Healthcare,2024-09-11,9,3,NBO,ELD,short_haul,economy,1,603,0.3002,1.9,181.021,0.181021,Scope 3,Cat 6 — Business travel,SAP travel booking export,5018.82,0.9406,0,2024
TRV-0002015,O'Brien Group,SJF,Logistics,2024-08-28,8,3,NBO,EBB,short_haul,economy,1,1935,0.3002,1.9,580.887,0.580887,Scope 3,Cat 6 — Business travel,SAP travel booking export,25579.01,0.921,0,2024
TRV-0005573,Brown-Mitchell,PXV,Agriculture,2024-09-30,9,3,NBO,HKG,long_haul,economy,1,9451,0.3705,1.9,3501.596,3.501596,Scope 3,Cat 6 — Business travel,SAP travel booking export,82178.2,0.9564,0,2024
TRV-0006407,Cooke-Powell,YJS,Healthcare,2024-08-27,8,3,NBO,BOM,long_haul,economy,3,5184,0.3705,1.9,5762.016,5.762016,Scope 3,Cat 6 — Business travel,SAP travel booking export,170810.07,0.9295,0,2024
TRV-0002185,Hughes-Williams,EJQ,Telecommunications,2024-10-04,10,4,NBO,ELD,short_haul,economy,1,3006,0.3002,1.9,902.401,0.902401,Scope 3,Cat 6 — Business travel,SAP travel booking export,41384.24,0.9836,0,2024
TRV-0001051,Hunt Brown and Harris,YUS,Hospitality,2024-12-26,12,4,NBO,DAR,short_haul,economy,1,2145,0.3002,1.9,643.929,0.643929,Scope 3,Cat 6 — Business travel,SAP travel booking export,21111.12,0.9391,0,2024
TRV-0000915,Booth PLC,GEA,Media,2024-02-17,2,1,NBO,MBA,short_haul,economy,2,1681,0.3002,1.9,1009.272,1.009272,Scope 3,Cat 6 — Business travel,SAP travel booking export,42010.04,0.9755,0,2024
TRV-0004456,Davidson Inc,DXN,Hospitality,2024-03-31,3,1,NBO,JRO,short_haul,economy,4,1905,0.3002,1.9,2287.524,2.287524,Scope 3,Cat 6 — Business travel,SAP travel booking export,98613.79,0.921,0,2024
TRV-0002232,Smith PLC,NAZ,Banking & Finance,2024-01-31,1,1,NBO,DAR,short_haul,economy,3,1247,0.3002,1.9,1123.048,1.123048,Scope 3,Cat 6 — Business travel,SAP travel booking export,40307.48,0.889,0,2024
TRV-0001856,Ward-Barnes,UMG,Healthcare,2024-04-29,4,2,NBO,AMS,long_haul,business,4,4411,0.8151,1.9,14381.624,14.381624,Scope 3,Cat 6 — Business travel,SAP travel booking export,111611.7,0.9701,0,2024
TRV-0003279,Fry Byrne and Hamilton,EXP,Energy & Petroleum,2024-12-26,12,4,NBO,EBB,short_haul,economy,1,1578,0.3002,1.9,473.716,0.473716,Scope 3,Cat 6 — Business travel,SAP travel booking export,14394.52,0.8997,0,2024
TRV-0003520,Andrews Fraser and Smith,MFC,Hospitality,2024-05-03,5,2,NBO,ADD,short_haul,economy,3,1341,0.3002,1.9,1207.705,1.207705,Scope 3,Cat 6 — Business travel,SAP travel booking export,45616.22,0.9263,0,2024
TRV-0001232,Davis-Smart,FJN,Real Estate,2024-01-25,1,1,NBO,EBB,short_haul,economy,3,2507,0.3002,1.9,2257.804,2.257804,Scope 3,Cat 6 — Business travel,SAP travel booking export,98736.17,0.9186,0,2024
TRV-0000311,Davis Morrison and Birch,MCD,Banking & Finance,2024-12-28,12,4,NBO,JRO,short_haul,economy,1,722,0.3002,1.9,216.744,0.216744,Scope 3,Cat 6 — Business travel,SAP travel booking export,5427.25,0.9507,0,2024
TRV-0004291,Wheeler Group,LKX,Construction,2024-08-20,8,3,NBO,JRO,short_haul,economy,4,824,0.3002,1.9,989.459,0.989459,Scope 3,Cat 6 — Business travel,SAP travel booking export,42946.42,0.9843,0,2024
TRV-0006279,Bowen Baker and Wilkinson,DPB,Manufacturing,2024-08-12,8,3,NBO,JNB,long_haul,business,1,8894,0.8151,1.9,7249.499,7.249499,Scope 3,Cat 6 — Business travel,SAP travel booking export,123966.89,0.9201,0,2024
TRV-0002038,Morris PLC,XZO,Construction,2024-06-15,6,2,NBO,EBB,short_haul,economy,3,2320,0.3002,1.9,2089.392,2.089392,Scope 3,Cat 6 — Business travel,SAP travel booking export,29749.46,0.9638,0,2024
TRV-0000396,Yates PLC,WSF,Energy & Petroleum,2024-08-18,8,3,NBO,EBB,short_haul,economy,3,1819,0.3002,1.9,1638.191,1.638191,Scope 3,Cat 6 — Business travel,SAP travel booking export,27667.13,0.9232,0,2024
TRV-0000410,Brennan PLC,XAS,Agriculture,2024-09-28,9,3,NBO,JNB,long_haul,economy,3,8570,0.3705,1.9,9525.555,9.525555,Scope 3,Cat 6 — Business travel,SAP travel booking export,359237.03,0.9458,0,2024
TRV-0001075,Scott Inc,MFB,Healthcare,2024-01-30,1,1,NBO,DXB,long_haul,economy,4,12802,0.3705,1.9,18972.564,18.972564,Scope 3,Cat 6 — Business travel,SAP travel booking export,377259.14,0.8982,0,2024
TRV-0002666,Brown Inc,OGX,Education,2024-01-02,1,1,NBO,DXB,long_haul,business,3,12968,0.8151,1.9,31710.65,31.71065,Scope 3,Cat 6 — Business travel,SAP travel booking export,279167.09,0.9668,0,2024
TRV-0004073,Ryan Cook and Wilkinson,LLX,Education,2024-12-07,12,4,NBO,MBA,short_haul,economy,3,3228,0.3002,1.9,2907.137,2.907137,Scope 3,Cat 6 — Business travel,SAP travel booking export,124340.5,0.9689,0,2024
TRV-0004320,Lawrence Atkinson and Kaur,OMY,Healthcare,2024-08-03,8,3,NBO,CDG,long_haul,economy,1,5338,0.3705,1.9,1977.729,1.977729,Scope 3,Cat 6 — Business travel,SAP travel booking export,57894.03,0.8889,0,2024
TRV-0001649,Elliott PLC,KZH,Telecommunications,2024-03-09,3,1,NBO,EBB,short_haul,economy,4,2114,0.3002,1.9,2538.491,2.538491,Scope 3,Cat 6 — Business travel,SAP travel booking export,82323.33,0.982,0,2024
TRV-0005192,Owen Johnson and Metcalfe,VWP,Hospitality,2024-08-25,8,3,NBO,KIS,short_haul,economy,2,612,0.3002,1.9,367.445,0.367445,Scope 3,Cat 6 — Business travel,SAP travel booking export,6818.5,0.9076,0,2024
TRV-0002692,Hunter-Young,ETI,Construction,2024-11-12,11,4,NBO,MBA,short_haul,economy,2,2041,0.3002,1.9,1225.416,1.225416,Scope 3,Cat 6 — Business travel,SAP travel booking export,49024.39,0.9731,0,2024
TRV-0004436,Lane-Hammond,IEZ,Real Estate,2024-10-29,10,4,NBO,CPT,long_haul,business,1,12329,0.8151,1.9,10049.368,10.049368,Scope 3,Cat 6 — Business travel,SAP travel booking export,110692.76,0.9197,0,2024
TRV-0001586,Williams Harding and Read,VSU,Retail & FMCG,2024-08-07,8,3,NBO,JRO,short_haul,economy,3,316,0.3002,1.9,284.59,0.28459,Scope 3,Cat 6 — Business travel,SAP travel booking export,6642.5,0.9628,0,2024
TRV-0006035,Leach Jenkins and Harris,UPS,Retail & FMCG,2024-11-24,11,4,NBO,LHR,long_haul,economy,4,5240,0.3705,1.9,7765.68,7.76568,Scope 3,Cat 6 — Business travel,SAP travel booking export,241887.37,0.8806,0,2024
TRV-0001943,Taylor Hunter and Perkins,UXG,Manufacturing,2024-09-13,9,3,NBO,LHR,long_haul,economy,3,3876,0.3705,1.9,4308.174,4.308174,Scope 3,Cat 6 — Business travel,SAP travel booking export,75417.71,0.9556,0,2024
TRV-0005762,Wright Harris and Clark,NBG,Insurance,2024-09-18,9,3,NBO,ELD,short_haul,economy,2,342,0.3002,1.9,205.337,0.205337,Scope 3,Cat 6 — Business travel,SAP travel booking export,7707.23,0.9497,0,2024
TRV-0003460,Mason Inc,AAS,Healthcare,2024-03-04,3,1,NBO,DXB,long_haul,economy,4,7977,0.3705,1.9,11821.914,11.821914,Scope 3,Cat 6 — Business travel,SAP travel booking export,214953.33,0.9003,0,2024
TRV-0004584,Goodwin-Wood,KQZ,Technology,2024-06-13,6,2,NBO,JNB,long_haul,economy,1,6263,0.3705,1.9,2320.441,2.320441,Scope 3,Cat 6 — Business travel,SAP travel booking export,33728.82,0.9696,0,2024
TRV-0006064,Smith Ltd,OVR,Manufacturing,2024-05-18,5,2,NBO,KIS,short_haul,economy,1,2605,0.3002,1.9,782.021,0.782021,Scope 3,Cat 6 — Business travel,SAP travel booking export,13582.75,0.9312,0,2024
TRV-0002887,Harris Pearson and Hussain,DAK,Education,2024-12-27,12,4,MBA,KIS,short_haul,economy,1,1196,0.3002,1.9,359.039,0.359039,Scope 3,Cat 6 — Business travel,SAP travel booking export,9939.56,0.8812,0,2024
TRV-0002137,Evans-Reynolds,WZK,Healthcare,2024-12-20,12,4,NBO,HKG,long_haul,economy,2,5039,0.3705,1.9,3733.899,3.733899,Scope 3,Cat 6 — Business travel,SAP travel booking export,100177.85,0.8804,0,2024
TRV-0001603,Cooke and Sons,NJM,Manufacturing,2024-07-21,7,3,NBO,KIS,short_haul,economy,1,2225,0.3002,1.9,667.945,0.667945,Scope 3,Cat 6 — Business travel,SAP travel booking export,11935.79,0.9578,0,2024
TRV-0000597,Jennings Group,ARM,Media,2024-12-24,12,4,NBO,KIS,short_haul,economy,4,3247,0.3002,1.9,3898.998,3.898998,Scope 3,Cat 6 — Business travel,SAP travel booking export,116806.0,0.8864,0,2024
TRV-0000253,Hawkins-Harrison,URZ,Manufacturing,2024-04-17,4,2,NBO,JRO,short_haul,economy,3,1767,0.3002,1.9,1591.36,1.59136,Scope 3,Cat 6 — Business travel,SAP travel booking export,38726.16,0.8916,0,2024
TRV-0000939,Moore Group,KRJ,Agriculture,2024-11-10,11,4,NBO,DAR,short_haul,economy,3,3360,0.3002,1.9,3026.016,3.026016,Scope 3,Cat 6 — Business travel,SAP travel booking export,68356.1,0.9151,0,2024
TRV-0004792,Jones-Evans,RRZ,Hospitality,2024-01-23,1,1,NBO,JRO,short_haul,economy,2,2675,0.3002,1.9,1606.07,1.60607,Scope 3,Cat 6 — Business travel,SAP travel booking export,50076.53,0.9859,0,2024
TRV-0002841,Cook Ltd,ZYT,Agriculture,2024-05-27,5,2,NBO,BOM,long_haul,business,1,3777,0.8151,1.9,3078.633,3.078633,Scope 3,Cat 6 — Business travel,SAP travel booking export,48363.65,0.889,0,2024
TRV-0003832,Baldwin LLC,CIG,Technology,2024-11-14,11,4,NBO,BOM,long_haul,economy,4,10840,0.3705,1.9,16064.88,16.06488,Scope 3,Cat 6 — Business travel,SAP travel booking export,472011.21,0.9548,0,2024
TRV-0001742,Davis Group,GOP,Telecommunications,2024-11-03,11,4,NBO,ADD,short_haul,economy,1,625,0.3002,1.9,187.625,0.187625,Scope 3,Cat 6 — Business travel,SAP travel booking export,5709.28,0.8973,0,2024
TRV-0002594,Gray Jones and Evans,YRG,Technology,2024-08-08,8,3,NBO,BOM,long_haul,economy,3,6437,0.3705,1.9,7154.725,7.154725,Scope 3,Cat 6 — Business travel,SAP travel booking export,158122.51,0.924,0,2024
TRV-0003102,Long-Rowley,YYU,Healthcare,2024-08-12,8,3,NBO,ADD,short_haul,economy,4,1743,0.3002,1.9,2092.994,2.092994,Scope 3,Cat 6 — Business travel,SAP travel booking export,34914.14,0.9441,0,2024
TRV-0000409,Brennan PLC,XAS,Agriculture,2024-06-21,6,2,NBO,AMS,long_haul,economy,3,3176,0.3705,1.9,3530.124,3.530124,Scope 3,Cat 6 — Business travel,SAP travel booking export,123606.6,0.9859,0,2024
TRV-0004391,Graham-Quinn,WRC,Real Estate,2024-03-29,3,1,NBO,MBA,short_haul,economy,1,3129,0.3002,1.9,939.326,0.939326,Scope 3,Cat 6 — Business travel,SAP travel booking export,38032.72,0.9697,0,2024
TRV-0000161,Davies Group,ASZ,Construction,2024-07-22,7,3,MBA,KIS,short_haul,economy,1,3124,0.3002,1.9,937.825,0.937825,Scope 3,Cat 6 — Business travel,SAP travel booking export,25985.52,0.9396,0,2024
TRV-0002951,Green Robinson and Turner,MZJ,Media,2024-05-16,5,2,NBO,ADD,short_haul,economy,1,667,0.3002,1.9,200.233,0.200233,Scope 3,Cat 6 — Business travel,SAP travel booking export,5162.17,0.9331,0,2024
TRV-0003207,O'Connor-Harvey,OQA,Technology,2024-10-09,10,4,NBO,EBB,short_haul,economy,4,432,0.3002,1.9,518.746,0.518746,Scope 3,Cat 6 — Business travel,SAP travel booking export,9254.54,0.8817,0,2024
TRV-0000798,Jones-Cooper,VKU,Agriculture,2024-02-10,2,1,MBA,KIS,short_haul,economy,3,2371,0.3002,1.9,2135.323,2.135323,Scope 3,Cat 6 — Business travel,SAP travel booking export,38760.79,0.8849,0,2024
TRV-0000699,Wilkinson LLC,JUR,Hospitality,2024-01-29,1,1,NBO,HKG,long_haul,economy,1,7815,0.3705,1.9,2895.458,2.895458,Scope 3,Cat 6 — Business travel,SAP travel booking export,66653.19,0.9166,0,2024
TRV-0005678,Bates Brown and Welch,YZJ,Telecommunications,2024-01-06,1,1,NBO,KIS,short_haul,economy,3,998,0.3002,1.9,898.799,0.898799,Scope 3,Cat 6 — Business travel,SAP travel booking export,16424.4,0.9866,0,2024
TRV-0004442,Davidson Inc,DXN,Hospitality,2024-12-06,12,4,NBO,ADD,short_haul,economy,2,3050,0.3002,1.9,1831.22,1.83122,Scope 3,Cat 6 — Business travel,SAP travel booking export,45497.57,0.9093,0,2024
TRV-0000018,Stanley Roberts and Morris,CGD,Telecommunications,2024-05-29,5,2,NBO,KIS,short_haul,economy,1,1923,0.3002,1.9,577.285,0.577285,Scope 3,Cat 6 — Business travel,SAP travel booking export,19487.5,0.9875,0,2024
TRV-0001218,Green Chapman and Butler,UQL,Technology,2024-12-22,12,4,NBO,JNB,long_haul,business,4,4016,0.8151,1.9,13093.766,13.093766,Scope 3,Cat 6 — Business travel,SAP travel booking export,215976.49,0.9071,0,2024
TRV-0005105,Smith Craig and Chan,NQS,Insurance,2024-04-06,4,2,NBO,DXB,long_haul,economy,1,9708,0.3705,1.9,3596.814,3.596814,Scope 3,Cat 6 — Business travel,SAP travel booking export,88186.77,0.8963,0,2024
TRV-0005781,Shaw Group,EOO,Technology,2024-01-01,1,1,NBO,ELD,short_haul,economy,3,308,0.3002,1.9,277.385,0.277385,Scope 3,Cat 6 — Business travel,SAP travel booking export,12160.05,0.8919,0,2024
TRV-0002072,Evans Group,KFA,Technology,2024-11-15,11,4,NBO,HKG,long_haul,business,4,8299,0.8151,1.9,27058.06,27.05806,Scope 3,Cat 6 — Business travel,SAP travel booking export,263982.14,0.9096,0,2024
TRV-0001830,Ellis-Rogers,XYG,Hospitality,2024-12-21,12,4,NBO,MBA,short_haul,economy,2,546,0.3002,1.9,327.818,0.327818,Scope 3,Cat 6 — Business travel,SAP travel booking export,7858.89,0.918,0,2024
TRV-0000882,Evans and Sons,BZS,Technology,2024-02-26,2,1,NBO,LHR,long_haul,business,3,4437,0.8151,1.9,10849.796,10.849796,Scope 3,Cat 6 — Business travel,SAP travel booking export,181687.0,0.9475,0,2024
TRV-0001854,Ward-Barnes,UMG,Healthcare,2024-05-06,5,2,NBO,EBB,short_haul,economy,4,3260,0.3002,1.9,3914.608,3.914608,Scope 3,Cat 6 — Business travel,SAP travel booking export,119114.46,0.9812,0,2024
TRV-0003774,Evans and Sons,ZBD,Education,2024-01-25,1,1,NBO,DXB,long_haul,economy,3,3555,0.3705,1.9,3951.383,3.951383,Scope 3,Cat 6 — Business travel,SAP travel booking export,66156.16,0.9397,0,2024
TRV-0004216,Collins-Ward,BWQ,Telecommunications,2024-06-07,6,2,NBO,AMS,long_haul,business,2,6864,0.8151,1.9,11189.693,11.189693,Scope 3,Cat 6 — Business travel,SAP travel booking export,57673.7,0.8907,0,2024
TRV-0002312,Hughes-Lewis,XFG,Education,2024-03-18,3,1,NBO,ADD,short_haul,economy,1,3277,0.3002,1.9,983.755,0.983755,Scope 3,Cat 6 — Business travel,SAP travel booking export,23800.13,0.9382,0,2024
TRV-0003342,Thomas Graham and Daniels,HFA,Construction,2024-10-24,10,4,MBA,KIS,short_haul,economy,1,2872,0.3002,1.9,862.174,0.862174,Scope 3,Cat 6 — Business travel,SAP travel booking export,16316.38,0.9235,0,2024
TRV-0003019,Bailey and Sons,LDF,Education,2024-01-16,1,1,NBO,MBA,short_haul,economy,4,2019,0.3002,1.9,2424.415,2.424415,Scope 3,Cat 6 — Business travel,SAP travel booking export,84005.09,0.9893,0,2024
TRV-0006206,Harper Booth and Taylor,CSP,Manufacturing,2024-09-27,9,3,NBO,CPT,long_haul,business,3,12560,0.8151,1.9,30712.968,30.712968,Scope 3,Cat 6 — Business travel,SAP travel booking export,460886.4,0.9804,0,2024
TRV-0005867,White Ali and Bibi,LHW,Agriculture,2024-01-02,1,1,NBO,ELD,short_haul,economy,2,956,0.3002,1.9,573.982,0.573982,Scope 3,Cat 6 — Business travel,SAP travel booking export,18898.5,0.9684,0,2024
TRV-0001589,Williams Harding and Read,VSU,Retail & FMCG,2024-11-21,11,4,NBO,EBB,short_haul,economy,1,1139,0.3002,1.9,341.928,0.341928,Scope 3,Cat 6 — Business travel,SAP travel booking export,4678.79,0.9775,0,2024
TRV-0001907,Green Inc,EGI,Healthcare,2024-01-11,1,1,NBO,JNB,long_haul,economy,3,7931,0.3705,1.9,8815.307,8.815307,Scope 3,Cat 6 — Business travel,SAP travel booking export,216262.04,0.9576,0,2024
TRV-0001046,Hunt Brown and Harris,YUS,Hospitality,2024-07-13,7,3,MBA,KIS,short_haul,economy,2,1643,0.3002,1.9,986.457,0.986457,Scope 3,Cat 6 — Business travel,SAP travel booking export,14565.98,0.9418,0,2024
TRV-0005453,Bailey PLC,TWB,Retail & FMCG,2024-07-07,7,3,NBO,KIS,short_haul,economy,2,3217,0.3002,1.9,1931.487,1.931487,Scope 3,Cat 6 — Business travel,SAP travel booking export,42367.74,0.9326,0,2024
TRV-0000825,Mann Ltd,QOC,Retail & FMCG,2024-06-16,6,2,NBO,MBA,short_haul,economy,1,2816,0.3002,1.9,845.363,0.845363,Scope 3,Cat 6 — Business travel,SAP travel booking export,21408.91,0.948,0,2024
TRV-0004123,Bruce-Buckley,OBJ,Media,2024-12-25,12,4,NBO,SIN,long_haul,business,2,8109,0.8151,1.9,13219.292,13.219292,Scope 3,Cat 6 — Business travel,SAP travel booking export,175691.62,0.9128,0,2024
TRV-0004809,Matthews and Sons,LDZ,Hospitality,2024-02-28,2,1,NBO,BOM,long_haul,economy,4,7319,0.3705,1.9,10846.758,10.846758,Scope 3,Cat 6 — Business travel,SAP travel booking export,157406.09,0.9602,0,2024
TRV-0004259,Wood Mills and Sinclair,OVI,Construction,2024-01-26,1,1,NBO,JRO,short_haul,economy,4,2339,0.3002,1.9,2808.671,2.808671,Scope 3,Cat 6 — Business travel,SAP travel booking export,82694.23,0.8842,0,2024
TRV-0003835,Baldwin LLC,CIG,Technology,2024-06-21,6,2,NBO,JNB,long_haul,business,2,12968,0.8151,1.9,21140.434,21.140434,Scope 3,Cat 6 — Business travel,SAP travel booking export,104129.44,0.8969,0,2024
TRV-0004256,Wood Mills and Sinclair,OVI,Construction,2024-06-13,6,2,NBO,JRO,short_haul,economy,1,2866,0.3002,1.9,860.373,0.860373,Scope 3,Cat 6 — Business travel,SAP travel booking export,15363.61,0.9027,0,2024
TRV-0002446,Macdonald Kent and Wood,URR,Manufacturing,2024-08-09,8,3,NBO,KIS,short_haul,economy,3,1229,0.3002,1.9,1106.837,1.106837,Scope 3,Cat 6 — Business travel,SAP travel booking export,38299.09,0.9602,0,2024
TRV-0004314,Lawrence Atkinson and Kaur,OMY,Healthcare,2024-08-21,8,3,NBO,HKG,long_haul,economy,2,5055,0.3705,1.9,3745.755,3.745755,Scope 3,Cat 6 — Business travel,SAP travel booking export,86734.27,0.917,0,2024
TRV-0005872,White Ali and Bibi,LHW,Agriculture,2024-03-19,3,1,NBO,HKG,long_haul,business,2,4988,0.8151,1.9,8131.438,8.131438,Scope 3,Cat 6 — Business travel,SAP travel booking export,53420.76,0.9404,0,2024
TRV-0004253,Wood Mills and Sinclair,OVI,Construction,2024-11-19,11,4,NBO,KIS,short_haul,economy,2,2121,0.3002,1.9,1273.448,1.273448,Scope 3,Cat 6 — Business travel,SAP travel booking export,23591.4,0.9462,0,2024
TRV-0005964,Mistry Inc,UOM,Energy & Petroleum,2024-06-13,6,2,NBO,DAR,short_haul,economy,2,3374,0.3002,1.9,2025.75,2.02575,Scope 3,Cat 6 — Business travel,SAP travel booking export,53586.13,0.9346,0,2024
TRV-0004785,Jones-Evans,RRZ,Hospitality,2024-05-06,5,2,NBO,DAR,short_haul,economy,3,2402,0.3002,1.9,2163.241,2.163241,Scope 3,Cat 6 — Business travel,SAP travel booking export,63121.21,0.947,0,2024
TRV-0002851,Cook Ltd,ZYT,Agriculture,2024-02-27,2,1,NBO,AMS,long_haul,business,4,8096,0.8151,1.9,26396.198,26.396198,Scope 3,Cat 6 — Business travel,SAP travel booking export,137300.57,0.9335,0,2024
TRV-0006460,James PLC,DMD,Logistics,2024-03-04,3,1,NBO,ELD,short_haul,economy,4,946,0.3002,1.9,1135.957,1.135957,Scope 3,Cat 6 — Business travel,SAP travel booking export,32147.08,0.9199,0,2024
TRV-0001311,Cox Burton and Fletcher,CRD,Insurance,2024-02-12,2,1,NBO,EBB,short_haul,economy,2,734,0.3002,1.9,440.694,0.440694,Scope 3,Cat 6 — Business travel,SAP travel booking export,19866.09,0.9621,0,2024
TRV-0002253,Byrne LLC,JHE,Insurance,2024-01-10,1,1,NBO,KIS,short_haul,economy,3,3020,0.3002,1.9,2719.812,2.719812,Scope 3,Cat 6 — Business travel,SAP travel booking export,124974.63,0.9812,0,2024
TRV-0002046,Douglas-Lamb,PFY,Construction,2024-11-08,11,4,NBO,ADD,short_haul,economy,3,3280,0.3002,1.9,2953.968,2.953968,Scope 3,Cat 6 — Business travel,SAP travel booking export,122785.36,0.9367,0,2024
TRV-0003782,Wood-Martin,DUG,Retail & FMCG,2024-07-12,7,3,NBO,ADD,short_haul,economy,1,1175,0.3002,1.9,352.735,0.352735,Scope 3,Cat 6 — Business travel,SAP travel booking export,10324.48,0.9628,0,2024
TRV-0003330,Blake-Day,TGP,Technology,2024-07-10,7,3,NBO,MBA,short_haul,economy,4,2252,0.3002,1.9,2704.202,2.704202,Scope 3,Cat 6 — Business travel,SAP travel booking export,44191.67,0.9031,0,2024
TRV-0002579,Taylor Anderson and Day,MQC,Logistics,2024-12-20,12,4,NBO,KIS,short_haul,economy,2,2002,0.3002,1.9,1202.001,1.202001,Scope 3,Cat 6 — Business travel,SAP travel booking export,39188.73,0.9711,0,2024
TRV-0003239,Evans-Johnston,RYO,Real Estate,2024-11-23,11,4,NBO,DXB,long_haul,economy,4,7353,0.3705,1.9,10897.146,10.897146,Scope 3,Cat 6 — Business travel,SAP travel booking export,356739.39,0.9102,0,2024
TRV-0001354,Bradley-Bennett,GPP,Healthcare,2024-04-30,4,2,NBO,LHR,long_haul,business,3,9681,0.8151,1.9,23672.949,23.672949,Scope 3,Cat 6 — Business travel,SAP travel booking export,131374.28,0.9499,0,2024
TRV-0001996,Morton Lynch and Cooke,PGO,Real Estate,2024-03-12,3,1,NBO,JNB,long_haul,economy,3,10972,0.3705,1.9,12195.378,12.195378,Scope 3,Cat 6 — Business travel,SAP travel booking export,285285.93,0.9143,0,2024
TRV-0002535,Day-Nash,GSP,Hospitality,2024-01-05,1,1,NBO,KIS,short_haul,economy,3,2020,0.3002,1.9,1819.212,1.819212,Scope 3,Cat 6 — Business travel,SAP travel booking export,45401.68,0.9281,0,2024
TRV-0002303,Hughes-Lewis,XFG,Education,2024-02-17,2,1,NBO,DXB,long_haul,economy,3,6787,0.3705,1.9,7543.75,7.54375,Scope 3,Cat 6 — Business travel,SAP travel booking export,165932.86,0.8925,0,2024
TRV-0004682,Wood West and Wilson,KUM,Education,2024-05-25,5,2,NBO,EBB,short_haul,economy,1,2645,0.3002,1.9,794.029,0.794029,Scope 3,Cat 6 — Business travel,SAP travel booking export,33775.38,0.9782,0,2024
TRV-0002304,Hughes-Lewis,XFG,Education,2024-12-13,12,4,NBO,DAR,short_haul,economy,3,214,0.3002,1.9,192.728,0.192728,Scope 3,Cat 6 — Business travel,SAP travel booking export,3062.71,0.9116,0,2024
