gps_record_id,fuel_record_id,company_name,nse_code,vehicle_id,vehicle_class,transaction_date,gps_km_logged,fuel_declared_l,expected_fuel_l,delta_fuel_l,cross_validation,match_confidence,anomaly_flag,anomaly_type
GPS-0006032,FC-0006032,Harrison-Elliott,YJT,YJT-CNG-028,cng_van,2024-05-24,12.9,13.71,13.23,0.48,pass,0.9783,0,clean
GPS-0009701,FC-0009701,Hobbs Group,ZUX,ZUX-CAR-022,petrol_saloon,2024-03-27,8.4,8.42,8.04,0.38,pass,0.9889,0,clean
GPS-0005489,FC-0005489,Evans Coates and Page,UKC,UKC-SUV-004,petrol_suv,2024-09-01,19.4,18.94,18.64,0.3,pass,0.9627,0,clean
GPS-0007328,FC-0007328,Davison Murphy and Hart,CDE,CDE-MTR-002,petrol_bike,2024-12-12,13.3,13.26,12.77,0.49,pass,0.95,0,clean
GPS-0012757,FC-0012757,Wright-Reid,SND,SND-TRK-011,diesel_truck,2024-02-04,39.4,39.81,40.21,-0.4,pass,0.9653,0,clean
GPS-0010110,FC-0010110,Smith Ltd,UJX,UJX-MTR-004,petrol_bike,2024-07-17,10.6,10.68,10.22,0.46,pass,0.9637,0,clean
GPS-0000076,FC-0000076,Hayward-Wilson,QEI,QEI-CAR-012,petrol_saloon,2024-09-17,42.3,42.55,40.91,1.64,pass,0.9592,0,clean
GPS-0006138,FC-0006138,Dawson Page and Cole,ORE,ORE-TRK-001,diesel_truck,2024-04-15,119.1,130.06,124.33,5.73,pass,0.9385,0,clean
GPS-0003429,FC-0003429,Jennings Roberts and Howard,DRY,DRY-CAR-003,petrol_saloon,2024-06-12,16.9,16.79,17.44,-0.65,pass,0.9409,0,clean
GPS-0006523,FC-0006523,King Group,MWM,MWM-VAN-007,diesel_van,2024-05-26,47.1,46.79,45.0,1.79,pass,0.9581,0,clean
GPS-0005490,FC-0005490,Evans Coates and Page,UKC,UKC-TRK-006,diesel_truck,2024-05-01,14.3,14.18,14.41,-0.23,pass,0.9734,0,clean
GPS-0012152,FC-0012152,Baxter Parsons and Wall,JAI,JAI-TRK-013,diesel_truck,2024-09-11,133.4,140.02,136.22,3.8,pass,0.9723,0,clean
GPS-0014191,FC-0014191,Page and Sons,AUC,AUC-CAR-017,petrol_saloon,2024-11-23,24.4,23.62,23.67,-0.05,pass,0.9468,0,clean
GPS-0007828,FC-0007828,Brown-Young,UNB,UNB-TRK-005,diesel_truck,2024-10-23,123.8,130.97,126.34,4.63,pass,0.9796,0,clean
GPS-0003777,FC-0003777,Lowe-Power,QSJ,QSJ-SUV-004,petrol_suv,2024-05-25,18.1,19.44,18.95,0.49,pass,0.9643,0,clean
GPS-0004536,FC-0004536,Knight-Khan,HXL,HXL-CAR-002,petrol_saloon,2024-03-24,11.4,11.57,11.32,0.25,pass,0.9768,0,clean
GPS-0012979,FC-0012979,Armstrong Reynolds and Metcalfe,TAQ,TAQ-SUV-013,petrol_suv,2024-04-15,39.1,38.65,38.1,0.55,pass,0.9762,0,clean
GPS-0002339,FC-0002339,Taylor Craig and Matthews,MUS,MUS-CAR-005,petrol_saloon,2024-10-27,9.4,9.12,9.45,-0.33,pass,0.9749,0,clean
GPS-0000060,FC-0000060,Hayward-Wilson,QEI,QEI-4WD-026,petrol_4wd,2024-06-09,4.3,4.65,4.48,0.17,pass,0.9582,0,clean
GPS-0008349,FC-0008349,Holloway James and Matthews,FPU,FPU-4WD-003,petrol_4wd,2024-10-01,25.2,24.09,25.34,-1.25,pass,0.9839,0,clean
GPS-0013086,FC-0013086,Lees PLC,YIY,YIY-MTR-003,petrol_bike,2024-02-28,7.5,7.17,7.36,-0.19,pass,0.964,0,clean
GPS-0000203,FC-0000203,Morris-Burke,DHL,DHL-4WD-008,petrol_4wd,2024-11-29,60.9,58.8,59.46,-0.66,pass,0.9608,0,clean
GPS-0007875,FC-0007875,Watkins Davies and Browne,JOU,JOU-MTR-002,petrol_bike,2024-05-01,17.6,14.7,18.32,-3.62,pass,0.9729,0,clean
GPS-0005260,FC-0005260,Williams-Lawrence,TSI,TSI-SUV-011,petrol_suv,2024-02-12,17.0,17.09,17.38,-0.29,pass,0.9331,0,clean
GPS-0013508,FC-0013508,Shaw Taylor and Gallagher,ZUB,ZUB-VAN-006,diesel_van,2024-10-22,35.0,37.27,36.38,0.89,pass,0.9312,0,clean
GPS-0006882,FC-0006882,Kirk Edwards and Shaw,KLP,KLP-MTR-005,petrol_bike,2024-04-22,14.2,13.04,13.56,-0.52,pass,0.9849,0,clean
GPS-0013154,FC-0013154,Murphy-Smith,IXU,IXU-CAR-017,petrol_saloon,2024-09-02,25.8,24.35,25.15,-0.8,pass,0.9415,0,clean
GPS-0005149,FC-0005149,Williamson Fisher and Tyler,NFS,NFS-CAR-007,petrol_saloon,2024-09-06,2.9,2.8,2.82,-0.02,pass,0.964,0,clean
GPS-0008935,FC-0008935,Whittaker-Mitchell,OSO,OSO-CNG-012,cng_van,2024-08-14,22.8,22.69,22.48,0.21,pass,0.9414,0,clean
GPS-0000735,FC-0000735,Lees Ltd,VPI,VPI-MTR-012,petrol_bike,2024-06-26,18.1,14.7,18.07,-3.37,pass,0.9633,0,clean
GPS-0000680,FC-0000680,Read-Ahmed,BIQ,BIQ-4WD-019,petrol_4wd,2024-12-08,37.4,39.23,38.29,0.94,pass,0.9722,0,clean
GPS-0014716,FC-0014716,Smith-Begum,BIT,BIT-VAN-013,diesel_van,2024-08-08,18.2,18.6,18.87,-0.27,pass,0.9887,0,clean
GPS-0009512,FC-0009512,Andrews-Phillips,PRA,PRA-CAR-004,petrol_saloon,2024-04-02,18.4,18.39,18.17,0.22,pass,0.9683,0,clean
GPS-0014687,FC-0014687,Ellis Gregory and Walsh,KGN,KGN-CAR-022,petrol_saloon,2024-06-04,14.1,15.3,14.58,0.72,pass,0.9884,0,clean
GPS-0003236,FC-0003236,Lawson Inc,FTP,FTP-TRK-011,diesel_truck,2024-02-04,26.8,27.68,28.18,-0.5,pass,0.988,0,clean
GPS-0011030,FC-0011030,Scott-Holland,SKP,SKP-SUV-013,petrol_suv,2024-08-10,50.9,49.38,49.91,-0.53,pass,0.9822,0,clean
GPS-0002993,FC-0002993,Sharpe Inc,BKO,BKO-4WD-002,petrol_4wd,2024-09-26,39.4,41.65,39.98,1.67,pass,0.9824,0,clean
GPS-0004624,FC-0004624,Richards LLC,XID,XID-VAN-007,diesel_van,2024-08-22,47.4,46.66,48.48,-1.82,pass,0.9673,0,clean
GPS-0006433,FC-0006433,Dawson Inc,BBY,BBY-4WD-012,petrol_4wd,2024-07-21,56.4,58.93,58.46,0.47,pass,0.9816,0,clean
GPS-0012978,FC-0012978,Armstrong Reynolds and Metcalfe,TAQ,TAQ-VAN-008,diesel_van,2024-05-21,36.8,35.62,36.72,-1.1,pass,0.9625,0,clean
GPS-0011364,FC-0011364,Jackson and Sons,ARN,ARN-VAN-005,diesel_van,2024-04-25,27.6,28.71,27.63,1.08,pass,0.9734,0,clean
GPS-0004870,FC-0004870,Sanderson Williamson and Tomlinson,YCE,YCE-TRK-003,diesel_truck,2024-07-23,93.8,98.23,97.73,0.5,pass,0.9833,0,clean
GPS-0000816,FC-0000816,Jennings Norman and Nicholls,UIV,UIV-MTR-001,petrol_bike,2024-11-15,11.5,11.56,11.71,-0.15,pass,0.9522,0,clean
GPS-0013920,FC-0013920,Chandler-Rose,EVZ,EVZ-CAR-001,petrol_saloon,2024-11-14,4.4,4.24,4.37,-0.13,pass,0.9398,0,clean
GPS-0001703,FC-0001703,Clarke and Sons,GFN,GFN-SUV-002,petrol_suv,2024-05-21,52.9,51.71,53.2,-1.49,pass,0.9811,0,clean
GPS-0001680,FC-0001680,Clarke and Sons,GFN,GFN-BUS-014,diesel_bus,2024-11-01,31.7,32.88,33.26,-0.38,pass,0.9737,0,clean
GPS-0013492,FC-0013492,Read Woods and Warren,FIM,FIM-CAR-007,petrol_saloon,2024-03-10,29.4,27.52,28.74,-1.22,pass,0.9714,0,clean
GPS-0008705,FC-0008705,Mann Smith and Berry,YOT,YOT-CAR-022,petrol_saloon,2024-07-27,20.2,20.24,19.98,0.26,pass,0.9594,0,clean
GPS-0002895,FC-0002895,Ashton Group,GHH,GHH-4WD-007,petrol_4wd,2024-04-16,47.2,48.86,49.31,-0.45,pass,0.9553,0,clean
GPS-0013066,FC-0013066,Lees PLC,YIY,YIY-4WD-001,petrol_4wd,2024-06-19,42.9,44.41,44.32,0.09,pass,0.9749,0,clean
GPS-0002256,FC-0002256,Walters-Bailey,XHB,XHB-MTR-009,petrol_bike,2024-07-05,12.1,12.18,11.61,0.57,pass,0.9452,0,clean
GPS-0008447,FC-0008447,Mellor PLC,VWU,VWU-CAR-016,petrol_saloon,2024-08-26,39.0,39.14,37.94,1.2,pass,0.982,0,clean
GPS-0000093,FC-0000093,Payne LLC,KXU,KXU-TRK-002,diesel_truck,2024-11-14,113.5,115.47,114.75,0.72,pass,0.9619,0,clean
GPS-0000235,FC-0000235,Stevens PLC,GLW,GLW-CAR-008,petrol_saloon,2024-07-07,29.8,29.54,30.61,-1.07,pass,0.932,0,clean
GPS-0014062,FC-0014062,Ross LLC,KQL,KQL-CAR-004,petrol_saloon,2024-06-29,19.0,19.47,19.26,0.21,pass,0.9633,0,clean
GPS-0007725,FC-0007725,Fisher-Saunders,YWC,YWC-4WD-001,petrol_4wd,2024-11-09,50.2,47.51,48.04,-0.53,pass,0.966,0,clean
GPS-0001731,FC-0001731,Shaw-Cooper,NQY,NQY-4WD-011,petrol_4wd,2024-06-06,41.7,38.17,40.01,-1.84,pass,0.9601,0,clean
GPS-0012249,FC-0012249,Lawrence Donnelly and Doherty,IBM,IBM-4WD-004,petrol_4wd,2024-04-07,62.6,59.11,60.17,-1.06,pass,0.9407,0,clean
GPS-0001332,FC-0001332,O'Sullivan-Steele,MAQ,MAQ-4WD-006,petrol_4wd,2024-06-11,53.1,52.57,52.62,-0.05,pass,0.9517,0,clean
GPS-0007225,FC-0007225,Burgess Connolly and Butler,MNA,MNA-BUS-001,diesel_bus,2024-01-01,83.4,84.22,87.04,-2.82,pass,0.967,0,clean
GPS-0010010,FC-0010010,Thomas Group,OEO,OEO-SUV-001,petrol_suv,2024-10-20,52.8,55.94,54.31,1.63,pass,0.9408,0,clean
GPS-0004563,FC-0004563,O'Brien LLC,RCA,RCA-CAR-015,petrol_saloon,2024-07-23,5.1,5.19,4.98,0.21,pass,0.9393,0,clean
GPS-0010826,FC-0010826,White-Roberts,YRV,YRV-CAR-003,petrol_saloon,2024-03-26,15.2,16.17,15.59,0.58,pass,0.9609,0,clean
GPS-0007664,FC-0007664,Coleman Walsh and Morrison,QEK,QEK-MTR-008,petrol_bike,2024-08-26,16.5,14.7,16.2,-1.5,pass,0.9595,0,clean
GPS-0013211,FC-0013211,Moran Knight and Moore,QSY,QSY-CAR-002,petrol_saloon,2024-08-24,24.5,22.64,23.32,-0.68,pass,0.9416,0,clean
GPS-0012180,FC-0012180,Baxter Parsons and Wall,JAI,JAI-SUV-005,petrol_suv,2024-01-11,26.9,28.93,27.73,1.2,pass,0.942,0,clean
GPS-0000498,FC-0000498,Taylor Phillips and Marsden,TZB,TZB-MTR-002,petrol_bike,2024-02-06,20.5,14.7,20.73,-6.03,pass,0.9475,0,clean
GPS-0003344,FC-0003344,Perry Hunter and Miles,GPL,GPL-VAN-011,diesel_van,2024-07-04,42.1,39.91,40.14,-0.23,pass,0.9685,0,clean
GPS-0003373,FC-0003373,Perry Hunter and Miles,GPL,GPL-MTR-018,petrol_bike,2024-07-09,9.1,9.03,9.02,0.01,pass,0.979,0,clean
GPS-0011338,FC-0011338,Benson-Lee,VWW,VWW-SUV-006,petrol_suv,2024-02-14,14.6,15.06,14.82,0.24,pass,0.9637,0,clean
GPS-0012351,FC-0012351,Riley-Burrows,YEC,YEC-CAR-012,petrol_saloon,2024-09-17,13.8,13.23,13.68,-0.45,pass,0.9401,0,clean
GPS-0013462,FC-0013462,Read Woods and Warren,FIM,FIM-TRK-001,diesel_truck,2024-07-28,57.6,57.7,56.63,1.07,pass,0.9421,0,clean
GPS-0007426,FC-0007426,Gregory-Morgan,GKR,GKR-BUS-024,diesel_bus,2024-06-26,87.1,82.44,84.45,-2.01,pass,0.952,0,clean
GPS-0006995,FC-0006995,Gough Kirby and Quinn,FMW,FMW-TRK-006,diesel_truck,2024-07-06,13.7,14.0,13.91,0.09,pass,0.9411,0,clean
GPS-0002129,FC-0002129,Willis Mistry and Jones,DOH,DOH-4WD-012,petrol_4wd,2024-04-29,68.8,65.86,68.38,-2.52,pass,0.9433,0,clean
GPS-0000233,FC-0000233,Stevens PLC,GLW,GLW-TRK-020,diesel_truck,2024-11-05,135.9,143.38,137.94,5.44,pass,0.9388,0,clean
GPS-0001605,FC-0001605,Wade Inc,CZK,CZK-MTR-020,petrol_bike,2024-09-28,8.2,8.43,8.38,0.05,pass,0.9456,0,clean
GPS-0011487,FC-0011487,Robinson-Ford,LOY,LOY-TRK-024,diesel_truck,2024-06-23,122.3,128.47,127.77,0.7,pass,0.9641,0,clean
GPS-0003018,FC-0003018,Marshall Davies and Hudson,VTT,VTT-CAR-015,petrol_saloon,2024-08-03,41.4,38.89,40.45,-1.56,pass,0.961,0,clean
GPS-0007660,FC-0007660,Coleman Walsh and Morrison,QEK,QEK-MTR-006,petrol_bike,2024-05-04,8.0,7.69,7.59,0.1,pass,0.9476,0,clean
GPS-0012413,FC-0012413,Bowen-Griffiths,JPQ,JPQ-SUV-007,petrol_suv,2024-11-13,42.3,44.17,43.14,1.03,pass,0.988,0,clean
GPS-0001297,FC-0001297,Ward Bruce and Dawson,XOD,XOD-CAR-009,petrol_saloon,2024-07-01,4.8,4.87,4.68,0.19,pass,0.9517,0,clean
GPS-0000880,FC-0000880,Ward and Sons,VPT,VPT-SUV-023,petrol_suv,2024-09-23,63.5,63.27,65.92,-2.65,pass,0.9735,0,clean
GPS-0008076,FC-0008076,Hutchinson-Griffiths,HFJ,HFJ-VAN-029,diesel_van,2024-07-22,20.9,21.73,21.48,0.25,pass,0.9826,0,clean
GPS-0000705,FC-0000705,Read-Ahmed,BIQ,BIQ-CAR-020,petrol_saloon,2024-08-28,10.7,10.83,11.15,-0.32,pass,0.9556,0,clean
GPS-0001129,FC-0001129,Coates-Singh,OIJ,OIJ-VAN-001,diesel_van,2024-05-28,45.1,48.16,46.71,1.45,pass,0.9797,0,clean
GPS-0000080,FC-0000080,Hayward-Wilson,QEI,QEI-4WD-010,petrol_4wd,2024-01-29,34.9,35.75,36.53,-0.78,pass,0.9859,0,clean
GPS-0005362,FC-0005362,Webster Ltd,KNI,KNI-CAR-001,petrol_saloon,2024-10-24,21.9,21.51,22.59,-1.08,pass,0.9867,0,clean
GPS-0003610,FC-0003610,Briggs Cooke and Wright,DLP,DLP-BUS-018,diesel_bus,2024-11-28,93.1,88.32,90.69,-2.37,pass,0.952,0,clean
GPS-0009671,FC-0009671,Kemp James and Ellis,LWZ,LWZ-MTR-004,petrol_bike,2024-11-24,7.4,7.92,7.62,0.3,pass,0.9803,0,clean
GPS-0009691,FC-0009691,Hobbs Group,ZUX,ZUX-CAR-013,petrol_saloon,2024-02-12,17.8,17.61,17.2,0.41,pass,0.9573,0,clean
GPS-0002010,FC-0002010,Martin Group,CBO,CBO-TRK-020,diesel_truck,2024-03-22,86.4,91.44,88.25,3.19,pass,0.9513,0,clean
GPS-0014515,FC-0014515,Harding Ltd,TUY,TUY-LPG-012,lpg_van,2024-07-23,15.7,16.62,16.13,0.49,pass,0.9468,0,clean
GPS-0000933,FC-0000933,Wilson-Smith,PMF,PMF-MTR-028,petrol_bike,2024-10-22,9.0,9.37,9.1,0.27,pass,0.9625,0,clean
GPS-0007735,FC-0007735,Fisher-Saunders,YWC,YWC-SUV-006,petrol_suv,2024-09-12,30.0,30.15,28.79,1.36,pass,0.9829,0,clean
GPS-0001490,FC-0001490,Powell Ltd,UCB,UCB-SUV-003,petrol_suv,2024-04-20,48.6,49.74,47.5,2.24,pass,0.9792,0,clean
GPS-0010212,FC-0010212,Ward Burgess and Thomas,BVJ,BVJ-CAR-008,petrol_saloon,2024-06-27,34.5,35.66,35.91,-0.25,pass,0.962,0,clean
GPS-0012704,FC-0012704,Warren-Morris,CYF,CYF-CAR-016,petrol_saloon,2024-08-06,30.7,32.95,31.9,1.05,pass,0.9313,0,clean
GPS-0002001,FC-0002001,Martin Group,CBO,CBO-CAR-004,petrol_saloon,2024-12-05,15.0,13.97,14.36,-0.39,pass,0.9875,0,clean
GPS-0002171,FC-0002171,Quinn Ltd,JMH,JMH-MTR-010,petrol_bike,2024-09-25,15.3,14.7,15.87,-1.17,pass,0.9478,0,clean
GPS-0011193,FC-0011193,Young Robson and Farrell,BVA,BVA-CAR-011,petrol_saloon,2024-05-25,29.3,26.88,28.2,-1.32,pass,0.9662,0,clean
GPS-0010435,FC-0010435,Day Henry and Robinson,GXH,GXH-MTR-008,petrol_bike,2024-07-13,20.6,14.7,20.45,-5.75,pass,0.971,0,clean
GPS-0002784,FC-0002784,Lees North and Norton,FLX,FLX-CAR-017,petrol_saloon,2024-11-24,2.5,2.46,2.36,0.1,pass,0.9767,0,clean
GPS-0001773,FC-0001773,Howard Ltd,ZOL,ZOL-CAR-005,petrol_saloon,2024-11-07,5.0,4.93,5.11,-0.18,pass,0.959,0,clean
GPS-0013901,FC-0013901,O'Neill-Riley,MCK,MCK-SUV-012,petrol_suv,2024-03-12,5.5,5.4,5.5,-0.1,pass,0.9728,0,clean
GPS-0011240,FC-0011240,Smith Inc,IHH,IHH-CAR-008,petrol_saloon,2024-01-07,8.7,8.21,8.58,-0.37,pass,0.989,0,clean
GPS-0005313,FC-0005313,Bevan-Griffiths,FJD,FJD-CNG-006,cng_van,2024-02-24,39.3,41.38,40.47,0.91,pass,0.9385,0,clean
GPS-0012748,FC-0012748,Wright-Reid,SND,SND-CAR-001,petrol_saloon,2024-01-22,13.3,13.05,13.67,-0.62,pass,0.9642,0,clean
GPS-0004351,FC-0004351,Stewart Inc,ITQ,ITQ-TRK-008,diesel_truck,2024-06-10,75.2,77.31,75.79,1.52,pass,0.9828,0,clean
GPS-0003701,FC-0003701,Arnold-Pearson,INC,INC-4WD-017,petrol_4wd,2024-01-23,37.9,37.97,37.75,0.22,pass,0.9446,0,clean
GPS-0006580,FC-0006580,Freeman Baker and Reid,QAE,QAE-SUV-011,petrol_suv,2024-01-21,36.4,34.78,36.49,-1.71,pass,0.9805,0,clean
GPS-0004807,FC-0004807,Armstrong Group,FHY,FHY-TRK-004,diesel_truck,2024-11-25,16.3,17.62,17.05,0.57,pass,0.9868,0,clean
GPS-0014840,FC-0014840,Myers Kelly and Gardner,SCJ,SCJ-CAR-001,petrol_saloon,2024-09-10,38.8,40.05,38.67,1.38,pass,0.9791,0,clean
GPS-0005552,FC-0005552,Wilson White and Campbell,ABK,ABK-SUV-010,petrol_suv,2024-09-13,54.7,52.41,52.45,-0.04,pass,0.9577,0,clean
GPS-0011070,FC-0011070,Scott-Holland,SKP,SKP-CAR-009,petrol_saloon,2024-05-09,14.7,13.76,14.19,-0.43,pass,0.9371,0,clean
GPS-0011436,FC-0011436,Marshall Robinson and Kaur,TFD,TFD-VAN-006,diesel_van,2024-12-14,19.2,20.29,19.95,0.34,pass,0.9477,0,clean
GPS-0010282,FC-0010282,Power-Clark,NSQ,NSQ-VAN-004,diesel_van,2024-11-04,13.8,13.91,14.3,-0.39,pass,0.9864,0,clean
GPS-0008904,FC-0008904,Lynch-Evans,AMJ,AMJ-CAR-014,petrol_saloon,2024-09-28,38.9,37.48,37.9,-0.42,pass,0.9645,0,clean
GPS-0007383,FC-0007383,Austin-Thompson,DDP,DDP-4WD-005,petrol_4wd,2024-02-07,47.5,46.1,45.86,0.24,pass,0.9806,0,clean
GPS-0015006,FC-0015006,Reeves-Giles,DEX,DEX-MTR-004,petrol_bike,2024-12-23,13.1,13.25,13.42,-0.17,pass,0.9861,0,clean
GPS-0008639,FC-0008639,Jones-Davies,IWY,IWY-SUV-001,petrol_suv,2024-02-13,42.5,42.37,41.02,1.35,pass,0.9301,0,clean
GPS-0000161,FC-0000161,Dodd Group,UQC,UQC-SUV-006,petrol_suv,2024-02-06,63.2,67.76,66.08,1.68,pass,0.9498,0,clean
GPS-0013446,FC-0013446,Thomas Brown and Graham,BFE,BFE-SUV-017,petrol_suv,2024-11-28,58.1,54.61,56.58,-1.97,pass,0.9831,0,clean
GPS-0008171,FC-0008171,Mitchell and Sons,FYI,FYI-4WD-005,petrol_4wd,2024-04-10,67.0,66.98,68.92,-1.94,pass,0.9386,0,clean
GPS-0003202,FC-0003202,Lawson Inc,FTP,FTP-TRK-011,diesel_truck,2024-08-16,35.5,36.22,37.27,-1.05,pass,0.959,0,clean
GPS-0003088,FC-0003088,Williams-Edwards,LTC,LTC-CAR-005,petrol_saloon,2024-03-15,18.2,19.09,18.67,0.42,pass,0.9786,0,clean
GPS-0002662,FC-0002662,Middleton Inc,KTL,KTL-VAN-004,diesel_van,2024-10-10,56.8,55.32,55.42,-0.1,pass,0.9357,0,clean
GPS-0000809,FC-0000809,Gibbs Foster and Abbott,FWD,FWD-CAR-008,petrol_saloon,2024-05-11,19.6,18.69,19.56,-0.87,pass,0.9617,0,clean
GPS-0010805,FC-0010805,White-Roberts,YRV,YRV-CAR-023,petrol_saloon,2024-11-11,36.0,35.38,36.7,-1.32,pass,0.9418,0,clean
GPS-0011695,FC-0011695,Wilkinson Chapman and Preston,TKW,TKW-CNG-018,cng_van,2024-08-16,28.2,27.47,27.01,0.46,pass,0.958,0,clean
GPS-0004406,FC-0004406,Savage-Harding,BOG,BOG-VAN-007,diesel_van,2024-09-09,40.4,42.95,42.05,0.9,pass,0.9667,0,clean
GPS-0003008,FC-0003008,Sharpe Inc,BKO,BKO-CAR-007,petrol_saloon,2024-07-06,32.7,31.96,32.62,-0.66,pass,0.9849,0,clean
GPS-0010987,FC-0010987,Parsons-Cook,AIA,AIA-4WD-008,petrol_4wd,2024-02-24,51.3,50.41,50.17,0.24,pass,0.9493,0,clean
GPS-0003692,FC-0003692,Arnold-Pearson,INC,INC-SUV-027,petrol_suv,2024-08-25,60.7,63.61,61.82,1.79,pass,0.9763,0,clean
GPS-0006619,FC-0006619,Roberts-O'Brien,FGJ,FGJ-CAR-004,petrol_saloon,2024-12-29,2.6,2.62,2.56,0.06,pass,0.9463,0,clean
GPS-0000802,FC-0000802,Gibbs Foster and Abbott,FWD,FWD-MTR-006,petrol_bike,2024-07-28,3.7,3.86,3.78,0.08,pass,0.9616,0,clean
GPS-0003222,FC-0003222,Lawson Inc,FTP,FTP-4WD-012,petrol_4wd,2024-01-17,28.2,29.62,29.6,0.02,pass,0.9414,0,clean
GPS-0000332,FC-0000332,Clark Dawson and Atkinson,ODV,ODV-CAR-013,petrol_saloon,2024-06-17,2.8,2.89,2.89,0.0,pass,0.9574,0,clean
GPS-0006855,FC-0006855,Kirk Edwards and Shaw,KLP,KLP-VAN-009,diesel_van,2024-06-21,39.7,41.41,40.09,1.32,pass,0.9531,0,clean
GPS-0002665,FC-0002665,Middleton Inc,KTL,KTL-SUV-012,petrol_suv,2024-10-28,43.5,44.09,42.24,1.85,pass,0.9769,0,clean
GPS-0010841,FC-0010841,White-Roberts,YRV,YRV-CAR-005,petrol_saloon,2024-04-13,14.8,15.21,15.08,0.13,pass,0.9577,0,clean
GPS-0001475,FC-0001475,Charlton Ltd,LLI,LLI-SUV-008,petrol_suv,2024-01-22,9.0,8.7,8.66,0.04,pass,0.9356,0,clean
GPS-0001333,FC-0001333,O'Sullivan-Steele,MAQ,MAQ-SUV-003,petrol_suv,2024-05-07,58.2,59.8,58.76,1.04,pass,0.9861,0,clean
GPS-0008293,FC-0008293,Andrews Inc,SSO,SSO-CAR-006,petrol_saloon,2024-07-23,22.8,24.17,23.62,0.55,pass,0.9333,0,clean
GPS-0007917,FC-0007917,Reid Smith and Green,POK,POK-BUS-015,diesel_bus,2024-01-24,37.9,34.6,36.32,-1.72,pass,0.9333,0,clean
GPS-0006473,FC-0006473,Clayton Johnston and John,BIJ,BIJ-SUV-010,petrol_suv,2024-05-12,65.4,63.54,64.04,-0.5,pass,0.9819,0,clean
GPS-0014646,FC-0014646,Atkins-Sutton,ZCV,ZCV-SUV-003,petrol_suv,2024-11-21,8.1,8.68,8.44,0.24,pass,0.9613,0,clean
GPS-0000700,FC-0000700,Read-Ahmed,BIQ,BIQ-TRK-021,diesel_truck,2024-11-28,99.5,101.86,97.04,4.82,pass,0.9751,0,clean
GPS-0006183,FC-0006183,Young Hunter and Reed,ZVE,ZVE-SUV-011,petrol_suv,2024-07-23,7.0,6.95,6.67,0.28,pass,0.9409,0,clean
GPS-0010990,FC-0010990,Parsons-Cook,AIA,AIA-SUV-004,petrol_suv,2024-11-07,45.9,47.55,46.42,1.13,pass,0.9488,0,clean
GPS-0014891,FC-0014891,Davies-Dixon,MUB,MUB-VAN-023,diesel_van,2024-06-25,51.8,53.16,53.46,-0.3,pass,0.9597,0,clean
GPS-0005821,FC-0005821,Fox-Long,UGP,UGP-CAR-012,petrol_saloon,2024-06-05,17.3,17.1,17.39,-0.29,pass,0.9487,0,clean
GPS-0001154,FC-0001154,Coates-Singh,OIJ,OIJ-SUV-009,petrol_suv,2024-08-13,30.7,31.18,31.71,-0.53,pass,0.9576,0,clean
GPS-0014806,FC-0014806,Myers Kelly and Gardner,SCJ,SCJ-CAR-004,petrol_saloon,2024-03-01,20.6,20.59,21.35,-0.76,pass,0.9563,0,clean
GPS-0005453,FC-0005453,Evans Coates and Page,UKC,UKC-CAR-005,petrol_saloon,2024-08-10,42.0,41.53,40.66,0.87,pass,0.9699,0,clean
GPS-0001385,FC-0001385,Moore and Sons,ZOO,ZOO-SUV-006,petrol_suv,2024-11-23,18.5,18.74,18.47,0.27,pass,0.9649,0,clean
GPS-0000583,FC-0000583,Riley and Sons,OCG,OCG-CNG-013,cng_van,2024-02-14,24.3,25.21,25.6,-0.39,pass,0.9301,0,clean
GPS-0013777,FC-0013777,McDonald Lewis and Dobson,CRW,CRW-VAN-003,diesel_van,2024-08-28,12.3,13.13,12.72,0.41,pass,0.9819,0,clean
GPS-0007605,FC-0007605,Cooper Wright and O'Brien,ZCA,ZCA-MTR-004,petrol_bike,2024-01-22,9.1,9.36,9.36,0.0,pass,0.9507,0,clean
GPS-0009760,FC-0009760,Watts Walsh and Richards,LEU,LEU-CAR-005,petrol_saloon,2024-07-01,17.2,17.49,17.56,-0.07,pass,0.9628,0,clean
GPS-0006988,FC-0006988,Gough Kirby and Quinn,FMW,FMW-TRK-020,diesel_truck,2024-06-10,124.6,125.21,125.02,0.19,pass,0.9499,0,clean
GPS-0009075,FC-0009075,Morgan Ltd,QTA,QTA-CAR-021,petrol_saloon,2024-10-01,13.0,12.57,12.75,-0.18,pass,0.9642,0,clean
GPS-0010209,FC-0010209,Ward Burgess and Thomas,BVJ,BVJ-MTR-007,petrol_bike,2024-03-15,4.1,3.99,4.13,-0.14,pass,0.9523,0,clean
GPS-0013868,FC-0013868,O'Neill-Riley,MCK,MCK-MTR-003,petrol_bike,2024-05-29,9.6,9.39,9.72,-0.33,pass,0.9878,0,clean
GPS-0002277,FC-0002277,Walters-Bailey,XHB,XHB-SUV-004,petrol_suv,2024-03-07,19.8,18.8,19.25,-0.45,pass,0.9487,0,clean
GPS-0003985,FC-0003985,Gibbs LLC,IEI,IEI-VAN-024,diesel_van,2024-10-05,3.9,3.63,3.77,-0.14,pass,0.9405,0,clean
GPS-0014451,FC-0014451,Moss Ltd,YJN,YJN-4WD-012,petrol_4wd,2024-09-04,34.5,34.56,33.35,1.21,pass,0.9703,0,clean
