commute_record_id,company_name,nse_code,sector,employee_id,county_residence,commute_mode,one_way_km,working_days_pa,annual_commute_km,ef_kgco2e_per_km,emission_kgco2e,emission_tco2e,scope,category,data_source,survey_year,anomaly_flag,fy_year
CMT-0011488,Bowen-Webster,PJV,Education,EMP-PJV-11488,Mombasa,tuk_tuk,8.8,228,4012.8,0.095,381.216,0.381216,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0013346,Wade PLC,RNI,Manufacturing,EMP-RNI-13346,Kisumu,matatu_14seater,18.9,225,8505.0,0.089,756.945,0.756945,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0009650,Hawkins Coleman and Lowe,JEK,Manufacturing,EMP-JEK-09650,Kitui,private_car,27.1,197,10677.4,0.17,1815.158,1.815158,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0014913,Ryan-Taylor,FOI,Retail & FMCG,EMP-FOI-14913,Nairobi,private_car,24.5,223,10927.0,0.17,1857.59,1.85759,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0013139,Mitchell-May,HIJ,Technology,EMP-HIJ-13139,Kisii,boda_boda,7.6,201,3055.2,0.113,345.238,0.345238,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0011092,Wilson-Newman,DQT,Retail & FMCG,EMP-DQT-11092,Kakamega,boda_boda,16.0,215,6880.0,0.113,777.44,0.77744,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0000795,Birch-Daniels,LOI,Telecommunications,EMP-LOI-00795,Eldoret,taxi_cab,21.6,203,8769.6,0.17,1490.832,1.490832,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0004455,Walker Williams and Jones,SAI,Media,EMP-SAI-04455,Nairobi,matatu_14seater,12.9,231,5959.8,0.089,530.422,0.530422,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0003742,Fisher-Lawson,PJF,Manufacturing,EMP-PJF-03742,Thika,matatu_14seater,12.6,197,4964.4,0.089,441.832,0.441832,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0004709,Clarke-Knight,TXR,Education,EMP-TXR-04709,Garissa,private_car,12.3,218,5362.8,0.17,911.676,0.911676,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0012731,Bull O'Connor and Hill,UNJ,Construction,EMP-UNJ-12731,Eldoret,matatu_14seater,19.7,160,6304.0,0.089,561.056,0.561056,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0013821,Henderson-Thompson,ITJ,Telecommunications,EMP-ITJ-13821,Kilifi,private_car,16.6,237,7868.4,0.17,1337.628,1.337628,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0006775,Sutton-Bailey,NHC,Construction,EMP-NHC-06775,Nakuru,private_car,37.1,191,14172.2,0.17,2409.274,2.409274,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0001040,Hicks-Slater,LFZ,Technology,EMP-LFZ-01040,Nyeri,matatu_14seater,15.0,231,6930.0,0.089,616.77,0.61677,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0008236,Chambers and Sons,PHK,Real Estate,EMP-PHK-08236,Nyeri,matatu_14seater,24.0,207,9936.0,0.089,884.304,0.884304,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0004506,Schofield-Thomas,STP,Healthcare,EMP-STP-04506,Eldoret,matatu_14seater,24.1,217,10459.4,0.089,930.887,0.930887,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0010221,Moore and Sons,THG,Real Estate,EMP-THG-10221,Nyeri,private_car,18.1,163,5900.6,0.17,1003.102,1.003102,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0002804,Williams Inc,MAG,Healthcare,EMP-MAG-02804,Mombasa,matatu_14seater,22.2,179,7947.6,0.089,707.336,0.707336,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0001319,Brooks PLC,BJR,Energy & Petroleum,EMP-BJR-01319,Meru,private_car,33.0,197,13002.0,0.17,2210.34,2.21034,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0004417,Kirk Chan and Page,QRK,Education,EMP-QRK-04417,Garissa,taxi_cab,9.2,185,3404.0,0.17,578.68,0.57868,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0012031,Edwards-Davies,UHU,Manufacturing,EMP-UHU-12031,Nyeri,matatu_14seater,22.6,185,8362.0,0.089,744.218,0.744218,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0015182,Bailey Morgan and Kelly,BFH,Retail & FMCG,EMP-BFH-15182,Garissa,taxi_cab,22.2,171,7592.4,0.17,1290.708,1.290708,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0003290,Wilkins Little and Hussain,AMK,Banking & Finance,EMP-AMK-03290,Mombasa,tuk_tuk,9.9,175,3465.0,0.095,329.175,0.329175,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0013512,Watson Thompson and Green,NRC,Insurance,EMP-NRC-13512,Kisii,tuk_tuk,4.5,222,1998.0,0.095,189.81,0.18981,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0008021,Bryan LLC,LLP,Education,EMP-LLP-08021,Nyeri,matatu_14seater,26.9,215,11567.0,0.089,1029.463,1.029463,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0008863,Patel and Sons,VKG,Manufacturing,EMP-VKG-08863,Garissa,private_car,15.6,207,6458.4,0.17,1097.928,1.097928,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0013239,Johnston-Wilkinson,PIK,Healthcare,EMP-PIK-13239,Kisii,matatu_14seater,11.4,223,5084.4,0.089,452.512,0.452512,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0004372,Skinner Collins and Rowe,UJT,Technology,EMP-UJT-04372,Kisii,matatu_14seater,24.8,192,9523.2,0.089,847.565,0.847565,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0004685,Ball Group,QZP,Construction,EMP-QZP-04685,Kakamega,private_car,28.3,242,13697.2,0.17,2328.524,2.328524,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0004700,Ball Group,QZP,Construction,EMP-QZP-04700,Eldoret,private_car,37.0,160,11840.0,0.17,2012.8,2.0128,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0002080,Harrison-Bradshaw,KXM,Retail & FMCG,EMP-KXM-02080,Machakos,taxi_cab,9.8,245,4802.0,0.17,816.34,0.81634,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0004098,Brooks PLC,EWR,Media,EMP-EWR-04098,Garissa,tuk_tuk,8.7,223,3880.2,0.095,368.619,0.368619,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0001816,Glover Roberts and Thomas,IWA,Banking & Finance,EMP-IWA-01816,Thika,private_car,11.9,224,5331.2,0.17,906.304,0.906304,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0006719,Yates-Mann,RXF,Telecommunications,EMP-RXF-06719,Mombasa,walk_or_cycle,2.1,249,1045.8,0.0,0.0,0.0,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0009352,Hughes Group,ZKI,Telecommunications,EMP-ZKI-09352,Kitui,matatu_14seater,28.8,166,9561.6,0.089,850.982,0.850982,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0012702,Bull O'Connor and Hill,UNJ,Construction,EMP-UNJ-12702,Eldoret,taxi_cab,9.3,193,3589.8,0.17,610.266,0.610266,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0007659,Mitchell-Jennings,TEU,Logistics,EMP-TEU-07659,Eldoret,tuk_tuk,10.2,161,3284.4,0.095,312.018,0.312018,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0004502,Schofield-Thomas,STP,Healthcare,EMP-STP-04502,Kisumu,company_bus,33.0,209,13794.0,0.029,400.026,0.400026,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0014468,Knight-Walker,YHJ,Manufacturing,EMP-YHJ-14468,Mombasa,private_car,13.2,245,6468.0,0.17,1099.56,1.09956,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0007378,Oliver Ltd,ORI,Manufacturing,EMP-ORI-07378,Kisumu,matatu_14seater,22.7,227,10305.8,0.089,917.216,0.917216,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0013367,Wade PLC,RNI,Manufacturing,EMP-RNI-13367,Meru,matatu_14seater,18.3,184,6734.4,0.089,599.362,0.599362,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0015170,Bailey Morgan and Kelly,BFH,Retail & FMCG,EMP-BFH-15170,Nyeri,matatu_14seater,23.9,213,10181.4,0.089,906.145,0.906145,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0009048,Thomas Hopkins and Miller,BWR,Insurance,EMP-BWR-09048,Nairobi,matatu_14seater,12.1,172,4162.4,0.089,370.454,0.370454,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0003920,Davison Thompson and Begum,BWY,Insurance,EMP-BWY-03920,Embu,matatu_14seater,26.7,204,10893.6,0.089,969.53,0.96953,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0009909,Spencer LLC,KXK,Real Estate,EMP-KXK-09909,Garissa,matatu_14seater,28.7,185,10619.0,0.089,945.091,0.945091,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0008682,Smith Grant and King,OYX,Energy & Petroleum,EMP-OYX-08682,Kisumu,matatu_14seater,29.9,222,13275.6,0.089,1181.528,1.181528,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0005403,Scott-Martin,XMV,Insurance,EMP-XMV-05403,Kisii,boda_boda,8.1,170,2754.0,0.113,311.202,0.311202,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0011849,Preston-Miller,NYQ,Logistics,EMP-NYQ-11849,Kisii,matatu_14seater,9.6,207,3974.4,0.089,353.722,0.353722,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0005037,Parker-Doyle,GCC,Real Estate,EMP-GCC-05037,Kisii,private_car,21.8,178,7760.8,0.17,1319.336,1.319336,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0004925,Storey PLC,XJO,Retail & FMCG,EMP-XJO-04925,Kakamega,private_car,36.8,234,17222.4,0.17,2927.808,2.927808,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0015165,Bailey Morgan and Kelly,BFH,Retail & FMCG,EMP-BFH-15165,Embu,private_car,23.6,199,9392.8,0.17,1596.776,1.596776,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0011526,Clarke-Joyce,AYC,Banking & Finance,EMP-AYC-11526,Kakamega,private_car,32.2,210,13524.0,0.17,2299.08,2.29908,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0010694,Smith LLC,BNT,Media,EMP-BNT-10694,Meru,private_car,26.0,221,11492.0,0.17,1953.64,1.95364,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0012632,Hooper-Chapman,JGI,Education,EMP-JGI-12632,Garissa,company_bus,31.8,179,11384.4,0.029,330.148,0.330148,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0001303,Daly Cooper and Davies,DGM,Insurance,EMP-DGM-01303,Kitui,matatu_14seater,19.2,187,7180.8,0.089,639.091,0.639091,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0013047,Jones Group,FPO,Media,EMP-FPO-13047,Kakamega,boda_boda,20.6,200,8240.0,0.113,931.12,0.93112,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0007031,Fisher-Jones,DYD,Construction,EMP-DYD-07031,Embu,company_bus,42.1,240,20208.0,0.029,586.032,0.586032,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0007805,Jackson James and Parker,FTS,Banking & Finance,EMP-FTS-07805,Kisii,private_car,20.1,197,7919.4,0.17,1346.298,1.346298,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0006425,Kelly-Rowe,ZPW,Banking & Finance,EMP-ZPW-06425,Nyeri,train_sgr,69.7,175,24395.0,0.021,512.295,0.512295,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0013027,Jones Group,FPO,Media,EMP-FPO-13027,Machakos,matatu_14seater,19.9,228,9074.4,0.089,807.622,0.807622,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0014878,O'Connor Hunter and Taylor,HUQ,Logistics,EMP-HUQ-14878,Kisii,boda_boda,16.4,163,5346.4,0.113,604.143,0.604143,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0009124,Woods Anderson and Jones,FIV,Construction,EMP-FIV-09124,Kakamega,boda_boda,6.8,166,2257.6,0.113,255.109,0.255109,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0011840,Preston-Miller,NYQ,Logistics,EMP-NYQ-11840,Thika,taxi_cab,15.3,187,5722.2,0.17,972.774,0.972774,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0005126,Mason-Humphreys,VAJ,Retail & FMCG,EMP-VAJ-05126,Garissa,matatu_14seater,27.1,204,11056.8,0.089,984.055,0.984055,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0002597,Todd Ward and Bibi,WOE,Manufacturing,EMP-WOE-02597,Kakamega,boda_boda,16.7,239,7982.6,0.113,902.034,0.902034,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0011737,Andrews Marsh and Lewis,PVL,Healthcare,EMP-PVL-11737,Kisumu,walk_or_cycle,5.3,219,2321.4,0.0,0.0,0.0,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0010147,Lee-Taylor,EYG,Education,EMP-EYG-10147,Kisumu,matatu_14seater,22.1,215,9503.0,0.089,845.767,0.845767,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0009510,Thomas and Sons,MLC,Agriculture,EMP-MLC-09510,Thika,boda_boda,20.5,184,7544.0,0.113,852.472,0.852472,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0007478,Walker-Webster,WIC,Logistics,EMP-WIC-07478,Kisumu,matatu_14seater,17.2,243,8359.2,0.089,743.969,0.743969,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0014130,Spencer PLC,VGI,Agriculture,EMP-VGI-14130,Machakos,private_car,31.0,194,12028.0,0.17,2044.76,2.04476,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0011413,Clark-Duncan,CHW,Insurance,EMP-CHW-11413,Machakos,boda_boda,20.4,228,9302.4,0.113,1051.171,1.051171,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0012315,Cox Smith and Bradley,MHD,Healthcare,EMP-MHD-12315,Embu,matatu_14seater,15.6,168,5241.6,0.089,466.502,0.466502,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0005537,Long-Hardy,KSV,Media,EMP-KSV-05537,Mombasa,boda_boda,12.3,218,5362.8,0.113,605.996,0.605996,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0008135,Field-Peters,UUN,Insurance,EMP-UUN-08135,Kilifi,private_car,34.8,236,16425.6,0.17,2792.352,2.792352,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0013703,Davies Ryan and Ali,DJY,Real Estate,EMP-DJY-13703,Machakos,train_sgr,42.0,230,19320.0,0.021,405.72,0.40572,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0013272,Davey-French,ADV,Retail & FMCG,EMP-ADV-13272,Kilifi,walk_or_cycle,4.6,190,1748.0,0.0,0.0,0.0,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0013214,Johnston-Wilkinson,PIK,Healthcare,EMP-PIK-13214,Thika,walk_or_cycle,4.0,227,1816.0,0.0,0.0,0.0,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0006467,Morgan Russell and Walsh,LCR,Construction,EMP-LCR-06467,Kakamega,matatu_14seater,11.9,194,4617.2,0.089,410.931,0.410931,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0003723,Fisher-Lawson,PJF,Manufacturing,EMP-PJF-03723,Kisii,tuk_tuk,7.8,193,3010.8,0.095,286.026,0.286026,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0009254,Lewis LLC,DIZ,Agriculture,EMP-DIZ-09254,Kakamega,matatu_14seater,18.9,195,7371.0,0.089,656.019,0.656019,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0012272,Carr-Burrows,TBJ,Real Estate,EMP-TBJ-12272,Kilifi,walk_or_cycle,4.6,235,2162.0,0.0,0.0,0.0,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0004507,Schofield-Thomas,STP,Healthcare,EMP-STP-04507,Nyeri,private_car,28.6,215,12298.0,0.17,2090.66,2.09066,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0000429,Rose PLC,WHN,Technology,EMP-WHN-00429,Embu,matatu_14seater,10.9,175,3815.0,0.089,339.535,0.339535,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0003413,Bell-Holland,MZY,Construction,EMP-MZY-03413,Kisii,matatu_14seater,25.0,175,8750.0,0.089,778.75,0.77875,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0007220,Carey Smith and Cole,YPI,Manufacturing,EMP-YPI-07220,Meru,matatu_14seater,12.3,162,3985.2,0.089,354.683,0.354683,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0003356,Shah Group,VLR,Energy & Petroleum,EMP-VLR-03356,Machakos,boda_boda,14.2,196,5566.4,0.113,629.003,0.629003,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0004780,Hobbs Smith and McDonald,VXV,Hospitality,EMP-VXV-04780,Machakos,taxi_cab,7.7,245,3773.0,0.17,641.41,0.64141,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0006965,Davies Gardner and Oliver,IPE,Real Estate,EMP-IPE-06965,Kisii,train_sgr,42.0,166,13944.0,0.021,292.824,0.292824,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0002827,Williams Inc,MAG,Healthcare,EMP-MAG-02827,Machakos,taxi_cab,23.3,216,10065.6,0.17,1711.152,1.711152,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0002220,Weston-Smith,HKA,Healthcare,EMP-HKA-02220,Machakos,private_car,36.2,162,11728.8,0.17,1993.896,1.993896,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0004524,Lee Poole and Fisher,HEH,Agriculture,EMP-HEH-04524,Meru,company_bus,54.2,225,24390.0,0.029,707.31,0.70731,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0008877,Kirby Ltd,QGM,Real Estate,EMP-QGM-08877,Machakos,walk_or_cycle,3.7,248,1835.2,0.0,0.0,0.0,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0001702,Smith Birch and Thompson,AKJ,Construction,EMP-AKJ-01702,Thika,company_bus,33.4,202,13493.6,0.029,391.314,0.391314,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0000996,Begum Thompson and Clark,RRS,Hospitality,EMP-RRS-00996,Kilifi,matatu_14seater,21.2,213,9031.2,0.089,803.777,0.803777,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0007272,Harding Walsh and Jackson,GGM,Agriculture,EMP-GGM-07272,Kitui,private_car,34.3,202,13857.2,0.17,2355.724,2.355724,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0011454,Wallace and Sons,SCM,Healthcare,EMP-SCM-11454,Eldoret,company_bus,62.7,202,25330.8,0.029,734.593,0.734593,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0010553,Walton Group,MCK,Logistics,EMP-MCK-10553,Nairobi,walk_or_cycle,4.8,168,1612.8,0.0,0.0,0.0,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0003135,Harrison and Sons,ZFF,Energy & Petroleum,EMP-ZFF-03135,Garissa,taxi_cab,25.6,174,8908.8,0.17,1514.496,1.514496,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0000331,Matthews Ltd,UNS,Media,EMP-UNS-00331,Thika,private_car,31.9,237,15120.6,0.17,2570.502,2.570502,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0009565,Williams PLC,OUD,Insurance,EMP-OUD-09565,Nakuru,private_car,38.3,168,12868.8,0.17,2187.696,2.187696,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0007033,Fisher-Jones,DYD,Construction,EMP-DYD-07033,Nakuru,company_bus,59.9,176,21084.8,0.029,611.459,0.611459,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0008996,Hughes and Sons,LLR,Education,EMP-LLR-08996,Embu,matatu_14seater,17.7,170,6018.0,0.089,535.602,0.535602,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0013378,Wade PLC,RNI,Manufacturing,EMP-RNI-13378,Machakos,private_car,30.8,192,11827.2,0.17,2010.624,2.010624,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0003307,Bruce Ltd,CFU,Real Estate,EMP-CFU-03307,Mombasa,matatu_14seater,19.5,220,8580.0,0.089,763.62,0.76362,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0011637,Williams Khan and Grant,MIY,Logistics,EMP-MIY-11637,Machakos,private_car,31.2,214,13353.6,0.17,2270.112,2.270112,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0002238,Weston-Smith,HKA,Healthcare,EMP-HKA-02238,Machakos,private_car,15.2,211,6414.4,0.17,1090.448,1.090448,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0012268,Carr-Burrows,TBJ,Real Estate,EMP-TBJ-12268,Kilifi,matatu_14seater,22.0,212,9328.0,0.089,830.192,0.830192,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0001228,Jones-Green,KQE,Manufacturing,EMP-KQE-01228,Kitui,matatu_14seater,25.2,184,9273.6,0.089,825.35,0.82535,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0006373,Dunn Inc,FDE,Retail & FMCG,EMP-FDE-06373,Kilifi,matatu_14seater,15.6,221,6895.2,0.089,613.673,0.613673,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0006378,Dunn Inc,FDE,Retail & FMCG,EMP-FDE-06378,Thika,taxi_cab,24.6,174,8560.8,0.17,1455.336,1.455336,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0009195,Knowles Ltd,IMM,Energy & Petroleum,EMP-IMM-09195,Kakamega,tuk_tuk,12.4,195,4836.0,0.095,459.42,0.45942,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0013203,Johnston-Wilkinson,PIK,Healthcare,EMP-PIK-13203,Nakuru,private_car,21.7,171,7421.4,0.17,1261.638,1.261638,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0003213,Martin-Smith,DJN,Manufacturing,EMP-DJN-03213,Nakuru,company_bus,29.8,229,13648.4,0.029,395.804,0.395804,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0013769,Grant and Sons,ISF,Banking & Finance,EMP-ISF-13769,Kitui,walk_or_cycle,1.8,164,590.4,0.0,0.0,0.0,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0013053,Jones Group,FPO,Media,EMP-FPO-13053,Garissa,private_car,33.2,189,12549.6,0.17,2133.432,2.133432,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0008597,Hooper-Hill,YZA,Real Estate,EMP-YZA-08597,Nairobi,private_car,36.9,193,14243.4,0.17,2421.378,2.421378,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0014233,Norris Gordon and Nicholls,RUF,Banking & Finance,EMP-RUF-14233,Eldoret,walk_or_cycle,3.5,174,1218.0,0.0,0.0,0.0,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0002546,Evans Hunt and Murphy,AHB,Real Estate,EMP-AHB-02546,Eldoret,matatu_14seater,24.5,174,8526.0,0.089,758.814,0.758814,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0013332,Stevens Chapman and Ward,PJH,Construction,EMP-PJH-13332,Kilifi,private_car,24.8,189,9374.4,0.17,1593.648,1.593648,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0002805,Williams Inc,MAG,Healthcare,EMP-MAG-02805,Kilifi,matatu_14seater,16.3,198,6454.8,0.089,574.477,0.574477,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0009698,Mahmood Mitchell and Wade,NXU,Construction,EMP-NXU-09698,Meru,walk_or_cycle,4.7,216,2030.4,0.0,0.0,0.0,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0014944,Ryan-Taylor,FOI,Retail & FMCG,EMP-FOI-14944,Machakos,walk_or_cycle,2.6,169,878.8,0.0,0.0,0.0,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0009407,Shaw Inc,CEH,Hospitality,EMP-CEH-09407,Kitui,private_car,29.7,198,11761.2,0.17,1999.404,1.999404,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0006040,Watts Inc,NQF,Energy & Petroleum,EMP-NQF-06040,Nairobi,boda_boda,10.4,222,4617.6,0.113,521.789,0.521789,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0010983,Fox PLC,HVF,Construction,EMP-HVF-10983,Thika,boda_boda,13.8,194,5354.4,0.113,605.047,0.605047,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0008855,Patel and Sons,VKG,Manufacturing,EMP-VKG-08855,Meru,private_car,21.5,198,8514.0,0.17,1447.38,1.44738,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
