record_id,company_name,nse_code,sector,county,vehicle_id,vehicle_class,fuel_type,transaction_date,month,quarter,fuel_station_brand,fuel_station_area,fuel_litres,fuel_price_ksh_per_l,fuel_cost_ksh,gps_km_driven,defra_ef_kgco2e_per_l,kenya_road_adj,emission_kgco2e,emission_tco2e,scope,data_source,extraction_confidence,anomaly_flag,anomaly_type,fy_year
FC-0003102,Williams-Edwards,LTC,Logistics,Eldoret,LTC-SUV-027,petrol_suv,petrol,2024-08-20,8,3,OiLibya,Lavington,45.6,215.83,9842.01,301.0,2.311,1.18,105.382,0.105382,Scope 1,Fuel card statement,0.9295,0,clean,2024
FC-0001326,O'Sullivan-Steele,MAQ,Hospitality,Nakuru,MAQ-MTR-011,petrol_bike,petrol,2024-10-11,10,4,Kenol Kobil,Industrial Area,14.7,215.4,3166.4,444.9,2.296,1.18,33.751,0.033751,Scope 1,Fuel card statement,0.9185,0,clean,2024
FC-0011934,Campbell Lewis and Campbell,UBC,Media,Kitui,UBC-VAN-022,diesel_van,diesel,2024-01-15,1,1,Kenol Kobil,Upper Hill,12.45,198.37,2469.66,103.2,2.64,1.18,32.868,0.032868,Scope 1,Fuel card statement,0.9447,0,clean,2024
FC-0011770,Graham Group,ZOY,Healthcare,Kitui,ZOY-CAR-009,petrol_saloon,petrol,2024-08-22,8,3,Rubis Energy,Upper Hill,16.49,212.36,3501.86,169.7,2.311,1.18,38.108,0.038108,Scope 1,Fuel card statement,0.9237,0,clean,2024
FC-0011278,Roberts-Stewart,RHK,Hospitality,Nairobi,RHK-MTR-005,petrol_bike,petrol,2024-03-02,3,1,Petrol Plus,Thika Road,2.42,213.55,516.78,48.8,2.296,1.18,5.556,0.005556,Scope 1,Fuel card statement,0.9223,0,clean,2024
FC-0008007,Murray Bird and Middleton,LNJ,Hospitality,Mombasa,LNJ-CAR-019,petrol_saloon,petrol,2024-12-21,12,4,Vivo Energy (Shell),Eastleigh,38.41,217.6,8358.1,408.0,2.311,1.18,88.766,0.088766,Scope 1,Fuel card statement,0.9161,0,clean,2024
FC-0011119,White-Smith,TSB,Logistics,Mombasa,TSB-TRK-015,diesel_truck,diesel,2024-12-12,12,4,Vivo Energy (Shell),Embakasi,118.64,199.33,23648.49,356.9,2.64,1.18,313.21,0.31321,Scope 1,Fuel card statement,0.9177,0,clean,2024
FC-0004823,Day Talbot and Parsons,CLT,Technology,Meru,CLT-MTR-002,petrol_bike,petrol,2024-08-12,8,3,Kenol Kobil,Parklands,14.7,215.48,3167.57,405.0,2.296,1.18,33.751,0.033751,Scope 1,Fuel card statement,0.9671,0,clean,2024
FC-0005421,Morgan Inc,GUF,Energy & Petroleum,Kitui,GUF-BUS-016,diesel_bus,diesel,2024-01-13,1,1,Gulf Energy,Thika Road,19.25,207.27,3990.03,88.3,2.64,1.18,50.82,0.05082,Scope 1,Fuel card statement,0.9385,0,clean,2024
FC-0000718,Read-Ahmed,BIQ,Hospitality,Embu,BIQ-MTR-017,petrol_bike,petrol,2024-05-28,5,2,Petrol Plus,Eastleigh,14.7,206.8,3039.95,402.6,2.296,1.18,33.751,0.033751,Scope 1,Fuel card statement,0.9747,0,clean,2024
FC-0003086,Williams-Edwards,LTC,Logistics,Eldoret,LTC-CNG-015,cng_van,cng,2024-09-10,9,3,Oryx Energies,Upper Hill,29.64,112.81,3343.64,219.0,2.04,1.18,60.466,0.060466,Scope 1,Fuel card statement,0.9783,0,clean,2024
FC-0001480,Charlton Ltd,LLI,Hospitality,Kitui,LLI-SUV-012,petrol_suv,petrol,2024-04-26,4,2,Petrol Plus,Runda,11.56,216.99,2508.37,75.8,2.311,1.18,26.715,0.026715,Scope 1,Fuel card statement,0.9177,0,clean,2024
FC-0005350,Bevan-Griffiths,FJD,Education,Nakuru,FJD-LPG-024,lpg_van,lpg,2024-12-06,12,4,Oryx Energies,Westlands,26.47,147.59,3906.74,178.2,1.63,1.18,43.146,0.043146,Scope 1,Fuel card statement,0.948,0,clean,2024
FC-0014772,Smith and Sons,QAL,Healthcare,Kakamega,QAL-CAR-025,petrol_saloon,petrol,2024-10-05,10,4,Kenol Kobil,South B,20.18,213.94,4317.3,219.0,2.311,1.18,46.636,0.046636,Scope 1,Fuel card statement,0.9546,0,clean,2024
FC-0012394,Bowen-Griffiths,JPQ,Media,Embu,JPQ-TRK-011,diesel_truck,diesel,2024-11-03,11,4,Vivo Energy (Shell),Gigiri,99.29,204.38,20292.57,296.5,2.64,1.18,262.126,0.262126,Scope 1,Fuel card statement,0.9219,0,clean,2024
FC-0003586,Moss-Goodwin,KTO,Telecommunications,Kisumu,KTO-SUV-003,petrol_suv,petrol,2024-12-26,12,4,Kenol Kobil,CBD,37.82,210.72,7969.47,251.0,2.311,1.18,87.402,0.087402,Scope 1,Fuel card statement,0.9472,0,clean,2024
FC-0001978,Howarth-Barlow,LAL,Retail & FMCG,Garissa,LAL-TRK-015,diesel_truck,diesel,2024-05-22,5,2,Vivo Energy (Shell),Karen,120.77,200.42,24204.24,380.0,2.64,1.18,318.833,0.318833,Scope 1,Fuel card statement,0.9245,0,clean,2024
FC-0006686,Dunn Smith and Mahmood,XLG,Healthcare,Eldoret,XLG-MTR-005,petrol_bike,petrol,2024-07-22,7,3,Vivo Energy (Shell),Lavington,7.15,206.13,1473.85,152.7,2.296,1.18,16.416,0.016416,Scope 1,Fuel card statement,0.9588,0,clean,2024
FC-0012662,Phillips-Scott,QXR,Technology,Kakamega,QXR-SUV-009,petrol_suv,petrol,2024-12-14,12,4,OiLibya,Thika Road,58.05,217.04,12599.33,393.6,2.311,1.18,134.154,0.134154,Scope 1,Fuel card statement,0.9423,0,clean,2024
FC-0002346,Short-Stewart,HFN,Real Estate,Machakos,HFN-CAR-017,petrol_saloon,petrol,2024-11-06,11,4,Galana Oil,Gigiri,15.19,208.86,3172.6,150.0,2.311,1.18,35.104,0.035104,Scope 1,Fuel card statement,0.9348,0,clean,2024
FC-0000832,Jennings Norman and Nicholls,UIV,Energy & Petroleum,Embu,UIV-MTR-001,petrol_bike,petrol,2024-04-28,4,2,OiLibya,Industrial Area,13.89,215.74,2996.66,283.9,2.296,1.18,31.891,0.031891,Scope 1,Fuel card statement,0.9771,0,clean,2024
FC-0012415,Bowen-Griffiths,JPQ,Media,Embu,JPQ-TRK-006,diesel_truck,diesel,2024-03-29,3,1,Rubis Energy,Embakasi,90.1,198.81,17912.93,271.4,2.64,1.18,237.864,0.237864,Scope 1,Fuel card statement,0.9469,0,clean,2024
FC-0006485,King Group,MWM,Logistics,Thika,MWM-SUV-019,petrol_suv,petrol,2024-10-03,10,4,Kenol Kobil,Kilimani,47.5,207.82,9871.59,334.2,2.311,1.18,109.772,0.109772,Scope 1,Fuel card statement,0.9888,0,clean,2024
FC-0010196,Ward Burgess and Thomas,BVJ,Agriculture,Kilifi,BVJ-MTR-003,petrol_bike,petrol,2024-10-05,10,4,Rubis Energy,Karen,4.75,207.89,987.5,96.3,2.296,1.18,10.906,0.010906,Scope 1,Fuel card statement,0.9393,0,clean,2024
FC-0004073,Edwards-Tucker,XTV,Education,Kisii,XTV-MTR-001,petrol_bike,petrol,2024-11-22,11,4,Petrol Plus,Embakasi,14.7,214.53,3153.56,343.6,2.296,1.18,33.751,0.033751,Scope 1,Fuel card statement,0.9787,0,clean,2024
FC-0008405,Thompson Ali and Bond,CRB,Manufacturing,Nyeri,CRB-VAN-001,diesel_van,diesel,2024-09-05,9,3,Vivo Energy (Shell),Runda,24.37,199.78,4868.72,194.1,2.64,1.18,64.337,0.064337,Scope 1,Fuel card statement,0.9826,0,clean,2024
FC-0014488,Moss Ltd,YJN,Hospitality,Eldoret,YJN-TRK-014,diesel_truck,diesel,2024-06-06,6,2,Kenol Kobil,Industrial Area,119.67,206.98,24769.1,351.4,2.64,1.18,315.929,0.315929,Scope 1,Fuel card statement,0.9432,0,clean,2024
FC-0003929,Walters-Tucker,SGJ,Construction,Meru,SGJ-VAN-012,diesel_van,diesel,2024-03-28,3,1,Kenol Kobil,Thika Road,16.78,196.32,3294.26,132.9,2.64,1.18,44.299,0.044299,Scope 1,Fuel card statement,0.9841,0,clean,2024
FC-0003030,Marshall Davies and Hudson,VTT,Hospitality,Kilifi,VTT-CAR-009,petrol_saloon,petrol,2024-08-23,8,3,Galana Oil,Lavington,37.34,217.72,8129.82,388.6,2.311,1.18,86.293,0.086293,Scope 1,Fuel card statement,0.9559,0,clean,2024
FC-0000888,Ward and Sons,VPT,Manufacturing,Nyeri,VPT-BUS-021,diesel_bus,diesel,2024-08-04,8,3,Gulf Energy,Lavington,87.13,204.7,17835.86,430.8,2.64,1.18,230.023,0.230023,Scope 1,Fuel card statement,0.989,0,clean,2024
FC-0010197,Ward Burgess and Thomas,BVJ,Agriculture,Kilifi,BVJ-4WD-012,petrol_4wd,petrol,2024-11-03,11,4,Vivo Energy (Shell),Upperhill,64.98,210.54,13680.73,406.7,2.64,1.18,171.547,0.171547,Scope 1,Fuel card statement,0.9677,0,clean,2024
FC-0008067,Hutchinson-Griffiths,HFJ,Energy & Petroleum,Kakamega,HFJ-MTR-027,petrol_bike,petrol,2024-07-30,7,3,Vivo Energy (Shell),Westlands,14.7,209.47,3079.24,426.0,2.296,1.18,33.751,0.033751,Scope 1,Fuel card statement,0.9158,0,clean,2024
FC-0000474,Green-Williams,ZSV,Telecommunications,Kilifi,ZSV-CAR-008,petrol_saloon,petrol,2024-06-02,6,2,Gulf Energy,Runda,19.28,207.76,4005.61,198.2,2.311,1.18,44.556,0.044556,Scope 1,Fuel card statement,0.9514,0,clean,2024
FC-0014435,Wright Chandler and Campbell,QAF,Technology,Meru,QAF-TRK-018,diesel_truck,diesel,2024-12-12,12,4,Vivo Energy (Shell),Embakasi,94.13,203.71,19175.19,286.2,2.64,1.18,248.503,0.248503,Scope 1,Fuel card statement,0.9817,0,clean,2024
FC-0009353,Fletcher-Lloyd,DKL,Media,Meru,DKL-MTR-023,petrol_bike,petrol,2024-04-25,4,2,Vivo Energy (Shell),Upperhill,14.7,214.37,3151.22,423.6,2.296,1.18,33.751,0.033751,Scope 1,Fuel card statement,0.9223,0,clean,2024
FC-0008560,Lane-Saunders,XFS,Manufacturing,Garissa,XFS-SUV-003,petrol_suv,petrol,2024-09-04,9,3,Oryx Energies,Lavington,51.28,212.52,10897.9,346.4,2.311,1.18,118.508,0.118508,Scope 1,Fuel card statement,0.9115,0,clean,2024
FC-0009726,Watts Walsh and Richards,LEU,Healthcare,Kisii,LEU-SUV-010,petrol_suv,petrol,2024-01-11,1,1,Rubis Energy,Karen,47.26,217.22,10265.91,330.5,2.311,1.18,109.218,0.109218,Scope 1,Fuel card statement,0.9328,0,clean,2024
FC-0000376,Andrews Edwards and George,RYN,Logistics,Kitui,RYN-CNG-001,cng_van,cng,2024-12-31,12,4,OiLibya,Karen,12.72,109.06,1387.31,95.7,2.04,1.18,25.949,0.025949,Scope 1,Fuel card statement,0.9842,0,clean,2024
FC-0000719,Read-Ahmed,BIQ,Hospitality,Embu,BIQ-VAN-003,diesel_van,diesel,2024-12-08,12,4,Oryx Energies,Parklands,18.3,199.26,3646.53,154.8,2.64,1.18,48.312,0.048312,Scope 1,Fuel card statement,0.9159,0,clean,2024
FC-0007086,Stewart Green and Slater,WCS,Logistics,Machakos,WCS-CAR-017,petrol_saloon,petrol,2024-05-15,5,2,Total Kenya,Embakasi,17.55,211.94,3719.59,187.9,2.311,1.18,40.558,0.040558,Scope 1,Fuel card statement,0.9367,0,clean,2024
FC-0006335,Faulkner and Sons,OMJ,Technology,Kisumu,OMJ-BUS-006,diesel_bus,diesel,2024-11-13,11,4,OiLibya,Gigiri,10.73,196.89,2112.65,51.1,2.64,1.18,28.327,0.028327,Scope 1,Fuel card statement,0.9772,0,clean,2024
FC-0007144,Jones-James,PKN,Real Estate,Embu,PKN-SUV-012,petrol_suv,petrol,2024-06-02,6,2,Vivo Energy (Shell),Lavington,28.21,207.81,5862.26,191.1,2.311,1.18,65.193,0.065193,Scope 1,Fuel card statement,0.9426,0,clean,2024
FC-0000170,Dodd Group,UQC,Real Estate,Thika,UQC-LPG-013,lpg_van,lpg,2024-11-18,11,4,OiLibya,Industrial Area,43.21,145.87,6303.0,291.9,1.63,1.18,70.432,0.070432,Scope 1,Fuel card statement,0.9293,0,clean,2024
FC-0005897,French-Bird,KOR,Construction,Nakuru,KOR-CAR-007,petrol_saloon,petrol,2024-10-18,10,4,OiLibya,Upper Hill,20.78,219.86,4568.63,209.5,2.311,1.18,48.023,0.048023,Scope 1,Fuel card statement,0.9473,0,clean,2024
FC-0007710,Fisher-Saunders,YWC,Retail & FMCG,Embu,YWC-SUV-005,petrol_suv,petrol,2024-12-15,12,4,Vivo Energy (Shell),Industrial Area,41.91,217.71,9124.37,289.9,2.311,1.18,96.854,0.096854,Scope 1,Fuel card statement,0.9698,0,clean,2024
FC-0002323,Taylor Craig and Matthews,MUS,Banking & Finance,Garissa,MUS-CAR-015,petrol_saloon,petrol,2024-03-03,3,1,Petrol Plus,Parklands,8.11,206.61,1675.62,86.4,2.311,1.18,18.742,0.018742,Scope 1,Fuel card statement,0.9542,0,clean,2024
FC-0004606,Richards LLC,XID,Agriculture,Eldoret,XID-VAN-008,diesel_van,diesel,2024-03-21,3,1,Kenol Kobil,Eastleigh,13.69,207.72,2843.72,115.8,2.64,1.18,36.142,0.036142,Scope 1,Fuel card statement,0.9494,0,clean,2024
FC-0004310,Roberts Coles and Barton,ATM,Manufacturing,Thika,ATM-CAR-016,petrol_saloon,petrol,2024-02-24,2,1,Rubis Energy,Thika Road,26.69,218.47,5830.88,278.8,2.311,1.18,61.681,0.061681,Scope 1,Fuel card statement,0.9865,0,clean,2024
FC-0011204,Young Robson and Farrell,BVA,Media,Kakamega,BVA-CAR-003,petrol_saloon,petrol,2024-07-23,7,3,Kenol Kobil,Runda,31.76,209.82,6663.98,314.5,2.311,1.18,73.397,0.073397,Scope 1,Fuel card statement,0.9788,0,clean,2024
FC-0001388,Moore and Sons,ZOO,Telecommunications,Thika,ZOO-CAR-030,petrol_saloon,petrol,2024-10-10,10,4,Kenol Kobil,Embakasi,3.51,210.61,739.25,37.3,2.311,1.18,8.112,0.008112,Scope 1,Fuel card statement,0.9158,0,clean,2024
FC-0008586,Lane-Saunders,XFS,Manufacturing,Garissa,XFS-VAN-007,diesel_van,diesel,2024-06-28,6,2,OiLibya,CBD,12.96,203.64,2639.22,103.9,2.64,1.18,34.214,0.034214,Scope 1,Fuel card statement,0.9179,0,clean,2024
FC-0002382,Short-Stewart,HFN,Real Estate,Machakos,HFN-TRK-011,diesel_truck,diesel,2024-02-13,2,1,Kenol Kobil,Upper Hill,58.96,202.1,11916.07,170.9,2.64,1.18,155.654,0.155654,Scope 1,Fuel card statement,0.923,0,clean,2024
FC-0007101,Stewart Green and Slater,WCS,Logistics,Machakos,WCS-CAR-008,petrol_saloon,petrol,2024-08-26,8,3,Total Kenya,Parklands,2.95,208.22,614.25,31.3,2.311,1.18,6.817,0.006817,Scope 1,Fuel card statement,0.9524,0,clean,2024
FC-0012414,Bowen-Griffiths,JPQ,Media,Embu,JPQ-TRK-006,diesel_truck,diesel,2024-09-21,9,3,Gulf Energy,Upper Hill,88.73,204.14,18113.02,270.9,2.64,1.18,234.247,0.234247,Scope 1,Fuel card statement,0.9342,0,clean,2024
FC-0000106,Payne LLC,KXU,Energy & Petroleum,Machakos,KXU-SUV-006,petrol_suv,petrol,2024-11-21,11,4,Galana Oil,Upper Hill,57.2,219.29,12543.25,375.5,2.311,1.18,132.189,0.132189,Scope 1,Fuel card statement,0.9307,0,clean,2024
FC-0011764,Graham Group,ZOY,Healthcare,Kitui,ZOY-TRK-008,diesel_truck,diesel,2024-11-21,11,4,Vivo Energy (Shell),Industrial Area,136.03,194.17,26413.25,432.7,2.64,1.18,359.119,0.359119,Scope 1,Fuel card statement,0.9239,0,clean,2024
FC-0003893,Day Thomas and Walsh,FYF,Technology,Nyeri,FYF-MTR-008,petrol_bike,petrol,2024-10-18,10,4,Petrol Plus,Upperhill,5.28,215.44,1137.54,111.9,2.296,1.18,12.123,0.012123,Scope 1,Fuel card statement,0.9161,0,clean,2024
FC-0003988,Gibbs LLC,IEI,Real Estate,Eldoret,IEI-SUV-004,petrol_suv,petrol,2024-06-10,6,2,Oryx Energies,Industrial Area,66.59,216.48,14415.18,436.2,2.311,1.18,153.889,0.153889,Scope 1,Fuel card statement,0.9681,0,clean,2024
FC-0002832,Lewis and Sons,IRW,Technology,Kisumu,IRW-TRK-011,diesel_truck,diesel,2024-01-04,1,1,Oryx Energies,Upperhill,76.95,204.13,15707.74,236.5,2.64,1.18,203.148,0.203148,Scope 1,Fuel card statement,0.972,0,clean,2024
FC-0013993,Begum Birch and Herbert,AWJ,Construction,Nairobi,AWJ-CAR-013,petrol_saloon,petrol,2024-08-29,8,3,Gulf Energy,Gigiri,12.55,220.32,2765.04,127.2,2.311,1.18,29.003,0.029003,Scope 1,Fuel card statement,0.9757,0,clean,2024
FC-0001967,Howarth-Barlow,LAL,Retail & FMCG,Garissa,LAL-CAR-012,petrol_saloon,petrol,2024-02-03,2,1,Kenol Kobil,Embakasi,17.89,207.3,3708.61,180.1,2.311,1.18,41.344,0.041344,Scope 1,Fuel card statement,0.9734,0,clean,2024
FC-0005221,Williams-Lawrence,TSI,Banking & Finance,Embu,TSI-CAR-015,petrol_saloon,petrol,2024-10-25,10,4,Total Kenya,Lavington,41.5,214.29,8893.15,435.8,2.311,1.18,95.906,0.095906,Scope 1,Fuel card statement,0.9475,0,clean,2024
FC-0006452,Clayton Johnston and John,BIJ,Retail & FMCG,Nakuru,BIJ-SUV-007,petrol_suv,petrol,2024-01-13,1,1,Oryx Energies,Eastleigh,12.23,208.64,2551.67,80.4,2.311,1.18,28.264,0.028264,Scope 1,Fuel card statement,0.9203,0,clean,2024
FC-0005152,Williamson Fisher and Tyler,NFS,Logistics,Kakamega,NFS-CAR-005,petrol_saloon,petrol,2024-04-30,4,2,OiLibya,Lavington,24.69,218.89,5404.33,258.8,2.311,1.18,57.059,0.057059,Scope 1,Fuel card statement,0.9759,0,clean,2024
FC-0010627,Brown James and Palmer,LAZ,Insurance,Kilifi,LAZ-TRK-009,diesel_truck,diesel,2024-06-17,6,2,Total Kenya,Embakasi,25.2,203.58,5130.26,79.8,2.64,1.18,66.528,0.066528,Scope 1,Fuel card statement,0.9467,0,clean,2024
FC-0003553,Barnes Howard and Parker,CXE,Retail & FMCG,Embu,CXE-4WD-023,petrol_4wd,petrol,2024-07-08,7,3,Gulf Energy,CBD,8.83,220.25,1944.78,54.3,2.64,1.18,23.311,0.023311,Scope 1,Fuel card statement,0.9235,0,clean,2024
FC-0014727,Smith-Begum,BIT,Education,Kisii,BIT-SUV-011,petrol_suv,petrol,2024-07-06,7,3,Galana Oil,Eastleigh,56.46,219.93,12417.44,376.0,2.311,1.18,130.479,0.130479,Scope 1,Fuel card statement,0.9499,0,clean,2024
FC-0002033,Oliver Hodgson and Hughes,YFZ,Manufacturing,Kitui,YFZ-TRK-005,diesel_truck,diesel,2024-08-23,8,3,OiLibya,Runda,117.54,197.74,23241.82,371.6,2.64,1.18,310.306,0.310306,Scope 1,Fuel card statement,0.9671,0,clean,2024
FC-0001622,Wood Group,DGM,Logistics,Nairobi,DGM-VAN-003,diesel_van,diesel,2024-05-15,5,2,Oryx Energies,Parklands,29.19,195.41,5703.97,231.8,2.64,1.18,77.062,0.077062,Scope 1,Fuel card statement,0.9896,0,clean,2024
FC-0008952,Whittaker-Mitchell,OSO,Healthcare,Eldoret,OSO-TRK-017,diesel_truck,diesel,2024-11-20,11,4,Rubis Energy,Westlands,88.25,204.41,18039.59,274.9,2.64,1.18,232.98,0.23298,Scope 1,Fuel card statement,0.9625,0,clean,2024
FC-0003873,Day Thomas and Walsh,FYF,Technology,Nyeri,FYF-SUV-002,petrol_suv,petrol,2024-09-02,9,3,Petrol Plus,Upper Hill,58.57,211.59,12392.62,411.5,2.311,1.18,135.355,0.135355,Scope 1,Fuel card statement,0.9496,0,clean,2024
FC-0014189,Page and Sons,AUC,Agriculture,Mombasa,AUC-MTR-020,petrol_bike,petrol,2024-09-30,9,3,Petrol Plus,Upper Hill,6.47,211.6,1369.02,140.0,2.296,1.18,14.855,0.014855,Scope 1,Fuel card statement,0.9731,0,clean,2024
FC-0008658,Kennedy Ltd,AJX,Energy & Petroleum,Machakos,AJX-SUV-009,petrol_suv,petrol,2024-07-16,7,3,Oryx Energies,Parklands,57.79,219.99,12713.1,390.1,2.311,1.18,133.553,0.133553,Scope 1,Fuel card statement,0.9371,0,clean,2024
FC-0011968,Campbell Lewis and Campbell,UBC,Media,Kitui,UBC-LPG-002,lpg_van,lpg,2024-10-25,10,4,Kenol Kobil,Eastleigh,48.22,143.3,6909.74,336.5,1.63,1.18,78.599,0.078599,Scope 1,Fuel card statement,0.9826,0,clean,2024
FC-0000337,Clark Dawson and Atkinson,ODV,Retail & FMCG,Mombasa,ODV-SUV-005,petrol_suv,petrol,2024-03-22,3,1,Gulf Energy,Eastleigh,24.13,210.97,5090.59,171.0,2.311,1.18,55.764,0.055764,Scope 1,Fuel card statement,0.9139,0,clean,2024
FC-0003211,Lawson Inc,FTP,Technology,Garissa,FTP-TRK-005,diesel_truck,diesel,2024-06-07,6,2,OiLibya,Upper Hill,35.15,198.65,6982.37,105.3,2.64,1.18,92.796,0.092796,Scope 1,Fuel card statement,0.9394,0,clean,2024
FC-0012217,Ryan-Morris,FZG,Construction,Kakamega,FZG-CAR-011,petrol_saloon,petrol,2024-03-25,3,1,Vivo Energy (Shell),Thika Road,19.21,216.17,4152.71,198.5,2.311,1.18,44.394,0.044394,Scope 1,Fuel card statement,0.9527,0,clean,2024
FC-0009035,Lucas Coleman and Morton,BYH,Education,Kakamega,BYH-CAR-021,petrol_saloon,petrol,2024-06-13,6,2,Total Kenya,Eastleigh,16.82,214.11,3601.27,179.6,2.311,1.18,38.871,0.038871,Scope 1,Fuel card statement,0.9564,0,clean,2024
FC-0005882,Joyce-Rowe,OPF,Education,Mombasa,OPF-TRK-019,diesel_truck,diesel,2024-08-05,8,3,Petrol Plus,Eastleigh,53.43,197.91,10574.3,162.6,2.64,1.18,141.055,0.141055,Scope 1,Fuel card statement,0.9797,0,clean,2024
FC-0014709,Ellis Gregory and Walsh,KGN,Hospitality,Embu,KGN-BUS-015,diesel_bus,diesel,2024-04-28,4,2,OiLibya,Gigiri,24.64,204.27,5033.2,111.9,2.64,1.18,65.05,0.06505,Scope 1,Fuel card statement,0.9837,0,clean,2024
FC-0011731,Begum Scott and Waters,MOT,Agriculture,Nairobi,MOT-SUV-004,petrol_suv,petrol,2024-04-12,4,2,Galana Oil,Westlands,9.49,212.32,2014.88,64.0,2.311,1.18,21.931,0.021931,Scope 1,Fuel card statement,0.9358,0,clean,2024
FC-0010089,Smith Ltd,UJX,Hospitality,Eldoret,UJX-CAR-011,petrol_saloon,petrol,2024-06-16,6,2,Gulf Energy,South B,28.49,217.19,6187.77,287.0,2.311,1.18,65.84,0.06584,Scope 1,Fuel card statement,0.9387,0,clean,2024
FC-0009052,Morgan Ltd,QTA,Retail & FMCG,Eldoret,QTA-4WD-013,petrol_4wd,petrol,2024-06-30,6,2,Oryx Energies,Industrial Area,7.09,219.66,1557.38,45.0,2.64,1.18,18.718,0.018718,Scope 1,Fuel card statement,0.9662,0,clean,2024
FC-0001232,Parker LLC,YXV,Logistics,Thika,YXV-CAR-017,petrol_saloon,petrol,2024-12-10,12,4,Galana Oil,Thika Road,25.69,220.19,5656.81,275.8,2.311,1.18,59.37,0.05937,Scope 1,Fuel card statement,0.9804,0,clean,2024
FC-0005900,French-Bird,KOR,Construction,Nakuru,KOR-MTR-029,petrol_bike,petrol,2024-04-30,4,2,Galana Oil,Lavington,14.7,215.36,3165.76,334.8,2.296,1.18,33.751,0.033751,Scope 1,Fuel card statement,0.9771,0,clean,2024
FC-0007814,Brown-Young,UNB,Agriculture,Garissa,UNB-SUV-004,petrol_suv,petrol,2024-07-25,7,3,Total Kenya,Kilimani,40.12,217.5,8726.16,261.5,2.311,1.18,92.717,0.092717,Scope 1,Fuel card statement,0.938,0,clean,2024
FC-0002118,Willis Mistry and Jones,DOH,Banking & Finance,Meru,DOH-CAR-010,petrol_saloon,petrol,2024-11-23,11,4,Rubis Energy,Westlands,32.14,218.43,7020.23,346.5,2.311,1.18,74.276,0.074276,Scope 1,Fuel card statement,0.9114,0,clean,2024
FC-0011247,Smith Inc,IHH,Construction,Kilifi,IHH-CAR-015,petrol_saloon,petrol,2024-11-12,11,4,Petrol Plus,Runda,40.92,220.0,9002.4,416.9,2.311,1.18,94.566,0.094566,Scope 1,Fuel card statement,0.9455,0,clean,2024
FC-0014583,Dixon-Goddard,BFN,Telecommunications,Kilifi,BFN-MTR-014,petrol_bike,petrol,2024-12-02,12,4,Vivo Energy (Shell),Industrial Area,9.16,219.83,2013.62,189.5,2.296,1.18,21.031,0.021031,Scope 1,Fuel card statement,0.9656,0,clean,2024
FC-0006881,Kirk Edwards and Shaw,KLP,Logistics,Nyeri,KLP-VAN-009,diesel_van,diesel,2024-08-04,8,3,Vivo Energy (Shell),Upper Hill,29.87,198.87,5940.29,252.1,2.64,1.18,78.857,0.078857,Scope 1,Fuel card statement,0.9206,0,clean,2024
FC-0004788,Armstrong Group,FHY,Telecommunications,Nairobi,FHY-CAR-017,petrol_saloon,petrol,2024-12-12,12,4,Kenol Kobil,Runda,43.1,213.87,9217.69,438.1,2.311,1.18,99.604,0.099604,Scope 1,Fuel card statement,0.9417,0,clean,2024
FC-0009266,Morrison-Holt,TDM,Manufacturing,Embu,TDM-4WD-009,petrol_4wd,petrol,2024-08-14,8,3,Total Kenya,Upperhill,51.09,208.51,10652.78,316.0,2.64,1.18,134.878,0.134878,Scope 1,Fuel card statement,0.9235,0,clean,2024
FC-0011027,Scott-Holland,SKP,Construction,Kilifi,SKP-SUV-013,petrol_suv,petrol,2024-11-09,11,4,Total Kenya,South B,20.9,211.43,4418.83,138.7,2.311,1.18,48.3,0.0483,Scope 1,Fuel card statement,0.9401,0,clean,2024
FC-0002155,Willis Mistry and Jones,DOH,Banking & Finance,Meru,DOH-4WD-013,petrol_4wd,petrol,2024-04-30,4,2,Vivo Energy (Shell),Upper Hill,25.49,207.56,5290.68,156.9,2.64,1.18,67.294,0.067294,Scope 1,Fuel card statement,0.942,0,clean,2024
FC-0004229,Page Group,TRP,Insurance,Eldoret,TRP-CNG-010,cng_van,cng,2024-06-25,6,2,Total Kenya,South B,54.12,112.3,6077.73,407.0,2.04,1.18,110.405,0.110405,Scope 1,Fuel card statement,0.9749,0,clean,2024
FC-0008114,Williams Reynolds and Kaur,MJQ,Retail & FMCG,Kisumu,MJQ-MTR-003,petrol_bike,petrol,2024-03-21,3,1,Galana Oil,Lavington,7.43,212.43,1578.38,156.7,2.296,1.18,17.059,0.017059,Scope 1,Fuel card statement,0.9181,0,clean,2024
FC-0005530,Singh PLC,KQA,Technology,Thika,KQA-CAR-006,petrol_saloon,petrol,2024-02-10,2,1,Vivo Energy (Shell),CBD,36.74,209.1,7682.41,380.5,2.311,1.18,84.906,0.084906,Scope 1,Fuel card statement,0.9445,0,clean,2024
FC-0010715,Kelly PLC,BGW,Education,Eldoret,BGW-CAR-021,petrol_saloon,petrol,2024-04-02,4,2,Rubis Energy,Thika Road,4.32,217.81,940.94,45.9,2.311,1.18,9.984,0.009984,Scope 1,Fuel card statement,0.9286,0,clean,2024
FC-0004210,Page Group,TRP,Insurance,Eldoret,TRP-4WD-020,petrol_4wd,petrol,2024-10-25,10,4,Gulf Energy,Upper Hill,10.1,214.03,2161.72,61.9,2.64,1.18,26.664,0.026664,Scope 1,Fuel card statement,0.9772,0,clean,2024
